question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
Jaké znalosti jsou potřebné pro kontejnerizaci aplikace na této platformě?,Přehled platformy kontejnerů,"Přehled platformy kontejnerů, Přehled platformy kontejnerů, Bezpečnostní Kontext, Projekty, Namespaces a Kvóty, Bezpečnostní Kontext",1.0,True,cz,5,0
Jaké podmínky musí uživatel splnit pro používání platformy?,Přehled platformy kontejnerů,"ShinySOM, Jak získat přístup, Přehled platformy kontejnerů, Matlab, Minio",3.0,True,cz,5,0
Jaké jsou české koncové body pro TESK a WES?,TES/WES,"TES/WES, TES/WES, Kontakty, How to get Access, Ansys",1.0,True,cz,3,2
Kde lze najít implementaci TESK?,TES/WES,"TES/WES, TES/WES, Žádost o projekt, řízení přístupu, Matlab, Ansys",1.0,True,cz,4,1
Co je TESK a na jakém API je založen?,TES/WES,"TES/WES, TES/WES, Scipion, Matlab, Jak získat přístup",1.0,True,cz,4,1
Jakou roli hraje ELIXIR v kontextu TESK/WES?,TES/WES,"TES/WES, TES/WES, Spark Operator, Přehled platformy kontejnerů, Scipion",1.0,True,cz,4,1
Jak se WES vztahuje k TESK a co umožňuje uživatelům?,TES/WES,"TES/WES, TES/WES, Jak získat přístup, Přehled platformy kontejnerů, Jak získat přístup",1.0,True,cz,4,1
Jaké předpřipravené obrazy jsou k dispozici pro uživatele JupyterHub?,JupyterHub,"JupyterHub, JupyterHub, JupyterHub, JupyterHub, Harbor (hub.cerit.io)",1.0,True,cz,5,0
Jaký mechanismus je implementován pro rozhodování o odstranění instance notebooku na základě využití zdrojů?,JupyterHub,"JupyterHub, JupyterHub, JupyterHub, JupyterHub, BinderHub",1.0,True,cz,5,0
"Jaké jsou limity zdrojů (CPU, paměť, GPU) pro jednotlivé instance notebooků na JupyterHub?",JupyterHub,"BinderHub, JupyterHub, GPU a další zdroje, JupyterHub, GPU a další zdroje",2.0,True,cz,5,0
Jakým způsobem lze vytvořit a použít vlastní obraz pro JupyterHub?,JupyterHub,"JupyterHub, JupyterHub, JupyterHub, BinderHub, JupyterHub",1.0,True,cz,5,0
Jaké jsou požadavky na členství pro přístup k JupyterHub na hub.cloud.e-infra.cz?,JupyterHub,"JupyterHub, JupyterHub, Jak získat přístup, BinderHub, BinderHub",1.0,True,cz,4,1
Jaké zdroje a akce můžete definovat v souboru nasazení `resources.yaml`?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, FAQ, Tutorial pro Hello World, GPU a další zdroje, Tutorial pro Hello World",1.0,True,cz,5,0
Jaké jsou požadavky na instalaci GitLab Kubernetes Agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent, Dockerfile, Ukládání Kubernetes Secrets do Gitu",1.0,True,cz,4,1
Jak vytvoříte konfigurační soubor pro GitLab Kubernetes Agenta v repozitáři?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, Vytváření Docker kontejnerů s GitLab, GitLab Kubernetes Agent, GitLab Kubernetes Agent, Ukládání Kubernetes Secrets do Gitu",1.0,True,cz,4,1
Jakým způsobem zaregistrujete agenta a získáte token agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent, JupyterHub, Secrets pro úložiště",1.0,True,cz,4,1
Jak vytvoříte a nasadíte manifestní soubor pro ConfigMap pomocí GitLab Kubernetes Agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, Vytváření Docker kontejnerů s GitLab, GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent",1.0,True,cz,4,1
Jak nakonfigurovat SSO endpoint pro použití s ingress?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Bezpečnost a síťová politika, Vystavování aplikací, Bezpečnost a síťová politika, Bezpečnost a síťová politika",1.0,True,cz,5,0
Jaký je účel síťové politiky v kontextu zabezpečení ingressu?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Bezpečnost a síťová politika, MinIO Operator, Vystavování aplikací, Vystavování aplikací",1.0,True,cz,5,0
Jaké anotace je třeba přidat do ingressu pro použití SSO e-infra?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Bezpečnost a síťová politika, Spark Operator, Bezpečnost a síťová politika, Bezpečnost a síťová politika",1.0,True,cz,5,0
Jakým způsobem lze omezit příchozí provoz na server pouze z *kube-system* namespace?,Bezpečnost a síťová politika,"Postgres Operator Cloudnative-PG, Omezení spouštění Docker obrazů, Vystavování aplikací, Projekty, Namespaces a Kvóty, Rancher",,False,cz,5,0
Jak lze zmírnit bezpečnostní chybu základní autentizace na ingressu?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Vystavování aplikací, Vystavování aplikací, Vystavování aplikací, Bezpečnost a síťová politika",1.0,True,cz,5,0
Jaké jsou hlavní rozdíly mezi nasazením jednotlivé instance a clusterové instance Postgres na Kubernetes?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
Jaké jsou doporučené postupy pro použití vlastních přihlašovacích údajů k databázi?,Postgres Operator Cloudnative-PG,"Moodle, Postgres Operator Cloudnative-PG, ownCloud, RStudio, Postgres Operator Cloudnative-PG",2.0,True,cz,5,0
Jakým způsobem se přistupuje k databázi z jiného namespace nebo zvenčí Kubernetes clusteru?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Namespaces",1.0,True,cz,5,0
Jaké kroky jsou nutné pro nastavení vysoké dostupnosti v Postgres clusteru?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",1.0,True,cz,4,1
Jakým způsobem lze povolit automatické zálohování databáze do S3 úložiště?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Moodle, MinIO Operator, RStudio",1.0,True,cz,5,0
Jaké možnosti zabezpečení sítě jsou dostupné pro MinIO Tenant pomocí NetworkPolicy?,MinIO Operator,"MinIO Operator, MinIO Operator, MinIO Operator, MinIO Operator, MinIO Operator",1.0,True,cz,4,1
Jak je definován typ `Tenant` v rámci MinIO Operator?,MinIO Operator,"MinIO Operator, MinIO Operator, MinIO Operator, MinIO Operator, MinIO Operator",1.0,True,cz,3,2
Jaké funkce poskytuje MinIO Operator pro nasazení na Kubernetes?,MinIO Operator,"MinIO Operator, MinIO Operator, MPI Operator, Přehled Operátorů, MinIO Operator",1.0,True,cz,4,1
Jak se konfiguruje uživatelský tajný klíč pro MinIO Tenant?,MinIO Operator,"MinIO Operator, MinIO Operator, Minio, MinIO Operator, Minio",1.0,True,cz,5,0
Jak lze přistupovat k MinIO úložišti S3 z jiných podů v Kubernetes?,MinIO Operator,"MinIO Operator, MinIO Operator, Minio, MinIO Operator, Minio",1.0,True,cz,5,0
Je možné mít více konfigurací clusterů v jednom konfiguračním souboru?,Kubectl,"Postgres Operator Cloudnative-PG, Kubectl, Postgres Operator Cloudnative-PG, Dostupný hardware, BinderHub",2.0,True,cz,5,0
Jak se instaluje nástroj Kubectl?,Kubectl,"Kubectl, Rancher, Dockerfile, GitLab Kubernetes Agent, Tutorial pro Hello World",1.0,True,cz,5,0
Jaké oprávnění by měl mít soubor `$HOME/.kube/config`?,Kubectl,"Kubectl, Přidání shellu do obrazu, který jej nemá, Ukládání Kubernetes Secrets do Gitu, Omezení spouštění Docker obrazů, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
"Co udělat, pokud soubor `$HOME/.kube/config` neexistuje?",Kubectl,"Kubectl, Omezení spouštění Docker obrazů, Tutorial pro Hello World, Přidání shellu do obrazu, který jej nemá, Tutorial pro Hello World",1.0,True,cz,5,0
Kde se nachází soubor kube config potřebný pro fungování Kubectl?,Kubectl,"Kubectl, Tutorial pro Hello World, Ukládání Kubernetes Secrets do Gitu, Tutorial pro Hello World, Kubectl",1.0,True,cz,4,1
"Co je potřeba k tomu, aby byl běžící NGINX přístupný z internetu?",Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Jak spustit webový server NGINX, Vystavování aplikací, Vystavování aplikací, Jak spustit webový server NGINX",1.0,True,cz,5,0
Jaký je rozdíl mezi privilegovaným a neprivilegovaným režimem v Kubernetes při nasazení NGINX?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Vystavování aplikací, Bezpečnost a síťová politika, Jak spustit webový server NGINX, Vystavování aplikací",1.0,True,cz,5,0
Jaké jsou kroky pro přidání trvalého úložiště do nasazení NGINX?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Jak spustit webový server NGINX, Jak spustit webový server NGINX, Vystavování aplikací, Jak spustit webový server NGINX",1.0,True,cz,5,0
Jaké porty a štítky jsou potřebné pro správnou konfiguraci služby pro NGINX?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Jak spustit webový server NGINX, Jak spustit webový server NGINX, Vystavování aplikací, Omezení spouštění Docker obrazů",1.0,True,cz,5,0
Jaké hodnoty pro `RunAsUser` a `RunAsGroup` by měly být použity pro image `nginx-unprivileged`?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, How to Run NGINX Web Server, Jak spustit webový server NGINX, Omezení spouštění Docker obrazů, How to Run NGINX Web Server",1.0,True,cz,3,2
Jaké informace jsou potřebné pro přístup k úložišti WebDAV?,Úložiště,"Úložiště, Samba Server, ownCloud, Desktop, RStudio",1.0,True,cz,5,0
Jaké jsou výkonnostní charakteristiky třídy úložiště nfs-csi?,Úložiště,"Úložiště, Úložiště, Dostupný hardware, Dostupný hardware, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
Jaké jsou hlavní objekty Kubernetes související s úložištěm?,Úložiště,"Úložiště, Dostupný hardware, Projekty, Namespaces a Kvóty, Tutorial pro Hello World, Secrets pro úložiště",1.0,True,cz,5,0
Kdy je obsah ephemeral úložiště ztracen?,Úložiště,"Úložiště, Storage, Matlab, Secrets pro úložiště, Úložiště",1.0,True,cz,4,1
Jak uživatel může vytvořit ad-hoc PVC pomocí šablony pvc.yaml?,Úložiště,"Úložiště, Úložiště, Jak spustit webový server NGINX, Úložiště, Úložiště",1.0,True,cz,5,0
Jaký je účel `Service` v Kubernetes a jak je nakonfigurována v tomto tutoriálu?,Tutorial pro Hello World,"Tutorial pro Hello World, Tutorial pro Hello World, Vystavování aplikací, Tutorial pro Hello World, Tutorial pro Hello World",1.0,True,cz,5,0
Co dělá pole `replicas` v souboru `deployment.yaml`?,Tutorial pro Hello World,"Tutorial pro Hello World, Tutorial pro Hello World, FAQ, Jak spustit webový server NGINX, Tutorial pro Hello World",1.0,True,cz,5,0
Jaké jsou povolené akce a omezení politiky zabezpečení podů v `kuba-cluster`?,Tutorial pro Hello World,"Postgres Operator Cloudnative-PG, MinIO Operator, Dostupný hardware, Postgres Operator Cloudnative-PG, Vystavování aplikací",,False,cz,5,0
Co je `Ingress` a jaké jsou dva požadavky na název hostitele v jeho konfiguraci v tomto tutoriálu?,Tutorial pro Hello World,"Vystavování aplikací, Bezpečnost a síťová politika, Bezpečnost a síťová politika, Bezpečnost a síťová politika, Vystavování aplikací",,False,cz,5,0
"Jaké jsou tři základní Kubernetes zdroje, které musíme vytvořit pro nasazení aplikace?",Tutorial pro Hello World,"Tutorial pro Hello World, Tutorial pro Hello World, Tutorial pro Hello World, Tutorial pro Hello World, GitLab Kubernetes Agent",1.0,True,cz,5,0
Jaké závislosti je třeba nasadit spolu s aplikací Omero v Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Use case Omero, Spuštění aplikace Omero",1.0,True,cz,4,1
Jakým způsobem je možné nasadit a zpřístupnit Omero webovou aplikaci na internetu pomocí Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero",1.0,True,cz,5,0
Jaké kroky je třeba provést pro vytvoření tajemství pro přihlašovací údaje databáze Postgres?,Spuštění aplikace Omero,"Postgres Operator Cloudnative-PG, Spuštění aplikace Omero, Spuštění aplikace Omero, Moodle, Postgres Operator Cloudnative-PG",2.0,True,cz,5,0
Jakým způsobem je možné nasadit databázi Postgres pro aplikaci Omero v Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Spuštění aplikace Omero, Use case Omero, Spuštění aplikace Omero, Postgres Operator Cloudnative-PG",1.0,True,cz,4,1
Jaké jsou požadavky na úložiště pro spuštění Omero serveru a Omero webové aplikace?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero",1.0,True,cz,5,0
Jakým způsobem lze připojit síťový disk z MacOS k Samba serveru?,Samba Server,"Samba Server, Samba Server, Samba Server, Samba Server, Samba Server",1.0,True,cz,4,1
Jaké jsou požadavky pro spuštění Samba serveru?,Samba Server,"Samba Server, Samba Server, Samba Server, Samba Server, Samba Server",1.0,True,cz,4,1
Jaký je postup pro instalaci Samba serveru pomocí GUI Rancher?,Samba Server,"Samba Server, Samba Server, Samba Server, Samba Server, Scipion",1.0,True,cz,4,1
Jaké jsou kroky pro připojení k Samba serveru z operačního systému Linux?,Samba Server,"Samba Server, Samba Server, Samba Server, Samba Server, Scipion",1.0,True,cz,5,0
Jaký je formát URL pro přístup k Samba serveru?,Samba Server,"Samba Server, Samba Server, Samba Server, Samba Server, Samba Server",1.0,True,cz,5,0
Jaké jsou dva způsoby spuštění RStudia podle dokumentace?,RStudio,"RStudio, RStudio, RStudio, RStudio, RStudio",1.0,True,cz,5,0
Jak lze nainstalovat další balíčky pomocí `conda` nebo `mamba` v RStudiu?,RStudio,"RStudio, Desktop, Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje, RStudio",1.0,True,cz,5,0
Jaký je postup pro připojení externího úložiště `storage-brno12-cerit.metacentrum.cz` k aplikaci RStudio?,RStudio,"RStudio, RStudio, RStudio, Matlab, RStudio",1.0,True,cz,3,2
Jaké verze R jsou dostupné při spuštění RStudia jako aplikace Rancher?,RStudio,"RStudio, RStudio, Rancher Aplikace, RStudio, Desktop",1.0,True,cz,4,1
Kdo musí mít platný účet MetaCentrum pro použití JupyterHubu ke spuštění RStudia?,RStudio,"JupyterHub, RStudio, JupyterHub, Jak získat přístup, JupyterHub",2.0,True,cz,4,1
K čemu lze využít Samba tajemství?,Secrets pro úložiště,"Samba Server, Samba Server, Samba Server, Samba Server, Secrets pro úložiště",5.0,True,cz,5,0
Jaké jsou požadavky pro použití služby generování tajemství?,Secrets pro úložiště,"Secrets pro úložiště, Vystavování aplikací, MinIO Operator, Secrets pro úložiště, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
Jaký prostor názvů by měl být vybrán pro uložení vygenerovaných objektů?,Secrets pro úložiště,"Ansys, Úložiště, Scipion, Secrets pro úložiště, Matlab",4.0,True,cz,5,0
"Jaké kroky je třeba podniknout, pokud není vaše kerberos jméno spojeno s Rancher účtem?",Secrets pro úložiště,"Secrets pro úložiště, Rancher, Scipion, Secrets pro úložiště, Matlab",1.0,True,cz,5,0
Jaké typy objektů lze vytvořit pro přístup k úložišti v Kubernetes clusteru?,Secrets pro úložiště,"Úložiště, Secrets pro úložiště, Postgres Operator Cloudnative-PG, Přehled Operátorů, Tutorial pro Hello World",2.0,True,cz,5,0
Jaké jsou hlavní cíle Spark Operatoru?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, MPI Operator, Přehled Operátorů",1.0,True,cz,4,1
Jaké typy definuje Spark Operator na úrovni clusteru?,Spark Operator,"Spark Operator, Spark Operator, Přehled Operátorů, Přehled Operátorů, Spark Operator",1.0,True,cz,4,1
Jakou alternativu k `hostPath` byste měli použít pro zdroje objemů v clusteru?,Spark Operator,"Přehled Operátorů, GPU a další zdroje, Úložiště, BinderHub, GPU a další zdroje",,False,cz,5,0
"Co musíte nastavit v konfiguraci, aby vaše Spark aplikace fungovala správně?",Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Ansys, ShinySOM",1.0,True,cz,5,0
Jak můžete poskytnout vlastní anotace pro SparkUI Ingress?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Bezpečnost a síťová politika, Spark Operator",1.0,True,cz,3,2
Jakým způsobem může být webová aplikace exponována na internetu pomocí Kubernetes?,Vystavování aplikací,"Vystavování aplikací, Vystavování aplikací, Jak spustit webový server NGINX, Tutorial pro Hello World, Jak spustit webový server NGINX",1.0,True,cz,5,0
"Jakým způsobem je možné vystavit aplikaci, která nepoužívá protokol HTTP, a jaké jsou možnosti týkající se veřejných a soukromých IP adres?",Vystavování aplikací,"Vystavování aplikací, Vystavování aplikací, ShinySOM, Omezení spouštění Docker obrazů, Desktop",1.0,True,cz,5,0
Jaké jsou požadavky na konfiguraci TLS pro webové aplikace v Kubernetes?,Vystavování aplikací,"Vystavování aplikací, Vystavování aplikací, Certifikát, Vystavování aplikací, Certifikát",1.0,True,cz,5,0
"Jaký je rozdíl mezi webovými aplikacemi a ostatními aplikacemi, pokud jde o IP adresy?",Vystavování aplikací,"Vystavování aplikací, Vystavování aplikací, ShinySOM, Desktop, Desktop",1.0,True,cz,5,0
Jak lze omezit přístup k webové aplikaci na základě IP adresy?,Vystavování aplikací,"Vystavování aplikací, ShinySOM, Matlab, Desktop, Desktop",1.0,True,cz,5,0
Jaké kroky je třeba provést pro instalaci aplikace Minio v Rancheru?,Minio,"Minio, Scipion, Minio, Rancher Aplikace, Minio",1.0,True,cz,4,1
Jakým způsobem lze smazat běžící instanci aplikace Minio?,Minio,"Minio, Minio, Minio, Ansys, Scipion",1.0,True,cz,5,0
"Jaký je postup pro kontrolu, zda je k aplikaci připojen vzdálený souborový systém?",Minio,"Matlab, Desktop, ownCloud, ShinySOM, ShinySOM",,False,cz,5,0
Jak lze přistupovat k aplikaci Minio po úspěšné instalaci?,Minio,"Minio, Minio, Minio, Minio, Minio",1.0,True,cz,5,0
Jaké jsou požadavky pro spuštění osobního serveru Minio?,Minio,"Minio, Minio, Minio, MinIO Operator, JupyterHub",1.0,True,cz,5,0
Jak lze odinstalovat aplikaci phpMyAdmin z Rancher platformy?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, phpMyAdmin, RStudio, phpMyAdmin",1.0,True,cz,4,1
"Jak se přihlásit na platformu rancher.cloud.e-infra.cz, abyste mohli začít s instalací phpMyAdmin?",phpMyAdmin,"phpMyAdmin, Secrets pro úložiště, Scipion, phpMyAdmin, RStudio",1.0,True,cz,5,0
"Jaké údaje je nutné vyplnit při instalaci aplikace phpMyAdmin, aby byla správně nakonfigurována pro vaši databázi?",phpMyAdmin,"phpMyAdmin, phpMyAdmin, Moodle, Moodle, phpMyAdmin",1.0,True,cz,4,1
Jaké jsou kroky k přihlášení do databáze pomocí phpMyAdmin po jeho úspěšné instalaci?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Moodle, Moodle, RStudio",1.0,True,cz,5,0
Jaké kroky jsou potřebné pro výběr aplikace phpMyAdmin k instalaci v rámci Rancher platformy?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, RStudio, Rancher Aplikace, Scipion",1.0,True,cz,4,1
Jaké jsou požadavky na CPU a RAM pro spuštění Matlabu a jak lze tyto hodnoty upravit?,Matlab,"Matlab, Matlab, JupyterHub, JupyterHub, RStudio",1.0,True,cz,5,0
Jaké kroky jsou nutné k instalaci aplikace Matlab v prostředí Rancher?,Matlab,"Matlab, Matlab, Rancher Aplikace, Matlab, RStudio",1.0,True,cz,4,1
"Co se stane s obsahem domovského adresáře, pokud aplikaci Matlab odstraníte a později znovu nainstalujete se stejným názvem?",Matlab,"Matlab, Minio, Ansys, Matlab, Matlab",1.0,True,cz,5,0
Jaké jsou rozdíly mezi metodami připojení *VNC* a *WEBRTC* pro běžící instanci Matlabu?,Matlab,"Matlab, Desktop, Matlab, Desktop, Ansys",1.0,True,cz,5,0
Jaké kroky jsou nutné k připojení e-infra úložiště k aplikaci Matlab?,Matlab,"Matlab, Matlab, Matlab, Matlab, Matlab",1.0,True,cz,5,0
"Co se stane, pokud docker obraz nemá číselný `UID`?",Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, Dockerfile, Omezení spouštění Docker obrazů, Dockerfile, Spuštění aplikace Omero",1.0,True,cz,5,0
"Jak lze specifikovat uživatele, pod kterým se má spustit docker obraz?",Omezení spouštění Docker obrazů,"Dockerfile, Omezení spouštění Docker obrazů, Dockerfile, Dockerfile, Dockerfile",2.0,True,cz,5,0
Jak lze řešit problém s nemožností zapisovat do adresářů jako `/var/log/`?,Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, JupyterHub, Omezení spouštění Docker obrazů, Úložiště, Vystavování aplikací",1.0,True,cz,5,0
Proč byste neměli instalovat balíčky do běžícího kontejneru?,Omezení spouštění Docker obrazů,"Projekty, Namespaces a Kvóty, Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje, Omezení spouštění Docker obrazů, Dockerfile",4.0,True,cz,5,0
Jaký je důsledek nemožnosti spouštět docker obrazy jako uživatel `root`?,Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, Omezení spouštění Docker obrazů, Dockerfile, Dockerfile, Dockerfile",1.0,True,cz,5,0
Jaké jsou hlavní komponenty Docker image?,Dockerfile,"Dockerfile, Dockerfile, Přehled platformy kontejnerů, Dockerfile, Dockerfile",1.0,True,cz,5,0
Co se doporučuje udělat před vytvořením vlastního Docker image?,Dockerfile,"Dockerfile, Dockerfile, Přehled platformy kontejnerů, Dockerfile, Spuštění Virtuálního Stroje",1.0,True,cz,5,0
Jak lze zmenšit velikost výsledného Docker image?,Dockerfile,"Dockerfile, Dockerfile, Přehled platformy kontejnerů, Harbor (hub.cerit.io), Dockerfile",1.0,True,cz,5,0
Jakým způsobem se obvykle vytváří Docker image?,Dockerfile,"Dockerfile, Dockerfile, Přehled platformy kontejnerů, Dockerfile, Dockerfile",1.0,True,cz,5,0
Jaké jsou nejběžnější příkazy používané v Dockerfile?,Dockerfile,"Dockerfile, Dockerfile, Dockerfile, Dockerfile, Dockerfile",1.0,True,cz,5,0
"Co se stane s uživatelským účtem, pokud není prodloužen do 2. února?",Jak získat přístup,"Jak získat přístup, Jak získat přístup, How to get Access, Samba Server, Projekty, Namespaces a Kvóty",1.0,True,cz,4,1
Jakým způsobem lze prodloužit uživatelský účet v Metacentru?,Jak získat přístup,"Jak získat přístup, Jak získat přístup, How to get Access, How to get Access, How to get Access",1.0,True,cz,2,3
"Jaký je vzorec poděkování, který musí být použit v publikacích vytvořených s podporou MetaCentra, CERIT-SC a/nebo Elixir CZ?",Jak získat přístup,"Jak získat přístup, How to get Access, Jak získat přístup, How to get Access, Matlab",1.0,True,cz,3,2
Kde lze změnit heslo pro účet Metacentra?,Jak získat přístup,"How to get Access, Ansys, Secrets pro úložiště, How to get Access, Jak získat přístup",5.0,True,cz,3,2
Jaké jsou podmínky pro získání přístupu k platformě CERIT-SC Kubernetes a uživatelskému rozhraní Rancher?,Jak získat přístup,"Jak získat přístup, How to get Access, Rancher, Žádost o projekt, řízení přístupu, Přehled platformy kontejnerů",1.0,True,cz,4,1
Jakým způsobem lze odstranit běžící instanci aplikace ownCloud a co se stane s daty v domovském adresáři?,ownCloud,"ownCloud, ownCloud, Ansys, ShinySOM, Scipion",1.0,True,cz,5,0
Co je třeba udělat před instalací aplikace ownCloud z grafů v Rancheru?,ownCloud,"ownCloud, ownCloud, Scipion, Scipion, Desktop",1.0,True,cz,5,0
Jaké jsou kroky pro spuštění klienta ownCloud?,ownCloud,"ownCloud, ownCloud, ownCloud, ownCloud, ownCloud",1.0,True,cz,4,1
Jak můžete zkontrolovat připojení vzdáleného souborového systému v aplikaci ownCloud?,ownCloud,"ownCloud, ownCloud, ownCloud, Minio, ownCloud",1.0,True,cz,5,0
Jakou roli hraje PVC při synchronizaci dat pomocí klienta ownCloud?,ownCloud,"ownCloud, ownCloud, ownCloud, Úložiště, Samba Server",1.0,True,cz,5,0
"Jaké informace je třeba uvést v e-mailu, pokud žádám o skupinový projekt bez existující skupiny?","Žádost o projekt, řízení přístupu","Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu",1.0,True,cz,5,0
Jaký je postup pro přiřazení skupiny pro řízení přístupu k projektu?,"Žádost o projekt, řízení přístupu","Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu",1.0,True,cz,5,0
Jaké jsou výchozí kvóty pro skupinový projekt?,"Žádost o projekt, řízení přístupu","Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu, Projekty, Namespaces a Kvóty, Žádost o projekt, řízení přístupu, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
Jaké typy projektů jsou k dispozici v Kubernetes clusteru?,"Žádost o projekt, řízení přístupu","Žádost o projekt, řízení přístupu, Projekty, Namespaces a Kvóty, Rancher, Úložiště, Rancher",1.0,True,cz,5,0
"Jaké informace je třeba zahrnout do e-mailu, pokud potřebuji větší individuální projekt?","Žádost o projekt, řízení přístupu","Žádost o projekt, řízení přístupu, Requesting a Project, Access Control, Kontakty, Žádost o projekt, řízení přístupu, Žádost o projekt, řízení přístupu",1.0,True,cz,4,1
Jaké jsou specifikace síťového připojení pro uzly v běžných clusterech?,Dostupný hardware,"Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware, Úložiště",1.0,True,cz,5,0
Které GPU akcelerátory jsou dostupné v kuba-clusteru a jak jsou rozděleny mezi uzly?,Dostupný hardware,"Dostupný hardware, Dostupný hardware, Dostupný hardware, JupyterHub, Available Hardware",1.0,True,cz,4,1
Kolik uzlů má kubh-cluster a jak jsou tyto uzly geograficky rozloženy?,Dostupný hardware,"Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware",1.0,True,cz,5,0
"Jaké speciální vlastnosti mají kub-c uzly, které se mají připojit k kuba-clusteru?",Dostupný hardware,"Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware",1.0,True,cz,5,0
Jaký typ úložiště a zálohování dat je poskytován v kubas-clusteru?,Dostupný hardware,"Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware, Available Hardware",1.0,True,cz,4,1
Jaký je rozdíl mezi *Požadavky* a *Limity* zdrojů v Kubernetes?,GPU a další zdroje,"GPU a další zdroje, Projekty, Namespaces a Kvóty, FAQ, GPU a další zdroje, Žádost o projekt, řízení přístupu",1.0,True,cz,5,0
Jak může uživatel specifikovat množství CPU zdrojů v Kubernetes?,GPU a další zdroje,"GPU a další zdroje, GPU a další zdroje, GPU a další zdroje, Projekty, Namespaces a Kvóty, JupyterHub",1.0,True,cz,5,0
Co zahrnuje zdroj `ephemeral-storage` a jaké jednotky se používají pro jeho specifikaci?,GPU a další zdroje,"Úložiště, Storage, GPU a další zdroje, GPU a další zdroje, Scipion",3.0,True,cz,4,1
Jak lze zvýšit velikost sdílené paměti (SHM) pro kontejner?,GPU a další zdroje,"Spuštění Virtuálního Stroje, GPU a další zdroje, GPU a další zdroje, Projekty, Namespaces a Kvóty, GPU and other Resources",2.0,True,cz,4,1
