question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
Jaké možnosti vysoké dostupnosti nabízí Postgres Operator Cloudnative-PG pro replikované clustery?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",1.0,True,cz,4,1
Jaké jsou hlavní rozdíly mezi nasazením jednotlivé instance a instance clusteru pomocí Postgres Operator Cloudnative-PG?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",1.0,True,cz,4,1
Jak se mohu přihlásit do Rancheru na rancher.cloud.e-infra.cz?,Rancher,"Secrets pro úložiště, Rancher, Scipion, Jak získat přístup, Spuštění Virtuálního Stroje",2.0,True,cz,5,0
Proč není doporučeno používat `kubectl` pro vytváření namespaces v Rancheru?,Rancher,"Namespaces, Projekty, Namespaces a Kvóty, Namespaces, Rancher, Rancher",4.0,True,cz,5,0
"Jaké jsou rozdíly mezi clustery, projekty a namespaces v Rancheru?",Rancher,"Rancher, Rancher, Namespaces, Rancher, Žádost o projekt, řízení přístupu",1.0,True,cz,4,1
Jak je vytvořen výchozí projekt a namespace pro nového uživatele Rancheru?,Rancher,"Rancher, Rancher, Namespaces, Projekty, Namespaces a Kvóty, Namespaces",1.0,True,cz,5,0
"Co mám dělat, pokud se po přihlášení do Rancheru nezobrazují žádné clustery?",Rancher,"Rancher, Secrets pro úložiště, Scipion, Desktop, Secrets pro úložiště",1.0,True,cz,5,0
Jaké jsou možné jednotky pro specifikaci CPU zdrojů?,GPU a další zdroje,"GPU a další zdroje, GPU a další zdroje, JupyterHub, GPU a další zdroje, JupyterHub",1.0,True,cz,5,0
"Jaké jsou rozdíly mezi ""Požadavky"" a ""Limity"" zdrojů v Kubernetes?",GPU a další zdroje,"GPU a další zdroje, Projekty, Namespaces a Kvóty, FAQ, GPU a další zdroje, Žádost o projekt, řízení přístupu",1.0,True,cz,5,0
"Co zahrnuje zdroj ""ephemeral-storage"" a jak se jednotky specifikují?",GPU a další zdroje,"Úložiště, GPU a další zdroje, Storage, Scipion, GPU a další zdroje",2.0,True,cz,4,1
Jak může uživatel zvýšit velikost sdílené paměti pro kontejner?,GPU a další zdroje,"GPU a další zdroje, Spuštění Virtuálního Stroje, Projekty, Namespaces a Kvóty, GPU a další zdroje, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
Jaké jsou různé způsoby požadavku GPU zdrojů?,GPU a další zdroje,"JupyterHub, GPU a další zdroje, GPU a další zdroje, Spuštění Virtuálního Stroje, JupyterHub",2.0,True,cz,5,0
"Jaké kroky jsou potřeba pro použití Docker image z GitLab kontejnerového registru, pokud je projekt veřejný nebo soukromý?",Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Dockerfile, Vytváření Docker kontejnerů s GitLab, Vytváření Docker kontejnerů s GitLab, Vytváření Docker kontejnerů s GitLab",1.0,True,cz,5,0
Jakým způsobem je možné upravit soubor `.gitlab-ci.yml` pro automatické vytváření Docker image?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Vytváření Docker kontejnerů s GitLab, Dockerfile, Vytváření Docker kontejnerů s GitLab, Vytváření Docker kontejnerů s GitLab",1.0,True,cz,5,0
Jaké je použití proměnné `$CI_REGISTRY` v kontextu GitLab pipeline?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Vytváření Docker kontejnerů s GitLab, Building Docker containers with Gitlab, Vytváření Docker kontejnerů s GitLab, Vytváření Docker kontejnerů s GitLab",1.0,True,cz,4,1
Jaké jsou požadavky pro nastavení GitLab pipeline pro Docker image?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Vytváření Docker kontejnerů s GitLab, Building Docker containers with Gitlab, Vytváření Docker kontejnerů s GitLab, Dockerfile",1.0,True,cz,4,1
Jak lze zkontrolovat stav pipeline po provedení commitu?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,cz,5,0
Jaké jsou specifikace úložiště pro běžné clustery?,Dostupný hardware,"Dostupný hardware, Úložiště, Úložiště, Dostupný hardware, Dostupný hardware",1.0,True,cz,5,0
Jaké GPU jsou dostupné v kuba-clusteru a kolik jich je?,Dostupný hardware,"Dostupný hardware, Dostupný hardware, Dostupný hardware, Available Hardware, JupyterHub",1.0,True,cz,4,1
Jak je řešeno zálohování dat v kubh-clusteru?,Dostupný hardware,"Dostupný hardware, Dostupný hardware, Available Hardware, Dostupný hardware, Dostupný hardware",1.0,True,cz,4,1
Kolik uzlů je v současné době dostupných v kuba-clusteru?,Dostupný hardware,"Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware",1.0,True,cz,5,0
"Jaké jsou specifikace připravovaných kub-c uzlů, které se mají připojit ke kuba-clusteru?",Dostupný hardware,"Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware",1.0,True,cz,5,0
Jaké jsou požadavky na Onedata připojení při instalaci Scipionu?,Scipion,"Scipion, Scipion, Scipion, Scipion, Scipion",1.0,True,cz,4,1
Jak lze přistupovat k běžící instanci Scipionu po instalaci?,Scipion,"Scipion, Scipion, Scipion, Scipion, Osobní monitorování",1.0,True,cz,5,0
"Co se stane s daty aplikace Scipion, když je aplikace odstraněna a znovu nainstalována?",Scipion,"Scipion, Scipion, Scipion, Scipion, ShinySOM",1.0,True,cz,5,0
Jaký je doporučený postup pro výběr verze aplikace Scipion v Rancheru?,Scipion,"Scipion, Scipion, Scipion, Rancher Aplikace, Scipion",1.0,True,cz,4,1
Jaké kroky jsou nutné pro spuštění aplikace Scipion?,Scipion,"Scipion, Scipion, Scipion, Scipion, ShinySOM",1.0,True,cz,5,0
Jaké kroky jsou nezbytné pro instalaci RStudia jako aplikace Rancher?,RStudio,"RStudio, RStudio, Scipion, Rancher Aplikace, Scipion",1.0,True,cz,5,0
Jaké jsou dva způsoby spuštění RStudia uvedené v dokumentaci?,RStudio,"RStudio, RStudio, RStudio, RStudio, RStudio",1.0,True,cz,5,0
Co je potřeba k použití RStudia ve webovém JupyterHubu?,RStudio,"RStudio, JupyterHub, JupyterHub, BinderHub, JupyterHub",1.0,True,cz,5,0
Jaké uživatelské jméno a heslo jsou potřeba k přihlášení do běžící instance RStudia?,RStudio,"RStudio, Matlab, RStudio, Harbor (hub.cerit.io), RStudio",1.0,True,cz,5,0
"Jak lze zajistit, aby nainstalované balíčky zůstaly zachovány po restartu aplikace RStudio?",RStudio,"RStudio, RStudio, RStudio, RStudio, RStudio",1.0,True,cz,5,0
"Jak lze bezpečně odstranit běžící instanci Matlabu, aniž by došlo ke ztrátě dat v domovském adresáři?",Matlab,"Matlab, Matlab, Matlab, ShinySOM, Matlab",1.0,True,cz,5,0
Jaké kroky je třeba provést pro spuštění aplikace Matlab na platformě Rancher?,Matlab,"Matlab, Matlab, Rancher Aplikace, Matlab, RStudio",1.0,True,cz,4,1
Jaké jsou požadavky na zdroje pro spuštění Matlabu a jak je možné je přizpůsobit?,Matlab,"Matlab, Matlab, Matlab, Matlab, Matlab",1.0,True,cz,5,0
Jaká je role hesla a uživatelského jména při připojení k aplikaci Matlab pomocí VNC nebo WEBRTC?,Matlab,"Ansys, Matlab, Matlab, Desktop, Desktop",2.0,True,cz,5,0
Jak lze připojit domovský adresář MetaCentrum k aplikaci Matlab bez zadání hesla?,Matlab,"Matlab, Matlab, Matlab, RStudio, Ansys",1.0,True,cz,5,0
"Co se stane, pokud Docker obraz nemá specifikovaný číselný UID?",Omezení spouštění Docker obrazů,"Dockerfile, Omezení spouštění Docker obrazů, Omezení spouštění Docker obrazů, Dockerfile, Dockerfile",2.0,True,cz,5,0
Jaké důsledky má nemožnost spouštění kontejnerů s root oprávněními?,Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, Omezení spouštění Docker obrazů, Projekty, Namespaces a Kvóty, Dockerfile, Bezpečnostní Kontext",1.0,True,cz,5,0
Jaké oprávnění je vyžadováno pro spuštění Docker obrazu na této platformě?,Omezení spouštění Docker obrazů,"Dockerfile, Omezení spouštění Docker obrazů, Dockerfile, Přehled platformy kontejnerů, Vytváření Docker kontejnerů s GitLab",2.0,True,cz,5,0
Jaký je doporučený postup pro zajištění zápisu do adresářů jako `/var/log/`?,Omezení spouštění Docker obrazů,"Úložiště, Samba Server, Samba Server, Omezení spouštění Docker obrazů, RStudio",4.0,True,cz,5,0
Jak lze přistupovat k portům nižším než 1024 v této kontejnerové platformě?,Omezení spouštění Docker obrazů,"Omezení spouštění Docker obrazů, Projekty, Namespaces a Kvóty, Přehled platformy kontejnerů, Přehled platformy kontejnerů, Vystavování aplikací",1.0,True,cz,5,0
"Jaké jsou možnosti pro vystavení aplikace, která nepoužívá protokol HTTP, v Kubernetes?",Vystavování aplikací,"Vystavování aplikací, Omezení spouštění Docker obrazů, Tutorial pro Hello World, Vystavování aplikací, Jak spustit webový server NGINX",1.0,True,cz,5,0
Jak lze nastavit vlastní doménové jméno pro webovou aplikaci v Kubernetes?,Vystavování aplikací,"Tutorial pro Hello World, Vystavování aplikací, Tutorial pro Hello World, Vystavování aplikací, Tutorial pro Hello World",2.0,True,cz,5,0
Jakým způsobem lze zabezpečit přístup k aplikaci pomocí autentizace při použití Ingress?,Vystavování aplikací,"Bezpečnost a síťová politika, Vystavování aplikací, Vystavování aplikací, Bezpečnost a síťová politika, Osobní monitorování",2.0,True,cz,5,0
Jaký je hlavní rozdíl mezi webovými a ostatními aplikacemi v kontextu IP adres?,Vystavování aplikací,"Vystavování aplikací, Vystavování aplikací, Desktop, Desktop, ShinySOM",1.0,True,cz,5,0
Jaké kroky jsou potřebné pro vystavení webové aplikace na internetu pomocí Kubernetes Ingress?,Vystavování aplikací,"Vystavování aplikací, Vystavování aplikací, Jak spustit webový server NGINX, Vystavování aplikací, Tutorial pro Hello World",1.0,True,cz,5,0
Jaké jsou kroky pro zpřístupnění `omero-web` z internetu v Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero",1.0,True,cz,5,0
Jaké jsou dvě hlavní komponenty potřebné pro spuštění aplikace Omero v Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Use case Omero, Spuštění aplikace Omero",1.0,True,cz,4,1
Jaké proměnné prostředí musí být nastaveny pro spuštění `omero-server` v Dockeru?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero, Spuštění aplikace Omero",1.0,True,cz,5,0
"Jaký je název a heslo, které se mají použít pro uživatelské jméno a heslo databáze Postgres?",Spuštění aplikace Omero,"Spuštění aplikace Omero, Postgres Operator Cloudnative-PG, Spuštění aplikace Omero, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
Proč je nutné použít operátor Postgres při nasazení databáze v Kubernetes?,Spuštění aplikace Omero,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Přehled Operátorů, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",,False,cz,5,0
Jaké je možné řešení chyby Helm nasazení s kódem 413?,FAQ,"FAQ, Harbor (hub.cerit.io), Matlab, Ansys, FAQ",1.0,True,cz,4,1
"Co je potřeba udělat, pokud Deployment vrací chybu kvůli překročení kvóty v Namespace?",FAQ,"FAQ, Vystavování aplikací, Omezení spouštění Docker obrazů, Projekty, Namespaces a Kvóty, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,cz,5,0
"Jaké atributy musí být nastaveny pro Pod, Job, Deployment, aby nasazení nezkrachovalo kvůli chybě související s kvótami?",FAQ,"FAQ, Projekty, Namespaces a Kvóty, Projekty, Namespaces a Kvóty, Projekty, Namespaces a Kvóty, Tutorial pro Hello World",1.0,True,cz,5,0
"Jaký je požadavek na GPU, když nasazení vrací chybu, že `nvidia-smi` vrací `command not found`?",FAQ,"FAQ, Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje",1.0,True,cz,5,0
"Jak opravit chybu CreateContainerConfigError spojenou s runAsNonRoot, pokud image kontejneru běží jako root?",FAQ,"Omezení spouštění Docker obrazů, Omezení spouštění Docker obrazů, Dockerfile, Limitations of Running Docker Images, Dockerfile",,False,cz,4,1
Jak se přihlásit na platformu Rancher před spuštěním instalace Moodle?,Moodle,"Moodle, Secrets pro úložiště, Scipion, Matlab, Moodle",1.0,True,cz,5,0
Jaké možnosti přizpůsobení jsou k dispozici při instalaci Moodle?,Moodle,"Moodle, Moodle, Moodle, phpMyAdmin, phpMyAdmin",1.0,True,cz,5,0
Jaké kroky je třeba udělat pro výběr aplikace Moodle v Rancheru?,Moodle,"Moodle, Rancher Aplikace, RStudio, Secrets pro úložiště, phpMyAdmin",1.0,True,cz,5,0
Jak lze smazat běžící instanci Moodle a co se stane s daty v domovském adresáři?,Moodle,"Moodle, Moodle, Moodle, Ansys, Matlab",1.0,True,cz,5,0
"Jak nastavit externí databázi pro Moodle, pokud nepoužíváte interní MariaDB?",Moodle,"Moodle, Moodle, phpMyAdmin, phpMyAdmin, Moodle",1.0,True,cz,5,0
Kde lze najít zdrojový kód pro TESK a WES?,TES/WES,"TES/WES, TES/WES, Jak získat přístup, How to get Access, Scipion",1.0,True,cz,3,2
Jaké jsou české koncové body pro TESK a WES?,TES/WES,"TES/WES, TES/WES, Kontakty, How to get Access, Ansys",1.0,True,cz,3,2
Jakou funkci plní WES v rámci infrastruktury TES?,TES/WES,"TES/WES, TES/WES, Ansys, Úložiště, Jak získat přístup",1.0,True,cz,4,1
Co je TESK a na čem je jeho implementace založena?,TES/WES,"TES/WES, TES/WES, Scipion, Jak získat přístup, How to get Access",1.0,True,cz,3,2
Jaké pracovní postupy umožňuje WES klientům vykonávat?,TES/WES,"TES/WES, Přehled platformy kontejnerů, TES/WES, Ansys, ShinySOM",1.0,True,cz,4,1
Jakou aplikaci z příkladu lze spustit podle textu?,Rancher Aplikace,"Rancher Aplikace, ShinySOM, Desktop, ShinySOM, Desktop",1.0,True,cz,5,0
"Jaký je maximální počet garantovaných CPU, který lze vybrat, aniž by bylo nutné žádat o další?",Rancher Aplikace,"JupyterHub, JupyterHub, ShinySOM, GPU a další zdroje, Matlab",,False,cz,5,0
Jaké jsou výchozí kvóty pro garantované CPU a CPU limit v projektu?,Rancher Aplikace,"Projekty, Namespaces a Kvóty, GPU a další zdroje, GPU a další zdroje, Projekty, Namespaces a Kvóty, JupyterHub",,False,cz,5,0
Kde můžete omezit grafy pouze na `cerit-sc` při výběru aplikace?,Rancher Aplikace,"Rancher Aplikace, Desktop, Ansys, RStudio, Matlab",1.0,True,cz,5,0
"Co se stane, pokud nevyberete `Přizpůsobit možnosti Helm před instalací` během instalace aplikace?",Rancher Aplikace,"Scipion, Rancher Aplikace, Ansys, Scipion, Ansys",2.0,True,cz,5,0
Jaké jsou kroky pro spuštění osobního serveru Minio?,Minio,"Minio, Minio, Minio, Minio, MinIO Operator",1.0,True,cz,5,0
Jaké jsou požadavky na Namespace při instalaci Minio?,Minio,"Minio, Minio, Minio, Minio, Minio",1.0,True,cz,5,0
Jak lze smazat běžící instanci aplikace Minio?,Minio,"Minio, Minio, Minio, Minio, ShinySOM",1.0,True,cz,5,0
Co je potřeba zkontrolovat v aplikaci před instalací Minio?,Minio,"Minio, Minio, Minio, Minio, Minio",1.0,True,cz,5,0
Jak lze přistupovat k datům prostřednictvím Minio serveru?,Minio,"Minio, Minio, MinIO Operator, Minio, Minio",1.0,True,cz,5,0
Jak lze zvýšit sdílenou paměť (SHM) pro aplikace využívající GPU?,Spuštění Virtuálního Stroje,"GPU a další zdroje, Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje, JupyterHub, GPU a další zdroje",2.0,True,cz,5,0
Jakým způsobem vytvoříme secret s veřejným SSH klíčem pomocí `kubectl`?,Spuštění Virtuálního Stroje,"Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje, Ukládání Kubernetes Secrets do Gitu, Secrets pro úložiště, Ukládání Kubernetes Secrets do Gitu",1.0,True,cz,5,0
Jaké jsou předpoklady pro spuštění virtuálního stroje na platformě Rancher?,Spuštění Virtuálního Stroje,"Spuštění Virtuálního Stroje, Desktop, Přehled platformy kontejnerů, Rancher, Rancher Aplikace",1.0,True,cz,5,0
Jak lze vygenerovat SSH klíč na Linuxu nebo MacOS?,Spuštění Virtuálního Stroje,"Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje, Secrets pro úložiště, MinIO Operator, Spuštění Virtuálního Stroje",1.0,True,cz,5,0
Jaké možnosti docker obrazů jsou k dispozici pro použití s virtuálními stroji?,Spuštění Virtuálního Stroje,"Dockerfile, Přehled platformy kontejnerů, Dockerfile, Spuštění Virtuálního Stroje, Dockerfile",4.0,True,cz,5,0
"Jaké zdroje Kubernetes musíme vytvořit pro nasazení aplikace ""Hello World""?",Tutorial pro Hello World,"Tutorial pro Hello World, Tutorial pro Hello World, Tutorial pro Hello World, Tutorial pro Hello World, Tutorial pro Hello World",1.0,True,cz,5,0
Jakým způsobem lze vystavit aplikaci jako síťovou službu v Kubernetes?,Tutorial pro Hello World,"Tutorial pro Hello World, Vystavování aplikací, Vystavování aplikací, Vystavování aplikací, Jak spustit webový server NGINX",1.0,True,cz,5,0
Jaké příkazy `kubectl` lze použít pro kontrolu stavu a logů nasazených zdrojů?,Tutorial pro Hello World,"GitLab Kubernetes Agent, Tutorial pro Hello World, Spuštění Nextflow Pipelines v Kubernetes, Kubectl, Logging",2.0,True,cz,5,0
"Jak lze přizpůsobit zobrazenou zprávu v nasazení ""Hello World""?",Tutorial pro Hello World,"Tutorial pro Hello World, Tutorial pro Hello World, Harbor (hub.cerit.io), Harbor (hub.cerit.io), Desktop",1.0,True,cz,5,0
"Jaké bezpečnostní požadavky jsou kladeny na kontejnery v ""kuba-cluster""?",Tutorial pro Hello World,"Dostupný hardware, Dostupný hardware, Dostupný hardware, Dostupný hardware, Vystavování aplikací",,False,cz,5,0
"Kde lze najít různé operátory a jak zjistit, zda existuje operátor, který vyhovuje uživatelským potřebám?",Přehled Operátorů,"Přehled Operátorů, Přehled Operátorů, Přehled Operátorů, ShinySOM, Minio",1.0,True,cz,5,0
"Jaký je doporučený postup, pokud má uživatel zájem o použití nějakého operátora?",Přehled Operátorů,"Přehled Operátorů, Přehled Operátorů, Přehled Operátorů, ShinySOM, ShinySOM",1.0,True,cz,5,0
Proč se nedoporučuje nasazovat operátory v rámci jmenného prostoru?,Přehled Operátorů,"Přehled Operátorů, Přehled Operátorů, Ansys, Rancher, Harbor (hub.cerit.io)",1.0,True,cz,5,0
Co jsou Custom Resources (CR) v Kubernetes a jaký je jejich vztah s operátory?,Přehled Operátorů,"Přehled Operátorů, Operator Summary, Přehled Operátorů, Projekty, Namespaces a Kvóty, Rancher",1.0,True,cz,4,1
Co jsou operátoři v kontextu Kubernetes a jaké úkoly automatizují?,Přehled Operátorů,"Přehled Operátorů, Přehled Operátorů, Kubectl, MPI Operator, Úložiště",1.0,True,cz,5,0
"Jaký problém může nastat, pokud není správně nastaven `spec.driver.serviceAccount`?",Spark Operator,"Omezení spouštění Docker obrazů, Vystavování aplikací, Spark Operator, Omezení spouštění Docker obrazů, FAQ",3.0,True,cz,5,0
Jaká je správná forma URL pro přístup k Spark UI?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Matlab, Spark Operator",1.0,True,cz,4,1
Co mám použít místo `hostPath` jako zdroj objemu v clusteru?,Spark Operator,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Rancher, Omezení spouštění Docker obrazů",,False,cz,5,0
Jak mohu přidat vlastní anotace k Ingress v Spark aplikaci?,Spark Operator,"Spark Operator, Spark Operator, Osobní monitorování, Bezpečnost a síťová politika, Bezpečnost a síťová politika",1.0,True,cz,5,0
Kde mohu najít úplnou dokumentaci o struktuře typů `ScheduledSparkApplication` a `SparkApplication`?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Scipion, Vystavování aplikací",1.0,True,cz,4,1
Jaké kroky jsou potřebné pro vytvoření a aplikaci souboru nasazení v Kubernetes?,GitLab Kubernetes Agent,"Tutorial pro Hello World, Dockerfile, Tutorial pro Hello World, Tutorial pro Hello World, Ukládání Kubernetes Secrets do Gitu",,False,cz,5,0
Kde by měl být umístěn konfigurační soubor agenta v repozitáři?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, Ansys, GitLab Kubernetes Agent, Secrets pro úložiště",1.0,True,cz,5,0
Jaké jsou požadavky pro instalaci GitLab Kubernetes Agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent, Dockerfile, Ukládání Kubernetes Secrets do Gitu",1.0,True,cz,4,1
Jak získat a uložit token agenta pro připojení k clusteru?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent, JupyterHub",1.0,True,cz,4,1
Jaký jednoduchý manifestní soubor můžeme vytvořit pro testování agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent, Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje",1.0,True,cz,5,0
Je možné mít více konfigurací clusterů v jednom konfiguračním souboru pro `kubectl`?,Kubectl,"Kubectl, Rancher, Postgres Operator Cloudnative-PG, Rancher, Přehled Operátorů",1.0,True,cz,5,0
Kde se nachází soubor `kube config` potřebný pro fungování `kubectl`?,Kubectl,"Kubectl, Kubectl, Tutorial pro Hello World, Ukládání Kubernetes Secrets do Gitu, Přidání shellu do obrazu, který jej nemá",1.0,True,cz,4,1
Jakým způsobem lze nainstalovat nástroj `kubectl`?,Kubectl,"Kubectl, Rancher, Spuštění Virtuálního Stroje, Dockerfile, Přidání shellu do obrazu, který jej nemá",1.0,True,cz,5,0
Jaká oprávnění by měl mít soubor `$HOME/.kube/config`?,Kubectl,"Kubectl, Přidání shellu do obrazu, který jej nemá, Ukládání Kubernetes Secrets do Gitu, Omezení spouštění Docker obrazů, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
"Co je třeba udělat, pokud soubor `$HOME/.kube/config` neexistuje?",Kubectl,"Kubectl, Omezení spouštění Docker obrazů, Tutorial pro Hello World, Postgres Operator Cloudnative-PG, Tutorial pro Hello World",1.0,True,cz,5,0
Jaký je postup pro obnovení neplatného účtu MetaCentra?,JupyterHub,"Jak získat přístup, Jak získat přístup, How to get Access, How to get Access, Secrets pro úložiště",,False,cz,3,2
Jaké jsou podmínky pro využití AI GPT modelu v rámci JupyterHub?,JupyterHub,"JupyterHub, BinderHub, JupyterHub, JupyterHub, JupyterHub",1.0,True,cz,5,0
Jaké jsou důsledky sdílení tokenu pro přístup k notebooku s jinými uživateli?,JupyterHub,"JupyterHub, JupyterHub, JupyterHub, JupyterHub, JupyterHub",1.0,True,cz,5,0
Jaké kroky je třeba provést při vytváření vlastního obrazu pro JupyterHub?,JupyterHub,"JupyterHub, JupyterHub, JupyterHub, JupyterHub, BinderHub",1.0,True,cz,5,0
"Jaké jsou minimální a maximální zdroje (CPU, RAM, GPU) dostupné pro Jupyter notebooky na této platformě?",JupyterHub,"JupyterHub, BinderHub, BinderHub, JupyterHub, GPU a další zdroje",1.0,True,cz,5,0
"Jak mohu zjistit, zda byla tato sekce aktualizována s novými informacemi?",News,"Harbor (hub.cerit.io), Harbor (hub.cerit.io), Moodle, Osobní monitorování, Minio",,False,cz,5,0
"Proč je v této části dokumentace uvedeno ""none""?",News,"Scipion, Jak spustit webový server NGINX, Scipion, Vystavování aplikací, Harbor (hub.cerit.io)",,False,cz,5,0
"K čemu slouží tato část dokumentace s názvem ""News""?",News,"Harbor (hub.cerit.io), Scipion, Tutorial pro Hello World, Tutorial pro Hello World, Tutorial pro Hello World",,False,cz,5,0
"Existují jiné sekce dokumentace, které poskytují aktualizace nebo novinky?",News,"Tutorial pro Hello World, Harbor (hub.cerit.io), Jak získat přístup, Jak spustit webový server NGINX, Scipion",,False,cz,5,0
"Jaké informace bych měl očekávat v sekci s názvem ""News""?",News,"Harbor (hub.cerit.io), Tutorial pro Hello World, Tutorial pro Hello World, Scipion, Jak získat přístup",,False,cz,5,0
Jaká je webová adresa pro přístup k osobní instanci Grafany po instalaci?,Osobní monitorování,"Osobní monitorování, Osobní monitorování, Desktop, Ansys, Minio",1.0,True,cz,5,0
Jaké informace je nutné změnit při instalaci pro autentizaci do instance Grafany?,Osobní monitorování,"Osobní monitorování, Minio, Osobní monitorování, Scipion, Matlab",1.0,True,cz,5,0
Jaké kroky je třeba provést pro instalaci aplikace Osobní monitorování?,Osobní monitorování,"Osobní monitorování, Osobní monitorování, ShinySOM, Desktop, Minio",1.0,True,cz,5,0
Co se stane po úspěšné instalaci aplikace Osobní monitorování?,Osobní monitorování,"ShinySOM, Osobní monitorování, Osobní monitorování, Matlab, RStudio",2.0,True,cz,5,0
Je možné změnit název nasazeného grafu během instalace aplikace Osobní monitorování?,Osobní monitorování,"Osobní monitorování, Osobní monitorování, Minio, Desktop, Matlab",1.0,True,cz,5,0
Proč je důležité používat `&&` místo `;` při řetězení příkazů v Dockerfile?,Dockerfile,"Dockerfile, Dockerfile, Dockerfile, Dockerfile, Dockerfile",1.0,True,cz,5,0
Jaký je doporučený postup před vytvořením vlastního Docker image?,Dockerfile,"Dockerfile, Dockerfile, Přehled platformy kontejnerů, Dockerfile, Spuštění Virtuálního Stroje",1.0,True,cz,5,0
Jakým způsobem lze ručně sestavit Docker image pomocí Dockerfile?,Dockerfile,"Dockerfile, Dockerfile, Dockerfile, Dockerfile, Přehled platformy kontejnerů",1.0,True,cz,5,0
Jak lze testovat a spouštět Docker image lokálně před jeho nasazením na Kubernetes?,Dockerfile,"Dockerfile, Dockerfile, Dockerfile, Přehled platformy kontejnerů, Dockerfile",1.0,True,cz,5,0
Jaké jsou základní příkazy používané v Dockerfile pro vytvoření Docker image?,Dockerfile,"Dockerfile, Dockerfile, Dockerfile, Dockerfile, BinderHub",1.0,True,cz,5,0
Jaké jsou dvě hlavní komponenty loggingové pipeline v Kubernetes a jakou mají funkci?,Logging,"Logging, Logging, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Logging",1.0,True,cz,4,1
"Jakým způsobem `SyslogNGFlow` vybírá logy, které mají být odeslány do konečné výstupní destinace?",Logging,"Logging, Logging, Logging, Logging, Logging",1.0,True,cz,3,2
Co je Logging operátor v Kubernetes clusteru a jaké je jeho hlavní využití?,Logging,"Logging, Logging, Přehled Operátorů, Přehled Operátorů, Logging",1.0,True,cz,4,1
Jakým příkazem lze v Kubernetes aplikovat konfigurace zdrojů z YAML souboru pro vytvoření nové loggingové pipeline?,Logging,"Logging, Logging, Tutorial pro Hello World, Tutorial pro Hello World, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
