question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
What type of workflows can be executed using WES?,TES/WES,"TES/WES, TES/WES, Welcome to the CERIT-SC Kubernetes Container Platform, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
What is the purpose of the WES microservice?,TES/WES,"TES/WES, TES/WES, Use case Omero, Use case Omero, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,1,4
Where can I find the TESK endpoint for the Czech deployment?,TES/WES,"TES/WES, TES/WES, Contacts, How to get Access, How to get Access",1.0,True,en,1,4
How can I uninstall the phpMyAdmin application from the App & Marketplace?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, phpMyAdmin, phpMyAdmin, ShinySOM",1.0,True,en,1,4
How do I log in to the rancher.cloud.e-infra.cz platform to start using phpMyAdmin?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Storage Secrets, Secrets pro úložiště, Desktop",1.0,True,en,2,3
How do I configure the port for my database when installing phpMyAdmin?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, phpMyAdmin, phpMyAdmin, Moodle",1.0,True,en,2,3
What credentials are needed to log in to the phpMyAdmin application once it is installed?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, phpMyAdmin, phpMyAdmin, Moodle",1.0,True,en,2,3
What steps do I need to follow to select the phpMyAdmin application from the app marketplace?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, phpMyAdmin, phpMyAdmin, phpMyAdmin",1.0,True,en,2,3
Where can a user change their password for the MetaCentrum account?,How to get Access,"How to get Access, JupyterHub, How to get Access, How to get Access, Storage Secrets",1.0,True,en,0,5
What should a user do if their account has expired but they want to reactivate it?,How to get Access,"How to get Access, How to get Access, Jak získat přístup, ShinySOM, Moodle",1.0,True,en,1,4
What is the required acknowledgement formula for publications using the resources provided by e-INFRA CZ?,How to get Access,"How to get Access, Jak získat přístup, How to get Access, Jak získat přístup, How to get Access",1.0,True,en,2,3
What are the eligibility criteria for accessing the CERIT-SC Kubernetes platform and Rancher UI?,How to get Access,"Welcome to the CERIT-SC Kubernetes Container Platform, How to get Access, Jak získat přístup, Welcome to the CERIT-SC Kubernetes Container Platform, Rancher",2.0,True,en,1,4
How can users apply for access to the CERIT-SC Kubernetes platform for the first time?,How to get Access,"How to get Access, Welcome to the CERIT-SC Kubernetes Container Platform, Contacts, Jak získat přístup, Storage",1.0,True,en,1,4
Which nodes in the kubas-cluster have on-demand NVIDIA A100 GPUs?,Available Hardware,"Available Hardware, Available Hardware, Available Hardware, Available Hardware, Dostupný hardware",1.0,True,en,1,4
What GPUs are available in the kuba-cluster?,Available Hardware,"Available Hardware, Dostupný hardware, Dostupný hardware, Available Hardware, Available Hardware",1.0,True,en,2,3
How many nodes does the kubh-cluster have and where are they located?,Available Hardware,"Available Hardware, Available Hardware, Available Hardware, Available Hardware, Available Hardware",1.0,True,en,0,5
What is the total storage capacity of the primary network storage for the secure cluster?,Available Hardware,"Available Hardware, Available Hardware, Available Hardware, Available Hardware, Available Hardware",1.0,True,en,0,5
What kind of backup is available for the kuba-cluster's storage?,Available Hardware,"Available Hardware, Available Hardware, Available Hardware, Dostupný hardware, Available Hardware",1.0,True,en,1,4
How can I change the permissions of the kube config file after copying it?,Kubectl,"Kubectl, Limitations of Running Docker Images, Storing Kubernetes Secrets in Git, Add shell to an image without one, Projects, Namespaces, and Quotas",1.0,True,en,0,5
What should I do if the `$HOME/.kube/config` file does not exist?,Kubectl,"Kubectl, Kubectl, Hello world tutorial, Running Virtual Machine, GitLab Runner in Kubernetes",1.0,True,en,1,4
Where can I find the `kube config` file needed for kubectl?,Kubectl,"Kubectl, Kubectl, GitLab Runner in Kubernetes, Storing Kubernetes Secrets in Git, Hello world tutorial",1.0,True,en,1,4
Is it possible to have multiple cluster configurations in one kube config file?,Kubectl,"Kubectl, Available Hardware, Kubectl, Jobs, Operator Summary",1.0,True,en,1,4
How can I install kubectl?,Kubectl,"Kubectl, GitLab Runner in Kubernetes, JupyterHub, Kubectl, GitLab Kubernetes Agent",1.0,True,en,1,4
What are the current CPU and Memory resource quotas for a Personal Project and default Namespace?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Projects, Namespaces, and Quotas, Projects, Namespaces, and Quotas, FAQ, Projekty, Namespaces a Kvóty",1.0,True,en,1,4
What should a user do if they want to create a new Namespace within their Personal Project?,"Projects, Namespaces, and Quotas","Namespaces, Projects, Namespaces, and Quotas, Rancher, Namespaces, Projekty, Namespaces a Kvóty",2.0,True,en,1,4
What happens if a running container exceeds its CPU or Memory limits?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Projekty, Namespaces a Kvóty, GPU and other Resources, Running Virtual Machine, FAQ",1.0,True,en,1,4
How can a user change the resource quotas for an existing Namespace?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Projects, Namespaces, and Quotas, Projects, Namespaces, and Quotas, Projekty, Namespaces a Kvóty, Projects, Namespaces, and Quotas",1.0,True,en,1,4
"Why might a deployment be rejected due to resource quotas, and how can this be avoided?","Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, FAQ, Projects, Namespaces, and Quotas, FAQ, Projects, Namespaces, and Quotas",1.0,True,en,1,4
What is Snakemake?,Snakemake,"Snakemake, JupyterHub, Scipion, Spuštění Nextflow Pipelines v Kubernetes, Scipion",1.0,True,en,3,2
How can Snakemake be used in workflow management?,Snakemake,"Snakemake, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes, JupyterHub",1.0,True,en,2,3
What are the features of Snakemake?,Snakemake,"Snakemake, Scipion, Matlab, Spuštění Nextflow Pipelines v Kubernetes, Scipion",1.0,True,en,3,2
Are there any examples or tutorials available within the Snakemake documentation?,Snakemake,"Snakemake, BinderHub, MPI Operator, GitLab Runner in Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
Does the documentation provide installation instructions for Snakemake?,Snakemake,"Snakemake, Scipion, Matlab, GitLab Runner in Kubernetes, Scipion",1.0,True,en,1,4
What are the required steps to change the default served content of an NGINX deployment using a Persistent Volume Claim?,How to Run NGINX Web Server,"How to Run NGINX Web Server, How to Run NGINX Web Server, Hello world tutorial, How to Run NGINX Web Server, Jak spustit webový server NGINX",1.0,True,en,1,4
How do you configure the service manifest to correctly route traffic to a running NGINX Pod on port 8080?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Jak spustit webový server NGINX, How to Run NGINX Web Server, How to Run NGINX Web Server, Use case Omero",1.0,True,en,1,4
What modifications are needed in the Ingress manifest to secure the NGINX application with a Let's Encrypt certificate?,How to Run NGINX Web Server,"Security and Network Policy, How to Run NGINX Web Server, Security and Network Policy, How to Run NGINX Web Server, Exposing Applications",2.0,True,en,0,5
What is the main purpose of using the nginxinc/nginx-unprivileged image in a Kubernetes deployment?,How to Run NGINX Web Server,"How to Run NGINX Web Server, How to Run NGINX Web Server, How to Run NGINX Web Server, Jak spustit webový server NGINX, Jak spustit webový server NGINX",1.0,True,en,2,3
How can you ensure that the NGINX Pod does not run with elevated privileges on a multitenant Kubernetes platform?,How to Run NGINX Web Server,"How to Run NGINX Web Server, How to Run NGINX Web Server, Jak spustit webový server NGINX, FAQ, How to Run NGINX Web Server",1.0,True,en,1,4
What steps can you take to verify the WireGuard interface is functioning correctly in a Pod?,Wireguard,"Wireguard, Wireguard, Wireguard, VPN, VPN",1.0,True,en,1,4
What is the purpose of using WireGuard in a Kubernetes Pod?,Wireguard,"Wireguard, Wireguard, Wireguard, VPN, Security and Network Policy",1.0,True,en,0,5
How do you create a Kubernetes Secret for the WireGuard private key?,Wireguard,"Wireguard, Wireguard, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git",1.0,True,en,0,5
How can you deploy a Pod with a WireGuard interface in Kubernetes?,Wireguard,"Wireguard, Wireguard, Wireguard, Postgres Operator Cloudnative-PG, VPN",1.0,True,en,0,5
What are the limitations mentioned in the WireGuard configuration for Kubernetes?,Wireguard,"Wireguard, Wireguard, Wireguard, VPN, GPU and other Resources",1.0,True,en,0,5
What are the specific requirements to run the nf-core/sarek pipeline in a Kubernetes environment?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
What command is used to start a Nextflow pipeline in Kubernetes?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,2,3
What should you do if a Nextflow job is stuck or in an error state in Kubernetes?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
What are the steps to install Nextflow on a local computer for use with Kubernetes?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,3,2
How do you configure the Nextflow pipeline to run in a Kubernetes cluster?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,2,3
What must be done to request GPU properties like memory size when deploying a Pod?,GPU and other Resources,"GPU and other Resources, GPU and other Resources, GPU and other Resources, FAQ, GPU and other Resources",1.0,True,en,0,5
How can a user increase the shared memory size for a container?,GPU and other Resources,"GPU and other Resources, Spuštění Virtuálního Stroje, Running Virtual Machine, GPU a další zdroje, FAQ",1.0,True,en,2,3
How can a user specify the required ephemeral-storage resource for a container?,GPU and other Resources,"Storage, Úložiště, Projects, Namespaces, and Quotas, GPU and other Resources, GPU and other Resources",4.0,True,en,1,4
What are the two types of resource limits described in the documentation?,GPU and other Resources,"GPU and other Resources, Projects, Namespaces, and Quotas, GPU and other Resources, FAQ, GPU and other Resources",1.0,True,en,0,5
What is the significance of the `nodeSelector` label when requesting a specific GPU type?,GPU and other Resources,"GPU and other Resources, GPU and other Resources, GPU and other Resources, GPU and other Resources, JupyterHub",1.0,True,en,0,5
How can a user check their namespaces in the Rancher GUI?,Namespaces,"Namespaces, Namespaces, Rancher, Rancher, Projects, Namespaces, and Quotas",1.0,True,en,0,5
What should a user do if they do not see a Personal Project and Namespace after logging into Ranger GUI?,Namespaces,"Namespaces, Namespaces, Rancher, Rancher, Desktop",1.0,True,en,0,5
Why is it not recommended to create namespaces using kubectl in this context?,Namespaces,"Namespaces, Rancher, Projects, Namespaces, and Quotas, Namespaces, Namespaces",1.0,True,en,2,3
Are resource names unique across all namespaces or just within a single namespace?,Namespaces,"Namespaces, Rancher, Namespaces, Projects, Namespaces, and Quotas, Namespaces",1.0,True,en,1,4
What is the purpose of namespaces in Kubernetes?,Namespaces,"Namespaces, Namespaces, Rancher, Projects, Namespaces, and Quotas, Hello world tutorial",1.0,True,en,1,4
What adjustments can be made to fix a PodSecurity violation error related to privilege escalation and capabilities?,FAQ,"FAQ, Security Context, Security Context, FAQ, FAQ",1.0,True,en,0,5
How can you resolve an error when a Pod requests more memory than the available quota allows?,FAQ,"FAQ, FAQ, GPU and other Resources, Projects, Namespaces, and Quotas, Projects, Namespaces, and Quotas",1.0,True,en,0,5
"What should be included in the resource section of a Pod, Job, or Deployment to avoid deployment failure?",FAQ,"FAQ, FAQ, Projects, Namespaces, and Quotas, Hello world tutorial, Jobs",1.0,True,en,1,4
How can the security context be set to resolve a CreateContainerConfigError related to running as root?,FAQ,"FAQ, Security Context, Limitations of Running Docker Images, FAQ, Security Context",1.0,True,en,0,5
What should you do if `nvidia-smi` returns `command not found`?,FAQ,"Running Virtual Machine, FAQ, Running Virtual Machine, Running Virtual Machine, Spuštění Virtuálního Stroje",2.0,True,en,2,3
How does one create an API key for Open-WebUI?,Chat AI,"Chat AI, Chat AI, Chat AI, JupyterHub, Storing Kubernetes Secrets in Git",1.0,True,en,0,5
How can a user select a model for text generation in Open-WebUI?,Chat AI,"Chat AI, Chat AI, Chat AI, Chat AI, News",1.0,True,en,0,5
What steps should be followed to generate an image using Open-WebUI?,Chat AI,"Chat AI, Chat AI, Use case Omero, JupyterHub, Chat AI",1.0,True,en,0,5
Which models are available for use in Open-WebUI as of February 2025?,Chat AI,"Chat AI, Chat AI, Chat AI, Chat AI, News",1.0,True,en,0,5
What is required to access Open-WebUI?,Chat AI,"Chat AI, Chat AI, Chat AI, Use case Omero, Matlab",1.0,True,en,0,5
How do you execute an MPI Job once the Docker image and manifest are prepared?,MPI Operator,"MPI Operator, MPI Operator, MPI Operator, MPI Operator, MPI Operator",1.0,True,en,1,4
What modifications need to be made to the MPI Job manifest before it can be used?,MPI Operator,"MPI Operator, MPI Operator, MPI Operator, MPI Operator, MPI Operator",1.0,True,en,1,4
How can you run an MPI job using the MPI Operator from Kubeflow?,MPI Operator,"MPI Operator, MPI Operator, MPI Operator, MPI Operator, MPI Operator",1.0,True,en,2,3
What components are necessary in the Docker image to run an MPI job?,MPI Operator,"MPI Operator, MPI Operator, MPI Operator, MPI Operator, MPI Operator",1.0,True,en,1,4
What is the purpose of the MPI Operator in the context of Kubernetes?,MPI Operator,"MPI Operator, MPI Operator, Operator Summary, MinIO Operator, Operator Summary",1.0,True,en,1,4
How can you access the automatically created Spark UI for your applications?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Chat AI, Matlab",1.0,True,en,1,4
What should be used instead of `hostPath` for volume source in a cluster?,Spark Operator,"Storage, Spark Operator, JupyterHub, Postgres Operator Cloudnative-PG, Storage",2.0,True,en,0,5
How should the `spec.driver.serviceAccount` be configured to avoid permission issues?,Spark Operator,"Spark Operator, Limitations of Running Docker Images, MinIO Operator, FAQ, MinIO Operator",1.0,True,en,0,5
What is the purpose of the Spark Operator in Kubernetes?,Spark Operator,"Spark Operator, Spark Operator, Operator Summary, Operator Summary, Spark Operator",1.0,True,en,1,4
What should you include in the YAML file if you want to provide custom annotations to SparkUI Ingress?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Security and Network Policy, Security and Network Policy",1.0,True,en,1,4
How can you ensure that data is persistent across container restarts when running a virtual machine?,Running Virtual Machine,"Spuštění Virtuálního Stroje, Running Virtual Machine, Running Virtual Machine, Projects, Namespaces, and Quotas, JupyterHub",2.0,True,en,1,4
What is the purpose of generating SSH keys and creating a secret with the public SSH key?,Running Virtual Machine,"Running Virtual Machine, Spuštění Virtuálního Stroje, Storage Secrets, JupyterHub, Storage Secrets",1.0,True,en,1,4
How can you change the Docker image used in the manifest for running a virtual machine?,Running Virtual Machine,"Running Virtual Machine, Running Virtual Machine, Running Virtual Machine, Dockerfile, Running Virtual Machine",1.0,True,en,0,5
What modifications need to be made to a manifest to enable GPU usage in a virtual machine?,Running Virtual Machine,"Spuštění Virtuálního Stroje, Running Virtual Machine, Running Virtual Machine, Spuštění Virtuálního Stroje, Spuštění Virtuálního Stroje",2.0,True,en,3,2
What steps are necessary to install additional software packages using `conda` in a running container?,Running Virtual Machine,"Desktop, Running Virtual Machine, Running Virtual Machine, Running Virtual Machine, RStudio",2.0,True,en,0,5
How can users get assistance with using an Operator?,Operator Summary,"Operator Summary, Operator Summary, Přehled Operátorů, Přehled Operátorů, MinIO Operator",1.0,True,en,2,3
What are some tasks that operators can automate?,Operator Summary,"Operator Summary, Přehled Operátorů, Operator Summary, MPI Operator, Přehled Operátorů",1.0,True,en,2,3
Why are users discouraged from deploying their own Operators with namespaced deployment?,Operator Summary,"Operator Summary, Operator Summary, Namespaces, Postgres Operator Cloudnative-PG, Přehled Operátorů",1.0,True,en,1,4
What is the purpose of the Operator pattern in Kubernetes?,Operator Summary,"Operator Summary, Přehled Operátorů, Operator Summary, Přehled Operátorů, Postgres Operator Cloudnative-PG",1.0,True,en,2,3
Where can you find information about different Operators available for use?,Operator Summary,"Operator Summary, Přehled Operátorů, Přehled Operátorů, Operator Summary, Přehled Operátorů",1.0,True,en,3,2
Where can I find the form to create storage access objects for MetaCentrum?,Storage Secrets,"Storage Secrets, Matlab, Secrets pro úložiště, Ansys, How to get Access",1.0,True,en,1,4
What is the purpose of the Samba secret in relation to Matlab applications?,Storage Secrets,"Storage Secrets, Matlab, Samba Server, Matlab, Matlab",1.0,True,en,0,5
What are the requirements to use the service for generating storage secrets?,Storage Secrets,"Storage Secrets, Storage Secrets, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Secrets pro úložiště",1.0,True,en,1,4
How do I ensure my kerberos name is associated with my Rancher account?,Storage Secrets,"Storage Secrets, Secrets pro úložiště, Rancher, Storage Secrets, Rancher",1.0,True,en,2,3
How can I generate SSH secrets for accessing storage servers in MetaCentrum?,Storage Secrets,"Storage Secrets, Secrets pro úložiště, Storage Secrets, Matlab, Spuštění Virtuálního Stroje",1.0,True,en,2,3
How does the `SyslogNGFlow` component specify which logs to send to the output destination?,Logging,"Logging, Logging, Logging, Logging, Logging",1.0,True,en,2,3
What are the two components of the logging pipeline in a Kubernetes cluster?,Logging,"Logging, Logging, Logging, Running Nextflow Pipelines in Kubernetes, Logging",1.0,True,en,2,3
How can you configure the output destination of logs using `SyslogNGOutput`?,Logging,"Logging, Logging, Logging, Logging, Logging",1.0,True,en,2,3
What command is used to deploy a new logging pipeline in Kubernetes?,Logging,"Logging, Logging, Logging, Logging, Running Nextflow Pipelines in Kubernetes",1.0,True,en,2,3
What is the required value for the `loggingRef` in both `SyslogNGFlow` and `SyslogNGOutput`?,Logging,"Logging, Logging, Logging, Logging, Logging",1.0,True,en,2,3
How do you ensure the home directory content is preserved when reinstalling the Matlab application?,Matlab,"Matlab, Matlab, Minio, Matlab, ownCloud",1.0,True,en,0,5
How can you delete a running Matlab instance while ensuring the data in the home directory is not lost?,Matlab,"Matlab, Matlab, Ansys, Matlab, JupyterHub",1.0,True,en,0,5
How can you mount your MetaCentrum home in Matlab version v9.11.1 and above without needing a password?,Matlab,"Matlab, Matlab, Ansys, Matlab, Storage Secrets",1.0,True,en,0,5
What is the difference in access display methods between the VNC and WEBRTC options for connecting to a running Matlab instance?,Matlab,"Matlab, Matlab, Desktop, Desktop, Matlab",1.0,True,en,1,4
What should you do if the Matlab installation appears to fail but actually works after some time?,Matlab,"Matlab, Matlab, Matlab, Matlab, Matlab",1.0,True,en,1,4
What annotations and configuration are necessary to enable TLS termination at the NGINX Ingress?,Exposing Applications,"Exposing Applications, Security and Network Policy, Exposing Applications, Security and Network Policy, Exposing Applications",1.0,True,en,0,5
How should YAML definitions be deployed according to the instructions provided in the documentation?,Exposing Applications,"Exposing Applications, How to Run NGINX Web Server, Hello world tutorial, GitLab Kubernetes Agent, Projects, Namespaces, and Quotas",1.0,True,en,0,5
How can you restrict access to your application to only specific IP ranges using the `Ingress` level?,Exposing Applications,"Exposing Applications, Exposing Applications, Security and Network Policy, Postgres Operator Cloudnative-PG, Security and Network Policy",1.0,True,en,0,5
"What are the two main types of applications that can be exposed according to the documentation, and what is the primary distinction between them?",Exposing Applications,"Exposing Applications, Vystavování aplikací, How to Run NGINX Web Server, ShinySOM, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,1,4
What is the purpose of the `Ingress` resource when exposing a web-based application?,Exposing Applications,"Exposing Applications, Exposing Applications, Use case Omero, Exposing Applications, Security and Network Policy",1.0,True,en,0,5
What section of the Job configuration should you edit to define resource requests and limits for CPU and memory?,Jobs,"GPU and other Resources, FAQ, GPU and other Resources, GPU and other Resources, BinderHub",,False,en,0,5
Where should you specify the user for a container in a Kubernetes Job configuration?,Jobs,"Jobs, Jobs, Jobs, Jobs, Dockerfile",1.0,True,en,0,5
Can you explain the importance of using labels in Kubernetes Jobs and Pods?,Jobs,"Jobs, Jobs, Jobs, Spuštění Nextflow Pipelines v Kubernetes, Jobs",1.0,True,en,1,4
What are the two possible values for the restart policy in a Kubernetes Job?,Jobs,"Jobs, Jobs, GitLab Runner in Kubernetes, Running Nextflow Pipelines in Kubernetes, GitLab Runner in Kubernetes",1.0,True,en,0,5
What is the relationship between volumes and volumeMounts in a Kubernetes Job configuration?,Jobs,"Jobs, Hello world tutorial, JupyterHub, Jobs, Limitations of Running Docker Images",1.0,True,en,0,5
"How can I install additional software on a running desktop, and will it persist after a reboot?",Desktop,"Desktop, Desktop, Desktop, Desktop, Desktop",1.0,True,en,1,4
How can I run a desktop application with a persistent home directory?,Desktop,"Desktop, Minio, Matlab, ownCloud, Desktop",1.0,True,en,0,5
What are the limitations on CPU usage when selecting resources for a desktop application?,Desktop,"Ansys, Desktop, Desktop, JupyterHub, GPU and other Resources",2.0,True,en,0,5
What steps are necessary to select the version of the desktop application?,Desktop,"Desktop, Desktop, Ansys, Matlab, Desktop",1.0,True,en,0,5
How do I connect to a running instance using VNC or WEBRTC?,Desktop,"Matlab, Desktop, Desktop, Ansys, Desktop",2.0,True,en,0,5
How can you securely store Kubernetes Secrets in a git repository?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Ukládání Kubernetes Secrets do Gitu, Storing Kubernetes Secrets in Git, GitLab Runner in Kubernetes, GitLab Runner in Kubernetes",1.0,True,en,1,4
What are the prerequisites needed before storing Kubernetes Secrets in git?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Ukládání Kubernetes Secrets do Gitu, GitLab Runner in Kubernetes, GitLab Runner in Kubernetes, Storing Kubernetes Secrets in Git",1.0,True,en,1,4
How does encrypting the secret's name and namespace enhance security when storing Kubernetes Secrets?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Ukládání Kubernetes Secrets do Gitu",1.0,True,en,1,4
What role does the `kubeseal` tool play in securing Kubernetes Secrets?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, GitLab Runner in Kubernetes, Ukládání Kubernetes Secrets do Gitu, GitLab Runner in Kubernetes",1.0,True,en,1,4
How do you transform a Kubernetes Secret into a Sealed Secret?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Ukládání Kubernetes Secrets do Gitu",1.0,True,en,1,4
How can I ensure that my ShinySOM application's data is preserved after deletion?,ShinySOM,"ShinySOM, ShinySOM, Matlab, Minio, Scipion",1.0,True,en,1,4
What is the recommended practice for setting the access password for ShinySOM?,ShinySOM,"ShinySOM, ShinySOM, RStudio, ShinySOM, Matlab",1.0,True,en,1,4
What should I do if I want to install the ShinySOM application with a different namespace?,ShinySOM,"ShinySOM, ShinySOM, RStudio, Matlab, Desktop",1.0,True,en,1,4
How do I access the ShinySOM web application if I haven't logged in yet?,ShinySOM,"ShinySOM, ShinySOM, ShinySOM, RStudio, Moodle",1.0,True,en,1,4
What happens if the ShinySOM application exceeds the maximum allocated RAM?,ShinySOM,"ShinySOM, Ansys, ShinySOM, ShinySOM, Matlab",1.0,True,en,1,4
Where can you download the `add_shell.sh` script needed for adding a shell?,Add shell to an image without one,"Add shell to an image without one, Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, JupyterHub, JupyterHub",1.0,True,en,1,4
How do you start the `add_shell.sh` script to add a shell to an image?,Add shell to an image without one,"Add shell to an image without one, Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, JupyterHub, JupyterHub",1.0,True,en,1,4
What are the prerequisites for adding a shell to an existing image?,Add shell to an image without one,"Add shell to an image without one, Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, Dockerfile, Running Virtual Machine",1.0,True,en,1,4
What is the purpose of adding a shell to an image without one?,Add shell to an image without one,"Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, Add shell to an image without one, Dockerfile, Dockerfile",1.0,True,en,1,4
What should you do if you want to use the modified image in Kubernetes?,Add shell to an image without one,"Add shell to an image without one, Limitations of Running Docker Images, JupyterHub, Dockerfile, Hello world tutorial",1.0,True,en,0,5
What is the process for registering the agent and obtaining the agent token?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, JupyterHub, GitLab Kubernetes Agent, GitLab Runner in Kubernetes",1.0,True,en,1,4
How do you define a configuration repository for the GitLab Kubernetes Agent?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Runner in Kubernetes, GitLab Runner in Kubernetes",1.0,True,en,1,4
How can you make an opaque secret for the GitLab Kubernetes Agent token using kubectl?,GitLab Kubernetes Agent,"GitLab Runner in Kubernetes, GitLab Kubernetes Agent, GitLab Runner in Kubernetes, Storing Kubernetes Secrets in Git, GitLab Kubernetes Agent",2.0,True,en,0,5
What steps should you follow to apply the deployment of the GitLab Kubernetes Agent using kubectl?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Runner in Kubernetes, GitLab Runner in Kubernetes",1.0,True,en,1,4
What are the prerequisites needed before installing the GitLab Kubernetes Agent?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, GitLab Runner in Kubernetes, GitLab Kubernetes Agent, GitLab Runner in Kubernetes",1.0,True,en,1,4
What should you do if you need more than the default quota limit of CPUs for running Scipion?,Scipion,"Scipion, Scipion, RStudio, JupyterHub, Ansys",1.0,True,en,1,4
How do you access the running instance of Scipion in your browser?,Scipion,"Scipion, Scipion, Scipion, Matlab, Scipion",1.0,True,en,1,4
How can you prevent the installation of Scipion from appearing to fail?,Scipion,"Scipion, Scipion, Scipion, Scipion, Scipion",1.0,True,en,2,3
What are the necessary steps to fill out the Onedata form when installing Scipion?,Scipion,"Scipion, Scipion, Scipion, Scipion, Scipion",1.0,True,en,2,3
What happens to data stored outside the Onedata mounts when you delete the Scipion application?,Scipion,"Scipion, Scipion, Scipion, Scipion, ownCloud",1.0,True,en,1,4
