question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
What is the format for requesting fractional GPU resources?,GPU and other Resources,"GPU and other Resources, GPU a další zdroje, Running Virtual Machine, JupyterHub, BinderHub",1.0,True,en,1,4
Are the storage and data backup features the same across all clusters?,Available Hardware,"Available Hardware, Postgres Operator Cloudnative-PG, Storage, Postgres Operator Cloudnative-PG, Dostupný hardware",1.0,True,en,2,3
What GPUs are available in the kuba-cluster?,Available Hardware,"Available Hardware, Dostupný hardware, GPU a další zdroje, Spuštění Virtuálního Stroje, GPU and other Resources",1.0,True,en,3,2
Which nodes in the secure cluster are capable of creating a high-availability (HA) setup?,Available Hardware,"Available Hardware, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Exposing Applications, Storage",1.0,True,en,1,4
What is the total storage capacity offered by the secure cluster's primary network storage?,Available Hardware,"Available Hardware, Storage, Postgres Operator Cloudnative-PG, Tutorial pro Hello World, Dostupný hardware",1.0,True,en,2,3
"How many nodes does the kubh-cluster consist of, and where are they located?",Available Hardware,"Available Hardware, Dostupný hardware, Rancher, Contacts, Kubectl",1.0,True,en,2,3
Which AI models are currently available in Open-WebUI for text generation?,Chat AI,"Chat AI, News, Foldify, JupyterHub, Namespaces",1.0,True,en,2,3
How can a user generate images using the Open-WebUI interface?,Chat AI,"Chat AI, Desktop, Harbor (hub.cerit.io), JupyterHub, Jobs",1.0,True,en,0,5
How can a user access the Open-WebUI platform?,Chat AI,"Chat AI, Desktop, Matlab, Ansys, Personal Monitoring",1.0,True,en,0,5
What are the steps to log in to Open-WebUI using e-INFRA CZ?,Chat AI,"Chat AI, Personal Monitoring, How to get Access, JupyterHub, Ansys",1.0,True,en,1,4
What is the process for creating an API key in Open-WebUI?,Chat AI,"Chat AI, Storage, Úložiště, JupyterHub, Storing Kubernetes Secrets in Git",1.0,True,en,1,4
How can you configure RStudio to install packages when running in the Sensitive Cloud without direct internet access?,RStudio,"RStudio, JupyterHub, ownCloud, Running Virtual Machine, Scipion",1.0,True,en,0,5
What should you do if you need more than the default quota limit for CPUs in the Rancher RStudio setup?,RStudio,"RStudio, Desktop, Rancher Applications, Matlab, Running Nextflow Pipelines in Kubernetes",1.0,True,en,0,5
What is the recommended method for running RStudio and why?,RStudio,"RStudio, RStudio, JupyterHub, Matlab, Desktop",1.0,True,en,1,4
What steps are necessary to install additional packages using conda or mamba in RStudio?,RStudio,"RStudio, Desktop, Running Virtual Machine, JupyterHub, RStudio",1.0,True,en,1,4
How can you preserve the content of the home directory when reinstalling the RStudio application?,RStudio,"RStudio, Matlab, Minio, Ansys, ownCloud",1.0,True,en,0,5
What is Snakemake?,Snakemake,"Snakemake, Spuštění Nextflow Pipelines v Kubernetes, Exposing Applications, Running Virtual Machine, Vystavování aplikací",1.0,True,en,3,2
Is there information available on how to use Snakemake?,Snakemake,"Snakemake, Harbor (hub.cerit.io), Running Virtual Machine, Rancher Applications, GitLab Kubernetes Agent",1.0,True,en,1,4
Where can I find detailed documentation about Snakemake?,Snakemake,"Snakemake, Harbor (hub.cerit.io), BinderHub, Spuštění Nextflow Pipelines v Kubernetes, GitLab Kubernetes Agent",1.0,True,en,2,3
Is the documentation for Snakemake complete or still to be determined?,Snakemake,"Snakemake, Harbor (hub.cerit.io), Running Virtual Machine, BinderHub, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,2,3
Where is the Snakemake title section located in the documentation?,Snakemake,"Snakemake, Namespaces, Projekty, Namespaces a Kvóty, Harbor (hub.cerit.io), Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,4,1
What are the prerequisites for using the storage secrets service?,Storage Secrets,"Storage, Storage Secrets, Úložiště, MinIO Operator, Postgres Operator Cloudnative-PG",2.0,True,en,1,4
What is one example of how the Samba secret can be used?,Storage Secrets,"Samba Server, Storage Secrets, Samba Server, MinIO Operator, Storage",2.0,True,en,1,4
Where can you manage and view the generated secrets after creation?,Storage Secrets,"Storage Secrets, Storing Kubernetes Secrets in Git, Ukládání Kubernetes Secrets do Gitu, Running Virtual Machine, Harbor (hub.cerit.io)",1.0,True,en,1,4
How long might it take for your kerberos name to be associated with your Rancher account?,Storage Secrets,"Storage Secrets, Running Virtual Machine, Scipion, Personal Monitoring, How to get Access",1.0,True,en,0,5
What are the two types of objects you can create for accessing storage in MetaCentrum?,Storage Secrets,"Matlab, Storage Secrets, JupyterHub, Matlab, Desktop",2.0,True,en,1,4
How can the security flaw of ingress authentication be mitigated?,Security and Network Policy,"Exposing Applications, Security and Network Policy, Spark Operator, Jak spustit webový server NGINX, Vystavování aplikací",2.0,True,en,3,2
How should the SSO endpoint be configured and applied?,Security and Network Policy,"Security and Network Policy, Exposing Applications, Hello world tutorial, Storage Secrets, Bezpečnost a síťová politika",1.0,True,en,1,4
What are the security flaws of using basic auth or oauth at ingress?,Security and Network Policy,"Security and Network Policy, Exposing Applications, Jak spustit webový server NGINX, Bezpečnost a síťová politika, Hello world tutorial",1.0,True,en,2,3
What is required to utilize e-infra's SSO service for securing an application?,Security and Network Policy,"Security and Network Policy, Exposing Applications, Bezpečnost a síťová politika, Chat AI, Vystavování aplikací",1.0,True,en,2,3
What changes need to be made to the existing ingress to include SSO?,Security and Network Policy,"Security and Network Policy, Exposing Applications, Spark Operator, Bezpečnost a síťová politika, Hello world tutorial",1.0,True,en,2,3
Why is using `fakeroot` and changing ownership during the docker build process considered an anti-pattern?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Omezení spouštění Docker obrazů, Dockerfile, Building Docker containers with Gitlab, How to Run NGINX Web Server",1.0,True,en,1,4
How can you allow a service to listen on ports below 1024 from outside the container?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Exposing Applications, Vystavování aplikací, Hello world tutorial, MinIO Operator",1.0,True,en,2,3
What is a consequence of not having root access in a running container?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Omezení spouštění Docker obrazů, Dockerfile, Use case Omero, FAQ",1.0,True,en,1,4
What happens if you try to run a docker image without specifying a numeric UID?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Dockerfile, How to Run NGINX Web Server, Omezení spouštění Docker obrazů, Use case Omero",1.0,True,en,1,4
How can you work around the limitation of not being able to write to `/var/log/`?,Limitations of Running Docker Images,"Logging, RStudio, Limitations of Running Docker Images, Logging, Storage",3.0,True,en,1,4
What should you do if you need more than the default quota limit for CPUs when running Ansys?,Ansys,"Ansys, Rancher Applications, GPU a další zdroje, Running Nextflow Pipelines in Kubernetes, Projects, Namespaces, and Quotas",1.0,True,en,1,4
How can you connect to a running Ansys instance using the WEBRTC method?,Ansys,"Ansys, Matlab, Desktop, Rancher Applications, Ansys",1.0,True,en,1,4
What should you do if the installation of Ansys appears to fail after not selecting 'Customize Helm options before installing'?,Ansys,"Ansys, Rancher Applications, FAQ, Scipion, Matlab",1.0,True,en,0,5
How can you preserve the home directory contents when reinstalling the Ansys application?,Ansys,"Ansys, Matlab, Minio, RStudio, Ansys",1.0,True,en,1,4
What are the two methods of access display available when installing the Ansys application?,Ansys,"Rancher Applications, Ansys, Rancher Aplikace, Matlab, Ansys",2.0,True,en,2,3
How is ephemeral storage allocated and what happens to it if a Pod is evicted or moved?,Storage,"Storage, Projects, Namespaces, and Quotas, Úložiště, GPU and other Resources, Running Virtual Machine",1.0,True,en,1,4
What are the performance characteristics of the different storage classes mentioned in the table?,Storage,"Storage, Available Hardware, Postgres Operator Cloudnative-PG, Dostupný hardware, Úložiště",1.0,True,en,3,2
What steps are involved in accessing a WebDAV storage using a PVC?,Storage,"Storage, Úložiště, Minio, ownCloud, Hello world tutorial",1.0,True,en,1,4
What are the three important Kubernetes objects related to storage?,Storage,"Storage, MinIO Operator, Jobs, Hello world tutorial, Úložiště",1.0,True,en,1,4
How can a user create an ad-hoc PVC using the provided template?,Storage,"Storage, How to Run NGINX Web Server, Hello world tutorial, Jak spustit webový server NGINX, JupyterHub",1.0,True,en,1,4
Where can the `kube config` file be found?,Kubectl,"Kubectl, GitLab Kubernetes Agent, Running Virtual Machine, Hello world tutorial, JupyterHub",1.0,True,en,0,5
Is it possible to have multiple cluster configurations in one config file?,Kubectl,"Kubectl, Jobs, Rancher, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",1.0,True,en,1,4
What is required after installing Kubectl to make it function?,Kubectl,"Kubectl, Wireguard, Hello world tutorial, Exposing Applications, GitLab Runner in Kubernetes",1.0,True,en,0,5
What should be done if the `$HOME/.kube/config` file does not exist?,Kubectl,"Kubectl, Running Virtual Machine, Hello world tutorial, JupyterHub, GitLab Kubernetes Agent",1.0,True,en,0,5
How can you change the permissions of the `$HOME/.kube/config` file?,Kubectl,"Kubectl, GitLab Kubernetes Agent, Running Virtual Machine, Limitations of Running Docker Images, MinIO Operator",1.0,True,en,1,4
What steps should be followed by an administrator to assign a group in CESNET Perun for access control?,"Requesting a Project, Access Control","Requesting a Project, Access Control, ShinySOM, Dockerfile, Desktop, FAQ",1.0,True,en,1,4
How can someone who is not a member of MetaCentrum register to access projects in Rancher?,"Requesting a Project, Access Control","Requesting a Project, Access Control, How to get Access, Rancher, Welcome to the CERIT-SC Kubernetes Container Platform, Storage Secrets",1.0,True,en,0,5
Who is responsible for assigning access control to a group project in Rancher?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Rancher, Projects, Namespaces, and Quotas, Namespaces, Rancher Applications",1.0,True,en,0,5
What information is required when requesting a group project via email?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Scipion, Žádost o projekt, řízení přístupu, Kontakty, Harbor (hub.cerit.io)",1.0,True,en,2,3
What are the two types of projects differentiated in a Kubernetes cluster?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Projects, Namespaces, and Quotas, Rancher, Hello world tutorial, Operator Summary",1.0,True,en,0,5
How do I customize the phpMyAdmin application during installation?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Moodle, ShinySOM, Desktop",1.0,True,en,1,4
How can I install the phpMyAdmin application using Rancher?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, ownCloud, Desktop, Minio",1.0,True,en,1,4
What steps are involved in selecting the application to run in Rancher?,phpMyAdmin,"Rancher Applications, Desktop, Minio, ownCloud, ShinySOM",,False,en,0,5
How can I uninstall the phpMyAdmin application through Rancher?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, ownCloud, ShinySOM, Desktop",1.0,True,en,1,4
What credentials are needed to log into the phpMyAdmin application?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, ShinySOM, Harbor (hub.cerit.io), Postgres Operator Cloudnative-PG",1.0,True,en,1,4
What are the important new options for the Pod security context mentioned in the documentation?,Security Context,"Security Context, MinIO Operator, MinIO Operator, FAQ, Wireguard",1.0,True,en,1,4
Why is it important to add `fsGroupChangePolicy: OnRootMismatch` to the security context?,Security Context,"Security Context, MinIO Operator, FAQ, Bezpečnostní Kontext, How to Run NGINX Web Server",1.0,True,en,2,3
What is the difference between PSP and PSA in terms of security policy enforcement?,Security Context,"Security Context, Bezpečnostní Kontext, MinIO Operator, MinIO Operator, Exposing Applications",1.0,True,en,2,3
What action should users take if they are running a CERIT-SC application from the Rancher?,Security Context,"Desktop, ownCloud, Rancher Applications, Minio, How to get Access",,False,en,0,5
How does the Container security context differ from the Pod security context in a Kubernetes deployment?,Security Context,"Security Context, FAQ, MinIO Operator, Jobs, Hello world tutorial",1.0,True,en,1,4
Why is it necessary to match the `sshAuthMountPath` user with the user created in the Docker image?,MPI Operator,"Dockerfile, Limitations of Running Docker Images, Omezení spouštění Docker obrazů, How to Run NGINX Web Server, Harbor (hub.cerit.io)",,False,en,1,4
What are the key requirements for preparing a Docker image to run an MPIJob?,MPI Operator,"MPI Operator, BinderHub, Dockerfile, MPI Operator, Building Docker containers with Gitlab",1.0,True,en,1,4
How can a user find the full documentation for the Kubernetes kind `MPIJob`?,MPI Operator,"Hello world tutorial, Namespaces, MPI Operator, Úložiště, Spuštění Nextflow Pipelines v Kubernetes",3.0,True,en,4,1
How do you execute an MPI Job once the Docker image and manifest are ready?,MPI Operator,"MPI Operator, MPI Operator, Dockerfile, BinderHub, Harbor (hub.cerit.io)",1.0,True,en,1,4
What is the role of the MPI Operator in running MPI jobs on Kubernetes?,MPI Operator,"MPI Operator, MPI Operator, Spark Operator, Operator Summary, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
How can you access the MinIO S3 storage from other Pods within a Kubernetes cluster?,MinIO Operator,"MinIO Operator, Minio, MinIO Operator, Postgres Operator Cloudnative-PG, Storage",1.0,True,en,1,4
How can you deploy a single instance of a MinIO Tenant using the MinIO Operator?,MinIO Operator,"MinIO Operator, MinIO Operator, Minio, Postgres Operator Cloudnative-PG, Use case Omero",1.0,True,en,1,4
What is the significance of the 'volumeClaimTemplate' in the MinIO Tenant YAML configuration?,MinIO Operator,"MinIO Operator, MinIO Operator, Hello world tutorial, Minio, Use case Omero",1.0,True,en,1,4
What is the purpose of the MinIO Operator in Kubernetes?,MinIO Operator,"MinIO Operator, MinIO Operator, Spark Operator, Operator Summary, MPI Operator",1.0,True,en,1,4
What steps can be taken to enhance network security for the MinIO S3 storage in a Kubernetes environment?,MinIO Operator,"MinIO Operator, Minio, MinIO Operator, Wireguard, Exposing Applications",1.0,True,en,1,4
How can data be transferred to another application using the Minio server?,Minio,"Minio, MinIO Operator, ownCloud, MinIO Operator, Samba Server",1.0,True,en,1,4
What should you do if you see `cm-acme-http-solver...` in the `Ingresses` section after installing the Minio application?,Minio,"RStudio, Exposing Applications, Use case Omero, Minio, ShinySOM",4.0,True,en,0,5
What is the prerequisite for a Minio server to access data from an application pod?,Minio,"Minio, MinIO Operator, MinIO Operator, ownCloud, FAQ",1.0,True,en,1,4
How do you set the Minio username and password during installation?,Minio,"Minio, MinIO Operator, MinIO Operator, ShinySOM, Dockerfile",1.0,True,en,1,4
What happens to the data in the home directory if you delete a running Minio instance?,Minio,"Minio, Ansys, ownCloud, Matlab, ShinySOM",1.0,True,en,0,5
How can you access the Samba network drive from outside the MUNI network?,Samba Server,"Samba Server, Minio, Storage, Matlab, Samba Server",1.0,True,en,1,4
What prerequisites are necessary before installing the Samba server?,Samba Server,"Samba Server, Samba Server, Minio, MPI Operator, Desktop",1.0,True,en,1,4
What steps are required to connect to a Samba network drive on a Windows machine?,Samba Server,"Samba Server, Samba Server, Minio, RStudio, Storage",1.0,True,en,1,4
What is the format of the final URL for accessing the Samba server?,Samba Server,"Samba Server, Samba Server, ShinySOM, MinIO Operator, Storage",1.0,True,en,2,3
How do you select the namespace when installing Samba in the Rancher GUI?,Samba Server,"Namespaces, Rancher, Desktop, Projects, Namespaces, and Quotas, Minio",,False,en,0,5
What should you do if you need more than the default CPU quota limits?,Rancher Applications,"GPU and other Resources, Projects, Namespaces, and Quotas, Ansys, ShinySOM, GPU a další zdroje",,False,en,1,4
What might happen if you do not select the 'Customize Helm options before install' during application installation?,Rancher Applications,"Ansys, FAQ, Scipion, Rancher Applications, GitLab Runner in Kubernetes",4.0,True,en,0,5
What are the CPU quota limits for the default project when selecting applications in Rancher?,Rancher Applications,"Rancher Applications, Desktop, Matlab, Requesting a Project, Access Control, RStudio",1.0,True,en,0,5
Which section of the Rancher interface should you navigate to in order to select an application to run?,Rancher Applications,"Desktop, Rancher Applications, Minio, Rancher, ownCloud",2.0,True,en,0,5
How can you limit charts to only display those related to 'cerit-sc' when selecting an application?,Rancher Applications,"Desktop, Matlab, RStudio, Ansys, Ansys",,False,en,1,4
What should you do after being redirected to your Grafana instance?,Personal Monitoring,"Personal Monitoring, Moodle, RStudio, Desktop, ShinySOM",1.0,True,en,0,5
Can you change the deployed chart name during the installation process?,Personal Monitoring,"Desktop, Matlab, Personal Monitoring, Ansys, RStudio",3.0,True,en,0,5
How do you start the installation of the Personal Monitoring application?,Personal Monitoring,"Personal Monitoring, Desktop, Osobní monitorování, ShinySOM, Minio",1.0,True,en,1,4
What is the purpose of the Personal Monitoring application?,Personal Monitoring,"Personal Monitoring, Osobní monitorování, ownCloud, ShinySOM, Scipion",1.0,True,en,4,1
Where can you access your personal Grafana instance?,Personal Monitoring,"Personal Monitoring, ownCloud, ShinySOM, Desktop, Matlab",1.0,True,en,1,4
Who are the three e-infrastructures that constitute the national e-INFRA CZ research infrastructure?,Contacts,"Contacts, How to get Access, Jak získat přístup, Postgres Operator Cloudnative-PG, Harbor (hub.cerit.io)",1.0,True,en,3,2
What is the email address to reach CERIT-SC for general inquiries?,Contacts,"Contacts, Kontakty, Requesting a Project, Access Control, How to get Access, Žádost o projekt, řízení přístupu",1.0,True,en,2,3
Where is the Center CERIT-SC located?,Contacts,"Contacts, Available Hardware, Welcome to the CERIT-SC Kubernetes Container Platform, Spuštění Virtuálního Stroje, How to get Access",1.0,True,en,1,4
How can I contact the support team for issues related to Kubernetes services?,Contacts,"Contacts, Hello world tutorial, Running Nextflow Pipelines in Kubernetes, FAQ, Security Context",1.0,True,en,0,5
What services does CERIT-SC provide support for?,Contacts,"Contacts, Welcome to the CERIT-SC Kubernetes Container Platform, Security Context, How to get Access, Available Hardware",1.0,True,en,0,5
How do you define a configuration repository for the GitLab Kubernetes Agent?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Dockerfile, Building Docker containers with Gitlab",1.0,True,en,1,4
Where can you find the agent token during the installation process?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, Personal Monitoring, Desktop, JupyterHub, Running Virtual Machine",1.0,True,en,0,5
What command is used to create a secret with the agent token?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, Use case Omero, Exposing Applications, Running Virtual Machine, GitLab Runner in Kubernetes",1.0,True,en,0,5
What are the prerequisites for installing the GitLab Kubernetes Agent?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Dockerfile, Hello world tutorial",1.0,True,en,1,4
How can you check if the GitLab Kubernetes Agent is running?,GitLab Kubernetes Agent,"GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Dockerfile, GitLab Kubernetes Agent, Building Docker containers with Gitlab",2.0,True,en,1,4
How can you check the status of deployed Kubernetes resources using `kubectl`?,Hello world tutorial,"Hello world tutorial, Kubectl, GitLab Kubernetes Agent, Wireguard, GitLab Runner in Kubernetes",1.0,True,en,0,5
What are the requirements for naming a DNS in the Ingress configuration?,Hello world tutorial,"Hello world tutorial, Exposing Applications, Security and Network Policy, Tutorial pro Hello World, How to Run NGINX Web Server",1.0,True,en,1,4
"What is the purpose of the ""Hello world tutorial"" document?",Hello world tutorial,"Tutorial pro Hello World, Hello world tutorial, Vystavování aplikací, Osobní monitorování, Harbor (hub.cerit.io)",2.0,True,en,3,2
What steps are necessary to expose a Kubernetes application as a network service?,Hello world tutorial,"Hello world tutorial, Exposing Applications, How to Run NGINX Web Server, Use case Omero, Wireguard",1.0,True,en,0,5
How can you create a Kubernetes Deployment to run a custom webserver using `kubectl`?,Hello world tutorial,"Hello world tutorial, Exposing Applications, How to Run NGINX Web Server, Kubectl, Operator Summary",1.0,True,en,0,5
Where can I find more information about the new AI chat website and API?,News,"News, Chat AI, Hello world tutorial, Foldify, GitLab Kubernetes Agent",1.0,True,en,1,4
How can I access AlphaFold 3 on Foldify?,News,"News, Foldify, JupyterHub, Desktop, Minio",1.0,True,en,0,5
What is required to use the Problem Solving mode of the Better Docs AI Assistant?,News,"News, Chat AI, Foldify, JupyterHub, Matlab",1.0,True,en,1,4
How can MetaCentrum users register for a license agreement to use AlphaFold 3?,News,"News, Foldify, How to get Access, Ansys, Matlab",1.0,True,en,0,5
What are the three ways to use the Better Docs AI Assistant?,News,"News, Chat AI, Foldify, RStudio, JupyterHub",1.0,True,en,1,4
What are the prerequisites for adding a shell to an image?,Add shell to an image without one,"Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, RStudio, Harbor (hub.cerit.io), JupyterHub",1.0,True,en,1,4
What should I do if I want to use the modified image with a shell in a Kubernetes environment?,Add shell to an image without one,"Add shell to an image without one, JupyterHub, Running Virtual Machine, How to Run NGINX Web Server, Dockerfile",1.0,True,en,0,5
Where can I download the `add_shell.sh` script needed to add a shell to an image?,Add shell to an image without one,"Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, RStudio, JupyterHub, Dockerfile",1.0,True,en,2,3
How can I add a shell to an existing Docker image that doesn't have one?,Add shell to an image without one,"Add shell to an image without one, Running Virtual Machine, Harbor (hub.cerit.io), Dockerfile, BinderHub",1.0,True,en,0,5
How do I specify a user ID when adding a shell to an image if the image user is not root?,Add shell to an image without one,"Add shell to an image without one, Dockerfile, Omezení spouštění Docker obrazů, How to Run NGINX Web Server, RStudio",1.0,True,en,1,4
How can you access AlphaFold3 software through Foldify?,Foldify,"Foldify, News, JupyterHub, Minio, ownCloud",1.0,True,en,0,5
How can you run a new computation using Foldify?,Foldify,"Foldify, News, Running Nextflow Pipelines in Kubernetes, MPI Operator, JupyterHub",1.0,True,en,0,5
What options are available for viewing computed results on Foldify?,Foldify,"Foldify, News, JupyterHub, Personal Monitoring, Harbor (hub.cerit.io)",1.0,True,en,0,5
What is the purpose of the Plddt score in the results page of Foldify?,Foldify,"Foldify, News, Storing Kubernetes Secrets in Git, Harbor (hub.cerit.io), Spuštění aplikace Omero",1.0,True,en,1,4
What are the main sections available on the Foldify Dashboard after logging in?,Foldify,"Foldify, Personal Monitoring, News, Hello world tutorial, Moodle",1.0,True,en,0,5
What is the Operator pattern and what tasks does it automate?,Operator Summary,"Operator Summary, Přehled Operátorů, Spark Operator, MinIO Operator, Spark Operator",1.0,True,en,3,2
Why is deploying an Operator with namespaced deployment discouraged?,Operator Summary,"Operator Summary, Projects, Namespaces, and Quotas, Namespaces, Namespaces, Rancher",1.0,True,en,1,4
Where can I find more information about the Operator pattern?,Operator Summary,"Operator Summary, Spark Operator, Přehled Operátorů, MinIO Operator, Postgres Operator Cloudnative-PG",1.0,True,en,4,1
What should a user do if they want to use an Operator but lack the necessary cluster administrator privileges?,Operator Summary,"Operator Summary, Spark Operator, Limitations of Running Docker Images, Spark Operator, Přehled Operátorů",1.0,True,en,2,3
What are Custom Resources and how are they related to Operators?,Operator Summary,"Operator Summary, Přehled Operátorů, Jobs, GitLab Kubernetes Agent, MinIO Operator",1.0,True,en,3,2
What should be used instead of 'hostPath' as a volume source in the cluster?,Spark Operator,"Limitations of Running Docker Images, Use case Omero, Hello world tutorial, ownCloud, Spark Operator",5.0,True,en,0,5
How can you access the Spark UI for your applications?,Spark Operator,"Spark Operator, Spark Operator, RStudio, Minio, Desktop",1.0,True,en,1,4
What should you do if you want to use a custom certificate issuer for SparkUI Ingress?,Spark Operator,"Spark Operator, Spark Operator, Certificate, Exposing Applications, How to Run NGINX Web Server",1.0,True,en,1,4
How can you avoid permission issues when configuring a Spark application?,Spark Operator,"Spark Operator, Spark Operator, Running Nextflow Pipelines in Kubernetes, MinIO Operator, RStudio",1.0,True,en,2,3
What is the purpose of the Spark Operator?,Spark Operator,"Spark Operator, Spark Operator, Postgres Operator Cloudnative-PG, Přehled Operátorů, MinIO Operator",1.0,True,en,4,1
What is the significance of the `--rm` option when running a Docker image?,Dockerfile,"Dockerfile, Harbor (hub.cerit.io), Running Virtual Machine, Limitations of Running Docker Images, BinderHub",1.0,True,en,0,5
How can you specify a base image in a Dockerfile?,Dockerfile,"BinderHub, Dockerfile, Harbor (hub.cerit.io), Running Virtual Machine, Add shell to an image without one",2.0,True,en,0,5
What are the benefits of using the `&&` operator when chaining commands in a Dockerfile?,Dockerfile,"Dockerfile, Building Docker containers with Gitlab, Vytváření Docker kontejnerů s GitLab, Harbor (hub.cerit.io), BinderHub",1.0,True,en,1,4
What is the purpose of a Docker image in container infrastructure?,Dockerfile,"Dockerfile, Welcome to the CERIT-SC Kubernetes Container Platform, Jobs, Harbor (hub.cerit.io), Dockerfile",1.0,True,en,1,4
Why is it recommended to search for existing images in a public registry before creating your own Docker image?,Dockerfile,"Dockerfile, Welcome to the CERIT-SC Kubernetes Container Platform, Running Virtual Machine, Harbor (hub.cerit.io), BinderHub",1.0,True,en,0,5
What type of applications is the `letsencrypt-stage-dns` issuer suitable for?,Certificate,"Certificate, Certifikát, Exposing Applications, Jak spustit webový server NGINX, Vystavování aplikací",1.0,True,en,3,2
How is the `letsencrypt-prod-dns` issuer different from the `letsencrypt-prod` issuer?,Certificate,"Certificate, Certifikát, Jak spustit webový server NGINX, Exposing Applications, Vystavování aplikací",1.0,True,en,3,2
What is the purpose of the ACME protocol in Kubernetes certificate management?,Certificate,"Certificate, Vystavování aplikací, Exposing Applications, Security and Network Policy, How to Run NGINX Web Server",1.0,True,en,1,4
How can a Kubernetes managed certificate be issued using a YAML configuration?,Certificate,"Certificate, How to Run NGINX Web Server, Exposing Applications, Jak spustit webový server NGINX, Vystavování aplikací",1.0,True,en,2,3
What information does the `spec.dnsNames` field contain in the certificate configuration?,Certificate,"Certifikát, Certificate, How to Run NGINX Web Server, Hello world tutorial, Exposing Applications",2.0,True,en,1,4
How do you start a GitLab Runner using Helm after configuring the `values.yaml` file?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, FAQ, GitLab Kubernetes Agent, Building Docker containers with Gitlab, Dockerfile",1.0,True,en,0,5
What are the prerequisites for setting up a GitLab Runner in a Kubernetes cluster?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Dockerfile, Running Nextflow Pipelines in Kubernetes, Building Docker containers with Gitlab",1.0,True,en,0,5
How can you securely store GitLab tokens when setting up the GitLab Runner?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Building Docker containers with Gitlab, Dockerfile, Vytváření Docker kontejnerů s GitLab",1.0,True,en,1,4
What steps are necessary to upgrade the GitLab Runner to a new version?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Building Docker containers with Gitlab, Dockerfile, Vytváření Docker kontejnerů s GitLab",1.0,True,en,1,4
What should you do if the GitLab Runner pod is in an `ImagePullBackOff` state?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, Dockerfile, Running Nextflow Pipelines in Kubernetes, Building Docker containers with Gitlab, Running Virtual Machine",1.0,True,en,0,5
