question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
How do I connect to a running instance using VNC or WEBRTC?,Desktop,"Desktop, Matlab, Ansys, Scipion, Minio",1.0,True,en,0,5
How can I run a desktop application with a persistent home directory?,Desktop,"Desktop, Minio, ShinySOM, Matlab, ownCloud",1.0,True,en,0,5
What steps are necessary to select the version of the desktop application?,Desktop,"Desktop, Matlab, Ansys, RStudio, ownCloud",1.0,True,en,0,5
How can you change the Docker image used in the manifest for running a virtual machine?,Running Virtual Machine,"Running Virtual Machine, Dockerfile, Add shell to an image without one, How to Run NGINX Web Server, Harbor (hub.cerit.io)",1.0,True,en,0,5
How can you ensure that data is persistent across container restarts when running a virtual machine?,Running Virtual Machine,"Running Virtual Machine, Hello world tutorial, Use case Omero, ownCloud, JupyterHub",1.0,True,en,0,5
What steps are necessary to install additional software packages using `conda` in a running container?,Running Virtual Machine,"RStudio, Desktop, Running Virtual Machine, BinderHub, Dockerfile",3.0,True,en,0,5
What is the purpose of generating SSH keys and creating a secret with the public SSH key?,Running Virtual Machine,"Running Virtual Machine, Spuštění Virtuálního Stroje, Exposing Applications, Use case Omero, JupyterHub",1.0,True,en,1,4
What modifications need to be made to a manifest to enable GPU usage in a virtual machine?,Running Virtual Machine,"Running Virtual Machine, Running Nextflow Pipelines in Kubernetes, GPU and other Resources, Spuštění Virtuálního Stroje, FAQ",1.0,True,en,1,4
How can Snakemake be used in workflow management?,Snakemake,"Snakemake, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Welcome to the CERIT-SC Kubernetes Container Platform, Přehled platformy kontejnerů",1.0,True,en,3,2
What is Snakemake?,Snakemake,"Snakemake, Spuštění Nextflow Pipelines v Kubernetes, Exposing Applications, Running Virtual Machine, Vystavování aplikací",1.0,True,en,3,2
What are the features of Snakemake?,Snakemake,"Snakemake, Rancher Aplikace, Spuštění Virtuálního Stroje, Spuštění Nextflow Pipelines v Kubernetes, Running Virtual Machine",1.0,True,en,4,1
Are there any examples or tutorials available within the Snakemake documentation?,Snakemake,"Snakemake, BinderHub, Namespaces, JupyterHub, Rancher Applications",1.0,True,en,2,3
Does the documentation provide installation instructions for Snakemake?,Snakemake,"Snakemake, Running Virtual Machine, Ansys, BinderHub, Spuštění Virtuálního Stroje",1.0,True,en,2,3
What is the purpose of a Samba server in a Kubernetes environment?,Samba Server,"Samba Server, Hello world tutorial, Storage, Welcome to the CERIT-SC Kubernetes Container Platform, Postgres Operator Cloudnative-PG",1.0,True,en,0,5
What steps are needed to connect to the Samba server on a MacOS?,Samba Server,"Samba Server, Samba Server, Minio, Scipion, ownCloud",1.0,True,en,1,4
How do you form the final URL to access the Samba server?,Samba Server,"Samba Server, Samba Server, ShinySOM, Minio, ownCloud",1.0,True,en,1,4
How can you access the network drive on a Windows operating system?,Samba Server,"Samba Server, Desktop, Storage, ShinySOM, Postgres Operator Cloudnative-PG",1.0,True,en,0,5
What is a necessary condition before installing a Samba server?,Samba Server,"Samba Server, Samba Server, Desktop, Omezení spouštění Docker obrazů, RStudio",1.0,True,en,2,3
How can a user select a model for text generation in Open-WebUI?,Chat AI,"Chat AI, Foldify, Namespaces, News, Rancher Applications",1.0,True,en,1,4
Which models are available for use in Open-WebUI as of February 2025?,Chat AI,"Chat AI, Desktop, News, Ansys, Matlab",1.0,True,en,0,5
What steps should be followed to generate an image using Open-WebUI?,Chat AI,"Chat AI, Desktop, Harbor (hub.cerit.io), Scipion, Jobs",1.0,True,en,0,5
How does one create an API key for Open-WebUI?,Chat AI,"Chat AI, JupyterHub, Storage, Úložiště, Storing Kubernetes Secrets in Git",1.0,True,en,1,4
What is required to access Open-WebUI?,Chat AI,"Chat AI, Desktop, Ansys, Personal Monitoring, Matlab",1.0,True,en,0,5
How should YAML definitions be deployed according to the instructions provided in the documentation?,Exposing Applications,"Hello world tutorial, Exposing Applications, GitLab Runner in Kubernetes, Logging, GitLab Kubernetes Agent",2.0,True,en,1,4
How can you restrict access to your application to only specific IP ranges using the `Ingress` level?,Exposing Applications,"Exposing Applications, Postgres Operator Cloudnative-PG, Security and Network Policy, Hello world tutorial, MinIO Operator",1.0,True,en,1,4
"What are the two main types of applications that can be exposed according to the documentation, and what is the primary distinction between them?",Exposing Applications,"Exposing Applications, Harbor (hub.cerit.io), Desktop, Rancher Applications, Osobní monitorování",1.0,True,en,1,4
What annotations and configuration are necessary to enable TLS termination at the NGINX Ingress?,Exposing Applications,"Exposing Applications, Hello world tutorial, Security and Network Policy, Jak spustit webový server NGINX, How to Run NGINX Web Server",1.0,True,en,1,4
What is the purpose of the `Ingress` resource when exposing a web-based application?,Exposing Applications,"Exposing Applications, Use case Omero, Security and Network Policy, How to Run NGINX Web Server, Bezpečnost a síťová politika",1.0,True,en,1,4
What are the two main requirements for running the Omero application in Kubernetes?,Use case Omero,"Use case Omero, Spuštění aplikace Omero, Tutorial pro Hello World, Hello world tutorial, FAQ",1.0,True,en,2,3
How do you create a secret for the Postgres database user and password for Omero?,Use case Omero,"Use case Omero, Spuštění aplikace Omero, Running Virtual Machine, Exposing Applications, Postgres Operator Cloudnative-PG",1.0,True,en,1,4
"Which database is suggested for use with Omero, and how is it deployed in Kubernetes?",Use case Omero,"Use case Omero, Spuštění aplikace Omero, Postgres Operator Cloudnative-PG, MinIO Operator, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,1,4
What are the necessary environment variables for deploying the Omero server in Kubernetes?,Use case Omero,"Use case Omero, Spuštění aplikace Omero, Hello world tutorial, Tutorial pro Hello World, FAQ",1.0,True,en,2,3
What steps are needed to make the Omero web interface accessible from the internet?,Use case Omero,"Use case Omero, Spuštění aplikace Omero, Exposing Applications, Minio, Personal Monitoring",1.0,True,en,1,4
How can I access the Rancher platform to start installing Moodle?,Moodle,"Moodle, Moodle, Desktop, ownCloud, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,1,4
What options are available for database configuration when installing Moodle?,Moodle,"Moodle, phpMyAdmin, Moodle, Use case Omero, phpMyAdmin",1.0,True,en,2,3
What steps do I need to follow to select and install the Moodle application in Rancher?,Moodle,"Moodle, Moodle, Desktop, Rancher Applications, ShinySOM",1.0,True,en,1,4
How do I configure the hostname and login credentials during the Moodle installation process?,Moodle,"Moodle, phpMyAdmin, Desktop, Moodle, Ansys",1.0,True,en,1,4
How can I delete a running Moodle instance and ensure my data is not lost?,Moodle,"Moodle, phpMyAdmin, Ansys, RStudio, JupyterHub",1.0,True,en,0,5
How can I select the version of the Ansys application to run?,Ansys,"Rancher Applications, Ansys, Matlab, Rancher Aplikace, Ansys",2.0,True,en,2,3
What steps should I follow to delete a running instance of the Ansys application?,Ansys,"Ansys, Rancher Applications, RStudio, Ansys, ShinySOM",1.0,True,en,1,4
What should I do if the Ansys installation appears to fail but actually works after some time?,Ansys,"Ansys, Rancher Applications, Ansys, Rancher Aplikace, Matlab",1.0,True,en,2,3
How can I preserve the contents of the home directory when reinstalling the Ansys application?,Ansys,"Ansys, Matlab, Minio, RStudio, Ansys",1.0,True,en,1,4
What is the difference between using VNC and WEBRTC to access the Ansys application?,Ansys,"Ansys, Desktop, Matlab, Ansys, Matlab",1.0,True,en,2,3
How is TESK related to the TES API?,TES/WES,"TES/WES, TES/WES, Exposing Applications, GitLab Kubernetes Agent, Hello world tutorial",1.0,True,en,2,3
What type of workflows can be executed using WES?,TES/WES,"TES/WES, TES/WES, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,2,3
What is the purpose of the WES microservice?,TES/WES,"TES/WES, TES/WES, Hello world tutorial, Rancher, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,2,3
What is TESK and where can I find its implementation?,TES/WES,"TES/WES, TES/WES, Vystavování aplikací, Úložiště, Certifikát",1.0,True,en,4,1
Where can I find the TESK endpoint for the Czech deployment?,TES/WES,"Vystavování aplikací, Tutorial pro Hello World, TES/WES, TES/WES, Omezení spouštění Docker obrazů",3.0,True,en,4,1
Are resource names unique across all namespaces or just within a single namespace?,Namespaces,"Namespaces, Rancher, Namespaces, Jobs, Rancher",1.0,True,en,2,3
What should a user do if they do not see a Personal Project and Namespace after logging into Ranger GUI?,Namespaces,"Namespaces, RStudio, Namespaces, Rancher, Projects, Namespaces, and Quotas",1.0,True,en,1,4
Why is it not recommended to create namespaces using kubectl in this context?,Namespaces,"Projects, Namespaces, and Quotas, Namespaces, Rancher, Hello world tutorial, Namespaces",2.0,True,en,1,4
How can a user check their namespaces in the Rancher GUI?,Namespaces,"Namespaces, Rancher, Projects, Namespaces, and Quotas, Desktop, Namespaces",1.0,True,en,1,4
What is the purpose of namespaces in Kubernetes?,Namespaces,"Namespaces, Namespaces, Projects, Namespaces, and Quotas, Hello world tutorial, Rancher",1.0,True,en,1,4
Where can I find the `kube config` file needed for kubectl?,Kubectl,"Kubectl, GitLab Kubernetes Agent, Hello world tutorial, Wireguard, Kubectl",1.0,True,en,1,4
What should I do if the `$HOME/.kube/config` file does not exist?,Kubectl,"Kubectl, Running Virtual Machine, Hello world tutorial, JupyterHub, GitLab Kubernetes Agent",1.0,True,en,0,5
How can I change the permissions of the kube config file after copying it?,Kubectl,"Kubectl, GitLab Kubernetes Agent, Running Virtual Machine, Limitations of Running Docker Images, Projects, Namespaces, and Quotas",1.0,True,en,0,5
How can I install kubectl?,Kubectl,"Kubectl, GitLab Runner in Kubernetes, Hello world tutorial, Wireguard, JupyterHub",1.0,True,en,0,5
Is it possible to have multiple cluster configurations in one kube config file?,Kubectl,"Kubectl, Postgres Operator Cloudnative-PG, Jobs, Rancher, Operator Summary",1.0,True,en,0,5
Where should security options be specified in a Kubernetes deployment manifest?,Security Context,"Security Context, How to Run NGINX Web Server, FAQ, Hello world tutorial, MinIO Operator",1.0,True,en,1,4
What are the important new options for the Pod security context mentioned in the document?,Security Context,"Security Context, MinIO Operator, MinIO Operator, FAQ, Wireguard",1.0,True,en,1,4
What action is required from users due to the change from Pod Security Policy (PSP) to Pod Security Admission (PSA)?,Security Context,"Security Context, FAQ, MinIO Operator, MinIO Operator, Exposing Applications",1.0,True,en,1,4
What is the deprecation change introduced in Kubernetes version 1.25 regarding security policies?,Security Context,"Security Context, FAQ, Hello world tutorial, Jobs, Certificate",1.0,True,en,0,5
What are the important new options for the Container security context that need to be added to prevent deployment failures?,Security Context,"Security Context, FAQ, Jobs, MinIO Operator, MinIO Operator",1.0,True,en,1,4
Who are the other partners alongside CERIT-SC in the national e-INFRA CZ research infrastructure?,Contacts,"Contacts, How to get Access, Jak získat přístup, Postgres Operator Cloudnative-PG, Úložiště",1.0,True,en,3,2
What is the email address for general inquiries or service information at CERIT-SC?,Contacts,"Contacts, Kontakty, Requesting a Project, Access Control, How to get Access, Žádost o projekt, řízení přístupu",1.0,True,en,2,3
How can I submit a request for issues related to Kubernetes at CERIT-SC?,Contacts,"Contacts, Welcome to the CERIT-SC Kubernetes Container Platform, How to get Access, Exposing Applications, FAQ",1.0,True,en,0,5
What kind of support does CERIT-SC offer for Kubernetes?,Contacts,"Welcome to the CERIT-SC Kubernetes Container Platform, Contacts, How to get Access, Available Hardware, Running Nextflow Pipelines in Kubernetes",2.0,True,en,0,5
What role does CERIT-SC play in the national e-INFRA CZ research infrastructure?,Contacts,"Contacts, How to get Access, Available Hardware, Welcome to the CERIT-SC Kubernetes Container Platform, Jak získat přístup",1.0,True,en,1,4
What should I do if I encounter an unknown error during notebook spawning?,BinderHub,"BinderHub, JupyterHub, JupyterHub, ShinySOM, FAQ",1.0,True,en,2,3
What is the maximum amount of CPU and RAM I can use on BinderHub?,BinderHub,"BinderHub, BinderHub, Ansys, GPU a další zdroje, RStudio",1.0,True,en,2,3
How can I ensure data persistence across different BinderHub instances?,BinderHub,"BinderHub, BinderHub, ownCloud, Exposing Applications, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
How can I authenticate to use the CERIT-SC BinderHub instance?,BinderHub,"BinderHub, Storage, Harbor (hub.cerit.io), BinderHub, Storage Secrets",1.0,True,en,1,4
How can I customize the software environment for my BinderHub notebooks?,BinderHub,"BinderHub, BinderHub, JupyterHub, RStudio, Moodle",1.0,True,en,1,4
What should a user do if they want to create a new Namespace within their Personal Project?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Namespaces, Rancher, Namespaces, Hello world tutorial",1.0,True,en,1,4
What are the current CPU and Memory resource quotas for a Personal Project and default Namespace?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Projekty, Namespaces a Kvóty, Desktop, RStudio, Running Virtual Machine",1.0,True,en,1,4
"Why might a deployment be rejected due to resource quotas, and how can this be avoided?","Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, FAQ, GPU and other Resources, FAQ, Postgres Operator Cloudnative-PG",1.0,True,en,1,4
How can a user change the resource quotas for an existing Namespace?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Namespaces, Scipion, Rancher, Vystavování aplikací",1.0,True,en,1,4
What happens if a running container exceeds its CPU or Memory limits?,"Projects, Namespaces, and Quotas","Ansys, Projects, Namespaces, and Quotas, Matlab, GPU and other Resources, ShinySOM",2.0,True,en,0,5
What modifications are needed in the Ingress manifest to secure the NGINX application with a Let's Encrypt certificate?,How to Run NGINX Web Server,"Jak spustit webový server NGINX, Exposing Applications, Security and Network Policy, How to Run NGINX Web Server, Vystavování aplikací",4.0,True,en,2,3
How can you ensure that the NGINX Pod does not run with elevated privileges on a multitenant Kubernetes platform?,How to Run NGINX Web Server,"FAQ, How to Run NGINX Web Server, Exposing Applications, Postgres Operator Cloudnative-PG, MinIO Operator",2.0,True,en,1,4
What is the main purpose of using the nginxinc/nginx-unprivileged image in a Kubernetes deployment?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Limitations of Running Docker Images, Jak spustit webový server NGINX, Exposing Applications, Running Virtual Machine",1.0,True,en,1,4
What are the required steps to change the default served content of an NGINX deployment using a Persistent Volume Claim?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Running Virtual Machine, Limitations of Running Docker Images, Jak spustit webový server NGINX, Hello world tutorial",1.0,True,en,1,4
How do you configure the service manifest to correctly route traffic to a running NGINX Pod on port 8080?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Exposing Applications, Hello world tutorial, Security and Network Policy, Tutorial pro Hello World",1.0,True,en,1,4
What steps do I need to follow to select the phpMyAdmin application from the app marketplace?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, ShinySOM, ownCloud, Desktop",1.0,True,en,2,3
How do I log in to the rancher.cloud.e-infra.cz platform to start using phpMyAdmin?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Desktop, Storage Secrets, Running Virtual Machine",1.0,True,en,1,4
How can I uninstall the phpMyAdmin application from the App & Marketplace?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, ShinySOM, Matlab, ownCloud",1.0,True,en,1,4
How do I configure the port for my database when installing phpMyAdmin?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Postgres Operator Cloudnative-PG, Moodle, Minio",1.0,True,en,1,4
What credentials are needed to log in to the phpMyAdmin application once it is installed?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, ShinySOM, Moodle, Postgres Operator Cloudnative-PG",1.0,True,en,1,4
What is the purpose of the `securityContext` in the `Deployment` specification?,Hello world tutorial,"Security Context, FAQ, Bezpečnostní Kontext, MinIO Operator, MinIO Operator",,False,en,2,3
How can you verify the status of deployed resources in a specific namespace using `kubectl`?,Hello world tutorial,"Hello world tutorial, Namespaces, Spuštění Nextflow Pipelines v Kubernetes, GitLab Kubernetes Agent, Wireguard",1.0,True,en,1,4
How can you expose a Kubernetes service as a network service in this tutorial?,Hello world tutorial,"Hello world tutorial, Exposing Applications, How to Run NGINX Web Server, Postgres Operator Cloudnative-PG, Use case Omero",1.0,True,en,0,5
What are the three Kubernetes resources required to deploy the app in this tutorial?,Hello world tutorial,"Hello world tutorial, FAQ, Exposing Applications, Tutorial pro Hello World, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,1,4
What should you do if you encounter a 'Config not found' error message when deploying resources?,Hello world tutorial,"Hello world tutorial, FAQ, Tutorial pro Hello World, GitLab Runner in Kubernetes, GitLab Kubernetes Agent",1.0,True,en,1,4
What is the purpose of the `letsencrypt-stage` issuer?,Certificate,"Certificate, Jak spustit webový server NGINX, Storing Kubernetes Secrets in Git, Certifikát, Vystavování aplikací",1.0,True,en,3,2
What protocol does Kubernetes use to issue and manage custom trusted certificates?,Certificate,"Certificate, Vystavování aplikací, Exposing Applications, How to Run NGINX Web Server, Security and Network Policy",1.0,True,en,1,4
How is the certificate and private key pair stored in Kubernetes?,Certificate,"Certificate, Vystavování aplikací, How to Run NGINX Web Server, Running Virtual Machine, Jak spustit webový server NGINX",1.0,True,en,2,3
What is the main difference between the `letsencrypt-prod` and `letsencrypt-prod-dns` issuers?,Certificate,"Certificate, Certifikát, Jak spustit webový server NGINX, Exposing Applications, Vystavování aplikací",1.0,True,en,3,2
Why is enabling TLS without Ingress important for non-web applications?,Certificate,"Exposing Applications, Security and Network Policy, Jak spustit webový server NGINX, Vystavování aplikací, Spark Operator",,False,en,2,3
What are the two components of the logging pipeline in a Kubernetes cluster?,Logging,"Logging, Logging, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Hello world tutorial",1.0,True,en,2,3
How can you configure the output destination of logs using `SyslogNGOutput`?,Logging,"Logging, Logging, Running Nextflow Pipelines in Kubernetes, JupyterHub, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,2,3
How does the `SyslogNGFlow` component specify which logs to send to the output destination?,Logging,"Logging, Logging, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, MinIO Operator",1.0,True,en,2,3
What command is used to deploy a new logging pipeline in Kubernetes?,Logging,"Logging, Logging, Running Nextflow Pipelines in Kubernetes, Hello world tutorial, GitLab Kubernetes Agent",1.0,True,en,1,4
What is the required value for the `loggingRef` in both `SyslogNGFlow` and `SyslogNGOutput`?,Logging,"Logging, Logging, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes, MinIO Operator",1.0,True,en,2,3
What are some caveats mentioned in the documentation regarding deployment errors and image locales?,Postgres Operator Cloudnative-PG,"Harbor (hub.cerit.io), FAQ, FAQ, Postgres Operator Cloudnative-PG, How to Run NGINX Web Server",4.0,True,en,1,4
How can you customize the database credentials for a PostgreSQL cluster deployed with the Postgres Operator?,Postgres Operator Cloudnative-PG,"Use case Omero, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Spuštění aplikace Omero, phpMyAdmin",2.0,True,en,2,3
How can you ensure high availability in a PostgreSQL cluster setup using the Postgres Operator?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Use case Omero, Spuštění aplikace Omero, Spark Operator",1.0,True,en,2,3
What steps are necessary to access a PostgreSQL database from outside a Kubernetes cluster?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Use case Omero, Spuštění aplikace Omero, GitLab Runner in Kubernetes, Postgres Operator Cloudnative-PG",1.0,True,en,2,3
What is the recommended storage type for a minimal single instance deployment of a PostgreSQL cluster using the Postgres Operator?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, MinIO Operator, Spark Operator, Storage",1.0,True,en,1,4
How can an administrator assign a group to a project in CESNET Perun?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Projects, Namespaces, and Quotas, Žádost o projekt, řízení přístupu, Rancher, Postgres Operator Cloudnative-PG",1.0,True,en,2,3
What information is needed to request a new group for access control if you don't have one yet?,"Requesting a Project, Access Control","Requesting a Project, Access Control, ShinySOM, Dockerfile, Storage Secrets, MinIO Operator",1.0,True,en,1,4
What should you do if you need a group project and the request form is not yet available?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Scipion, Žádost o projekt, řízení přístupu, Ansys, RStudio",1.0,True,en,1,4
What are the two types of projects in a Kubernetes cluster according to the documentation?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Projects, Namespaces, and Quotas, Hello world tutorial, Rancher, Jobs",1.0,True,en,0,5
How can someone who is not a member of MetaCentrum register to access projects in Rancher?,"Requesting a Project, Access Control","Requesting a Project, Access Control, How to get Access, Rancher, Welcome to the CERIT-SC Kubernetes Container Platform, Storage Secrets",1.0,True,en,0,5
Where can you download the `add_shell.sh` script needed for adding a shell?,Add shell to an image without one,"Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, Dockerfile, ownCloud, RStudio",1.0,True,en,2,3
How do you start the `add_shell.sh` script to add a shell to an image?,Add shell to an image without one,"Add shell to an image without one, JupyterHub, Přidání shellu do obrazu, který jej nemá, RStudio, Harbor (hub.cerit.io)",1.0,True,en,1,4
What are the prerequisites for adding a shell to an existing image?,Add shell to an image without one,"Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, RStudio, Harbor (hub.cerit.io), Dockerfile",1.0,True,en,1,4
What should you do if you want to use the modified image in Kubernetes?,Add shell to an image without one,"Add shell to an image without one, How to Run NGINX Web Server, Limitations of Running Docker Images, Jobs, Harbor (hub.cerit.io)",1.0,True,en,0,5
What is the purpose of adding a shell to an image without one?,Add shell to an image without one,"Add shell to an image without one, Přidání shellu do obrazu, který jej nemá, RStudio, Harbor (hub.cerit.io), JupyterHub",1.0,True,en,1,4
How can I delete a running instance of the ownCloud application?,ownCloud,"ownCloud, ShinySOM, ownCloud, Scipion, Ansys",1.0,True,en,1,4
What steps should I follow to install the ownCloud application in Rancher?,ownCloud,"ownCloud, Desktop, ShinySOM, Minio, Scipion",1.0,True,en,0,5
How do I check if a remote file system is connected to my home directory from the pod?,ownCloud,"ownCloud, MinIO Operator, Storage, Wireguard, Personal Monitoring",1.0,True,en,1,4
What prerequisite is necessary for the ownCloud client to sync data into a pod?,ownCloud,"ownCloud, ownCloud, Spark Operator, Storage, Minio",1.0,True,en,1,4
How can I run the ownCloud client application to sync data between a pod and the ownCloud server?,ownCloud,"ownCloud, Minio, Spark Operator, ownCloud, Scipion",1.0,True,en,1,4
What is the purpose of the Personal Monitoring application?,Personal Monitoring,"Personal Monitoring, Osobní monitorování, ownCloud, ShinySOM, Scipion",1.0,True,en,4,1
Where can you find the web address to access your personal Grafana instance?,Personal Monitoring,"Personal Monitoring, ownCloud, Moodle, Osobní monitorování, Desktop",1.0,True,en,2,3
How do you start the installation process for Personal Monitoring?,Personal Monitoring,"Personal Monitoring, Desktop, Minio, Osobní monitorování, Ansys",1.0,True,en,1,4
What should you do after clicking the Grafana link to access your monitoring instance?,Personal Monitoring,"Personal Monitoring, Osobní monitorování, Desktop, RStudio, Ansys",1.0,True,en,1,4
Can you change the deployed chart name during installation?,Personal Monitoring,"Desktop, Matlab, Personal Monitoring, Ansys, RStudio",3.0,True,en,0,5
What changes need to be made to configure the SSO endpoint for securing an application with e-infra's SSO service?,Security and Network Policy,"Security and Network Policy, Exposing Applications, Vystavování aplikací, Bezpečnost a síťová politika, Chat AI",1.0,True,en,2,3
What is the security flaw associated with ingress authentication as described in the documentation?,Security and Network Policy,"Exposing Applications, Security and Network Policy, Spark Operator, Jak spustit webový server NGINX, Hello world tutorial",2.0,True,en,2,3
How can ingress authentication be implemented using basic auth or oauth in a Kubernetes cluster?,Security and Network Policy,"Security and Network Policy, Exposing Applications, Jak spustit webový server NGINX, Bezpečnost a síťová politika, Hello world tutorial",1.0,True,en,2,3
How can the security flaw in ingress authentication be mitigated?,Security and Network Policy,"Exposing Applications, Security and Network Policy, Spark Operator, Jak spustit webový server NGINX, Vystavování aplikací",2.0,True,en,3,2
What annotations need to be added to an existing ingress to implement e-infra's SSO service?,Security and Network Policy,"Security and Network Policy, Hello world tutorial, Exposing Applications, Spark Operator, Tutorial pro Hello World",1.0,True,en,2,3
What should you do if you need more than the default CPU quota for running RStudio as a Rancher Application?,RStudio,"RStudio, Desktop, Rancher Applications, Matlab, Ansys",1.0,True,en,0,5
How can you ensure that your home directory content is preserved when reinstalling RStudio on Rancher?,RStudio,"RStudio, ownCloud, ShinySOM, Running Virtual Machine, JupyterHub",1.0,True,en,0,5
What is the purpose of the `.Renviron` file when running RStudio in the Sensitive Cloud?,RStudio,"RStudio, JupyterHub, Running Virtual Machine, ownCloud, Scipion",1.0,True,en,0,5
How can you install additional packages using `conda` or `mamba` in RStudio according to the documentation?,RStudio,"RStudio, JupyterHub, Desktop, Running Virtual Machine, BinderHub",1.0,True,en,0,5
What is the recommended method for running RStudio according to the documentation?,RStudio,"RStudio, JupyterHub, RStudio, Matlab, Desktop",1.0,True,en,1,4
What is the required acknowledgement formula for publications using the resources provided by e-INFRA CZ?,How to get Access,"How to get Access, Jak získat přístup, Certifikát, Vystavování aplikací, NBGrader Docs",1.0,True,en,3,2
What are the eligibility criteria for accessing the CERIT-SC Kubernetes platform and Rancher UI?,How to get Access,"How to get Access, Welcome to the CERIT-SC Kubernetes Container Platform, Rancher, Exposing Applications, Security Context",1.0,True,en,0,5
Where can a user change their password for the MetaCentrum account?,How to get Access,"How to get Access, Matlab, Storage Secrets, Desktop, RStudio",1.0,True,en,0,5
What should a user do if their account has expired but they want to reactivate it?,How to get Access,"How to get Access, ShinySOM, Storage Secrets, Moodle, ShinySOM",1.0,True,en,1,4
How can users apply for access to the CERIT-SC Kubernetes platform for the first time?,How to get Access,"How to get Access, Welcome to the CERIT-SC Kubernetes Container Platform, Contacts, GitLab Runner in Kubernetes, Exposing Applications",1.0,True,en,0,5
What are the prerequisites for setting up a GitLab pipeline to build and publish a Docker image?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, Vytváření Docker kontejnerů s GitLab, GitLab Runner in Kubernetes, BinderHub",1.0,True,en,1,4
What happens when the pipeline job succeeds in the GitLab CI/CD process?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, GitLab Runner in Kubernetes, Running Nextflow Pipelines in Kubernetes, Vytváření Docker kontejnerů s GitLab, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,2,3
How can you run Docker images from the GitLab Container Registry if the project is public?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, Vytváření Docker kontejnerů s GitLab, Dockerfile, Harbor (hub.cerit.io)",1.0,True,en,2,3
What changes are needed in the `before_script` section to upload an image to a custom container registry?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Vytváření Docker kontejnerů s GitLab, Add shell to an image without one, Harbor (hub.cerit.io), Running Virtual Machine",1.0,True,en,1,4
How can you configure the `.gitlab-ci.yml` file to build and push Docker images?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, GitLab Runner in Kubernetes, Harbor (hub.cerit.io), BinderHub",1.0,True,en,0,5
