question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
Jaké jsou požadavky pro přidání shellu do existujícího obrazu?,"Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Přehled Operátorů, RStudio, Harbor (hub.cerit.io), Spuštění Virtuálního Stroje",1.0,True,cz,5,0
Kde lze stáhnout skript `add_shell.sh` potřebný pro přidání shellu do obrazu?,"Přidání shellu do obrazu, který jej nemá","Přidání shellu do obrazu, který jej nemá, Dockerfile, Spuštění Virtuálního Stroje, Desktop, ownCloud",1.0,True,cz,5,0
"Jaké atributy musí být nastaveny pro Pod, Job, Deployment, aby nasazení nezkrachovalo kvůli chybě související s kvótami?",FAQ,"Projekty, Namespaces a Kvóty, FAQ, Secrets pro úložiště, Přidání shellu do obrazu, který jej nemá, GitLab Kubernetes Agent",2.0,True,cz,5,0
"Jaký je požadavek na GPU, když nasazení vrací chybu, že `nvidia-smi` vrací `command not found`?",FAQ,"Spuštění Virtuálního Stroje, FAQ, JupyterHub, BinderHub, GPU a další zdroje",2.0,True,cz,5,0
"Co je potřeba udělat, pokud Deployment vrací chybu kvůli překročení kvóty v Namespace?",FAQ,"Projekty, Namespaces a Kvóty, Rancher, RStudio, Spuštění Nextflow Pipelines v Kubernetes, Jak spustit webový server NGINX",,False,cz,5,0
Jaké je možné řešení chyby Helm nasazení s kódem 413?,FAQ,"Rancher, Harbor (hub.cerit.io), Ansys, FAQ, Projekty, Namespaces a Kvóty",4.0,True,cz,5,0
"Jak opravit chybu CreateContainerConfigError spojenou s runAsNonRoot, pokud image kontejneru běží jako root?",FAQ,"Omezení spouštění Docker obrazů, Dockerfile, BinderHub, JupyterHub, Harbor (hub.cerit.io)",,False,cz,5,0
Jaký je maximální limit pro ukládání artefaktů v osobním projektu uživatele na Harboru?,Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Ansys, Projekty, Namespaces a Kvóty, Spuštění Virtuálního Stroje, GPU a další zdroje",1.0,True,cz,5,0
Jaký je postup pro přihlášení do Harboru přes příkazový řádek?,Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Přidání shellu do obrazu, který jej nemá, Spuštění Virtuálního Stroje, BinderHub, Dockerfile",1.0,True,cz,5,0
Jakým způsobem mohou uživatelé spravovat nebo mazat své artefakty na Harboru?,Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Přidání shellu do obrazu, který jej nemá, Spuštění Virtuálního Stroje, JupyterHub, BinderHub",1.0,True,cz,5,0
Jaké jsou hlavní výhody používání Harboru oproti veřejným registrům jako hub.docker.com?,Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Přehled platformy kontejnerů, Spuštění Virtuálního Stroje, BinderHub, Dockerfile",1.0,True,cz,5,0
"Jaké možnosti mají uživatelé Harboru, pokud chtějí přidat informace o svém obrazu pro veřejné projekty?",Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Spuštění Virtuálního Stroje, Přidání shellu do obrazu, který jej nemá, BinderHub, Dockerfile",1.0,True,cz,5,0
Jak může uživatel zvýšit velikost sdílené paměti pro kontejner?,GPU a další zdroje,"GPU a další zdroje, Harbor (hub.cerit.io), Jak získat přístup, Secrets pro úložiště, BinderHub",1.0,True,cz,5,0
"Co zahrnuje zdroj ""ephemeral-storage"" a jak se jednotky specifikují?",GPU a další zdroje,"Úložiště, Matlab, Desktop, Scipion, Spuštění Virtuálního Stroje",,False,cz,5,0
Jaké jsou možné jednotky pro specifikaci CPU zdrojů?,GPU a další zdroje,"BinderHub, JupyterHub, Dostupný hardware, Projekty, Namespaces a Kvóty, GPU a další zdroje",5.0,True,cz,5,0
Jaké jsou různé způsoby požadavku GPU zdrojů?,GPU a další zdroje,"JupyterHub, BinderHub, GPU a další zdroje, Spuštění Virtuálního Stroje, Dostupný hardware",3.0,True,cz,5,0
"Jaké jsou rozdíly mezi ""Požadavky"" a ""Limity"" zdrojů v Kubernetes?",GPU a další zdroje,"Projekty, Namespaces a Kvóty, Spuštění Virtuálního Stroje, Žádost o projekt, řízení přístupu, GPU a další zdroje, Omezení spouštění Docker obrazů",4.0,True,cz,5,0
Jaké jsou kroky pro zpřístupnění `omero-web` z internetu v Kubernetes?,Spuštění aplikace Omero,"Omezení spouštění Docker obrazů, Jak spustit webový server NGINX, Tutorial pro Hello World, Vystavování aplikací, Kubectl",,False,cz,5,0
"Jaký je název a heslo, které se mají použít pro uživatelské jméno a heslo databáze Postgres?",Spuštění aplikace Omero,"Spuštění aplikace Omero, Postgres Operator Cloudnative-PG, BinderHub, phpMyAdmin, Moodle",1.0,True,cz,5,0
Jaké jsou dvě hlavní komponenty potřebné pro spuštění aplikace Omero v Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Přidání shellu do obrazu, který jej nemá, Spuštění Nextflow Pipelines v Kubernetes, Spuštění Virtuálního Stroje, Harbor (hub.cerit.io)",1.0,True,cz,5,0
Proč je nutné použít operátor Postgres při nasazení databáze v Kubernetes?,Spuštění aplikace Omero,"Postgres Operator Cloudnative-PG, Spuštění aplikace Omero, Přehled Operátorů, Postgres Operator Cloudnative-PG, Spark Operator",2.0,True,cz,4,1
Jaké proměnné prostředí musí být nastaveny pro spuštění `omero-server` v Dockeru?,Spuštění aplikace Omero,"Spuštění aplikace Omero, BinderHub, Harbor (hub.cerit.io), MPI Operator, Přehled platformy kontejnerů",1.0,True,cz,5,0
Jaké kroky jsou potřeba k instalaci Nextflow na místním počítači?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, Přehled platformy kontejnerů, Projekty, Namespaces a Kvóty, Vystavování aplikací, Ukládání Kubernetes Secrets do Gitu",1.0,True,cz,5,0
Jaké jsou doporučené postupy při řešení problémů s běžícími úlohami v Kubernetes pomocí příkazů `kubectl`?,Spuštění Nextflow Pipelines v Kubernetes,"Přidání shellu do obrazu, který jej nemá, Omezení spouštění Docker obrazů, Bezpečnostní Kontext, Jak získat přístup, Tutorial pro Hello World",,False,cz,5,0
Jaké jsou požadavky na konfiguraci Kubernetes pro spuštění Nextflow pipeline?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, Přehled platformy kontejnerů, Logging, MPI Operator, Harbor (hub.cerit.io)",1.0,True,cz,5,0
Jaká je role řídícího modulu workflow a pracovníků v architektuře Nextflow?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, Přehled platformy kontejnerů, Projekty, Namespaces a Kvóty, Žádost o projekt, řízení přístupu, Dockerfile",1.0,True,cz,5,0
Jaký je rozdíl mezi použitím příkazových možností `-head-image` a `-pod-image` při spuštění Nextflow pipeline v Kubernetes?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, Přehled platformy kontejnerů, Spuštění Virtuálního Stroje, Tutorial pro Hello World, Logging",1.0,True,cz,5,0
Jakým způsobem je zajištěna bezpečnost dat v Kubernetes Secrets při jejich ukládání do git repozitáře?,Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, Secrets pro úložiště, Spuštění Virtuálního Stroje, Vystavování aplikací, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
Jaký je proces převodu Kubernetes Secret na Sealed Secret pomocí kubeseal?,Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, Secrets pro úložiště, Spuštění Virtuálního Stroje, Vystavování aplikací, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
Jaká jsou klíčová bezpečnostní opatření implementována prostřednictvím Sealed Secrets?,Ukládání Kubernetes Secrets do Gitu,"Secrets pro úložiště, Ukládání Kubernetes Secrets do Gitu, Spuštění Virtuálního Stroje, Vystavování aplikací, Postgres Operator Cloudnative-PG",2.0,True,cz,5,0
Jaký je formát zakódovaných dat v YAML souboru pro Kubernetes Secret?,Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, Vystavování aplikací, Postgres Operator Cloudnative-PG, Spuštění Virtuálního Stroje, Secrets pro úložiště",1.0,True,cz,5,0
Jaký je účel použití nástroje kubeseal při práci s Kubernetes Secrets?,Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, Secrets pro úložiště, Spuštění Virtuálního Stroje, Postgres Operator Cloudnative-PG, Vystavování aplikací",1.0,True,cz,5,0
Jak vytvořit a uložit konfigurační soubor pro Secure VPN na Windows?,VPN,"VPN, Certifikát, Ansys, Matlab, Secrets pro úložiště",1.0,True,cz,5,0
Jakým způsobem lze aktivovat a deaktivovat tunel v aplikaci WireGuard na Windows?,VPN,"VPN, NBGrader Docs, NBGrader Docs, Desktop, Ansys",1.0,True,cz,4,1
Jaký příkaz se používá na Linuxu k aktivaci tunelu pro Secure VPN?,VPN,"VPN, Certifikát, Jak spustit webový server NGINX, Spuštění Virtuálního Stroje, Vystavování aplikací",1.0,True,cz,5,0
Kde se ukládá konfigurační soubor pro Secure VPN na Linuxových operačních systémech?,VPN,"VPN, Certifikát, Spuštění Virtuálního Stroje, Bezpečnost a síťová politika, Vystavování aplikací",1.0,True,cz,5,0
Jaký software je potřeba nainstalovat pro použití Secure VPN na Windows a Linuxu?,VPN,"VPN, Certifikát, Ansys, Spuštění Virtuálního Stroje, Matlab",1.0,True,cz,5,0
Jaký port používá NGINX ve službě a jaký aplikační štítek je potřebný pro směrování provozu do běžícího Podu?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Omezení spouštění Docker obrazů, Vystavování aplikací, Bezpečnost a síťová politika, Tutorial pro Hello World",1.0,True,cz,5,0
"Co je potřeba upravit v manifestu nasazení, aby byl použit existující PVC?",Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Spuštění Virtuálního Stroje, Úložiště, Minio, Bezpečnostní Kontext",1.0,True,cz,5,0
"Jaké je referenční ID pro neprivilegovaný docker image NGINX, který je kompatibilní s danou platformou?",Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Dockerfile, Přehled platformy kontejnerů, Harbor (hub.cerit.io), Omezení spouštění Docker obrazů",1.0,True,cz,5,0
Jaký bezpečnostní kontext je potřeba pro spuštění NGINX na multitenantní Kubernetes platformě?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Tutorial pro Hello World, Vystavování aplikací, Bezpečnost a síťová politika, Omezení spouštění Docker obrazů",1.0,True,cz,5,0
Jaká jsou správná ID uživatele a skupiny pro spuštění image `nginx-unprivileged`?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Omezení spouštění Docker obrazů, Vystavování aplikací, Dockerfile, Bezpečnost a síťová politika",1.0,True,cz,5,0
Jaké možnosti připojení jsou k dispozici pro přístup k aplikaci Ansys po její instalaci?,Ansys,"Ansys, Rancher Aplikace, Minio, Matlab, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
"Jaký je maximální počet CPU, který lze vybrat při instalaci, aniž by bylo nutné žádat o zvýšení limitu?",Ansys,"Desktop, JupyterHub, Ansys, BinderHub, GPU a další zdroje",3.0,True,cz,5,0
"Jak lze zajistit, aby domovský adresář aplikace Ansys zůstal zachován i po jejím odstranění?",Ansys,"Ansys, Rancher Aplikace, Matlab, Minio, ownCloud",1.0,True,cz,5,0
Jaké kroky jsou potřebné pro spuštění aplikace Ansys pomocí Rancher?,Ansys,"Ansys, Rancher Aplikace, Secrets pro úložiště, RStudio, Přehled platformy kontejnerů",1.0,True,cz,5,0
Jaké kroky je třeba provést pro odstranění běžící instance aplikace Ansys?,Ansys,"Ansys, Rancher Aplikace, Matlab, BinderHub, JupyterHub",1.0,True,cz,5,0
Jaké jsou požadované anotace pro integraci E-infra SSO do ingress?,Bezpečnost a síťová politika,"Vystavování aplikací, Bezpečnost a síťová politika, Osobní monitorování, Jak spustit webový server NGINX, Tutorial pro Hello World",2.0,True,cz,5,0
Jak může být chyba v autentizaci zmírněna pomocí síťové politiky?,Bezpečnost a síťová politika,"Harbor (hub.cerit.io), Jak získat přístup, Bezpečnost a síťová politika, Přidání shellu do obrazu, který jej nemá, NBGrader Docs",3.0,True,cz,5,0
Jaké jsou bezpečnostní nedostatky základní autentizace nebo oauth na ingress?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Vystavování aplikací, Tutorial pro Hello World, Jak spustit webový server NGINX, Spark Operator",1.0,True,cz,5,0
Jaké změny by měly být provedeny v YAML souborech pro správnou konfiguraci SSO s ingress?,Bezpečnost a síťová politika,"Vystavování aplikací, Tutorial pro Hello World, Bezpečnost a síťová politika, Spuštění aplikace Omero, Certifikát",3.0,True,cz,5,0
Jak nakonfigurovat SSO endpoint pro použití s ingress?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Vystavování aplikací, Tutorial pro Hello World, Jak spustit webový server NGINX, Osobní monitorování",1.0,True,cz,5,0
Jakým příkazem lze v Kubernetes aplikovat konfigurace zdrojů z YAML souboru pro vytvoření nové loggingové pipeline?,Logging,"Logging, Spuštění Nextflow Pipelines v Kubernetes, Logging, Tutorial pro Hello World, GitLab Kubernetes Agent",1.0,True,cz,4,1
"Jakým způsobem `SyslogNGFlow` vybírá logy, které mají být odeslány do konečné výstupní destinace?",Logging,"Logging, Spuštění Nextflow Pipelines v Kubernetes, FAQ, BinderHub, MinIO Operator",1.0,True,cz,5,0
Jak nakonfigurovat `SyslogNGOutput` pro přenos logů pomocí Syslog protokolu?,Logging,"Logging, MinIO Operator, JupyterHub, Minio, BinderHub",1.0,True,cz,5,0
Co je Logging operátor v Kubernetes clusteru a jaké je jeho hlavní využití?,Logging,"Logging, Logging, Přehled Operátorů, Tutorial pro Hello World, Spuštění aplikace Omero",1.0,True,cz,4,1
Jaké jsou dvě hlavní komponenty loggingové pipeline v Kubernetes a jakou mají funkci?,Logging,"Logging, Spuštění Nextflow Pipelines v Kubernetes, Logging, Přehled platformy kontejnerů, Omezení spouštění Docker obrazů",1.0,True,cz,4,1
Jaké typy síťových spojení mezi uzly platforma poskytuje?,Přehled platformy kontejnerů,"Jak získat přístup, Přehled platformy kontejnerů, ownCloud, Přidání shellu do obrazu, který jej nemá, Secrets pro úložiště",2.0,True,cz,5,0
Jaké tři způsoby využití platformy jsou k dispozici pro uživatele?,Přehled platformy kontejnerů,"Jak získat přístup, Přehled platformy kontejnerů, Přidání shellu do obrazu, který jej nemá, Secrets pro úložiště, JupyterHub",2.0,True,cz,5,0
Jaké jsou požadavky pro používání platformy kontejnerů?,Přehled platformy kontejnerů,"Jak získat přístup, Bezpečnostní Kontext, Přehled platformy kontejnerů, Bezpečnost a síťová politika, Vystavování aplikací",3.0,True,cz,5,0
Které GPU akcelerátory jsou podporovány platformou?,Přehled platformy kontejnerů,"JupyterHub, Spuštění Virtuálního Stroje, GPU a další zdroje, BinderHub, Projekty, Namespaces a Kvóty",,False,cz,5,0
Jaké znalosti jsou potřebné pro kontejnerizaci aplikace na této platformě?,Přehled platformy kontejnerů,"Jak získat přístup, Vystavování aplikací, Přehled platformy kontejnerů, ownCloud, NBGrader Docs",3.0,True,cz,5,0
Proč by jména namespaces měla být jedinečná v rámci clusteru?,Namespaces,"Rancher, Namespaces, Postgres Operator Cloudnative-PG, Projekty, Namespaces a Kvóty, MinIO Operator",2.0,True,cz,5,0
Kde může uživatel zkontrolovat své namespaces v Rancher?,Namespaces,"Namespaces, Rancher, Projekty, Namespaces a Kvóty, RStudio, Desktop",1.0,True,cz,5,0
"Jaké kroky by měl uživatel podniknout, pokud nevidí osobní projekt a namespace po přihlášení do Rancher GUI?",Namespaces,"Namespaces, RStudio, Rancher Aplikace, Rancher, ShinySOM",1.0,True,cz,5,0
Co je účelem namespaces v Kubernetes?,Namespaces,"Namespaces, Projekty, Namespaces a Kvóty, Postgres Operator Cloudnative-PG, Namespaces, Rancher",1.0,True,cz,4,1
Proč není doporučeno vytvářet namespaces pomocí kubectl?,Namespaces,"Rancher, Projekty, Namespaces a Kvóty, Namespaces, MinIO Operator, Spuštění Nextflow Pipelines v Kubernetes",3.0,True,cz,5,0
Kolik uzlů je v současné době dostupných v kuba-clusteru?,Dostupný hardware,"Dostupný hardware, Kubectl, Přidání shellu do obrazu, který jej nemá, Harbor (hub.cerit.io), Vystavování aplikací",1.0,True,cz,5,0
Jaké GPU jsou dostupné v kuba-clusteru a kolik jich je?,Dostupný hardware,"JupyterHub, BinderHub, Spuštění Virtuálního Stroje, Dostupný hardware, GPU a další zdroje",4.0,True,cz,5,0
"Jaké jsou specifikace připravovaných kub-c uzlů, které se mají připojit ke kuba-clusteru?",Dostupný hardware,"Dostupný hardware, Kubectl, Harbor (hub.cerit.io), Přidání shellu do obrazu, který jej nemá, Vystavování aplikací",1.0,True,cz,5,0
Jak je řešeno zálohování dat v kubh-clusteru?,Dostupný hardware,"Dostupný hardware, Přidání shellu do obrazu, který jej nemá, Harbor (hub.cerit.io), Vystavování aplikací, Postgres Operator Cloudnative-PG",1.0,True,cz,5,0
Jaké jsou specifikace úložiště pro běžné clustery?,Dostupný hardware,"Rancher, Vystavování aplikací, Postgres Operator Cloudnative-PG, Dostupný hardware, Harbor (hub.cerit.io)",4.0,True,cz,5,0
"Jaké kroky jsou potřeba pro použití Docker image z GitLab kontejnerového registru, pokud je projekt veřejný nebo soukromý?",Vytváření Docker kontejnerů s GitLab,"Dockerfile, Vytváření Docker kontejnerů s GitLab, Harbor (hub.cerit.io), Spuštění Virtuálního Stroje, BinderHub",2.0,True,cz,5,0
Jakým způsobem je možné upravit soubor `.gitlab-ci.yml` pro automatické vytváření Docker image?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Dockerfile, BinderHub, Harbor (hub.cerit.io), Spuštění Virtuálního Stroje",1.0,True,cz,5,0
Jak lze zkontrolovat stav pipeline po provedení commitu?,Vytváření Docker kontejnerů s GitLab,"Spuštění Nextflow Pipelines v Kubernetes, Dockerfile, Vytváření Docker kontejnerů s GitLab, Přehled platformy kontejnerů, Ukládání Kubernetes Secrets do Gitu",3.0,True,cz,5,0
Jaké je použití proměnné `$CI_REGISTRY` v kontextu GitLab pipeline?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Dockerfile, Building Docker containers with Gitlab, GitLab Kubernetes Agent, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,cz,4,1
Jaké jsou požadavky pro nastavení GitLab pipeline pro Docker image?,Vytváření Docker kontejnerů s GitLab,"Dockerfile, Vytváření Docker kontejnerů s GitLab, Harbor (hub.cerit.io), BinderHub, Přehled platformy kontejnerů",2.0,True,cz,5,0
Jaká oprávnění by měl mít soubor `$HOME/.kube/config`?,Kubectl,"Kubectl, Omezení spouštění Docker obrazů, Spuštění Virtuálního Stroje, Dockerfile, Tutorial pro Hello World",1.0,True,cz,5,0
Kde se nachází soubor `kube config` potřebný pro fungování `kubectl`?,Kubectl,"Kubectl, Spuštění Virtuálního Stroje, Omezení spouštění Docker obrazů, ownCloud, FAQ",1.0,True,cz,5,0
"Co je třeba udělat, pokud soubor `$HOME/.kube/config` neexistuje?",Kubectl,"Kubectl, Spuštění Virtuálního Stroje, Omezení spouštění Docker obrazů, JupyterHub, Dockerfile",1.0,True,cz,5,0
Jakým způsobem lze nainstalovat nástroj `kubectl`?,Kubectl,"Kubectl, Rancher, Spuštění Virtuálního Stroje, Přidání shellu do obrazu, který jej nemá, Omezení spouštění Docker obrazů",1.0,True,cz,5,0
Je možné mít více konfigurací clusterů v jednom konfiguračním souboru pro `kubectl`?,Kubectl,"Kubectl, Dostupný hardware, Postgres Operator Cloudnative-PG, Přidání shellu do obrazu, který jej nemá, Žádost o projekt, řízení přístupu",1.0,True,cz,5,0
Jaké jsou dostupné vydavatelé certifikátů v Kubernetes a jaké jsou jejich specifické použití?,Certifikát,"Certifikát, Bezpečnostní Kontext, Vystavování aplikací, Ukládání Kubernetes Secrets do Gitu, Tutorial pro Hello World",1.0,True,cz,5,0
"Který vydavatel certifikátu by měl být použit pro aplikace, které nejsou vystavovány prostřednictvím Ingress?",Certifikát,"Certifikát, Vystavování aplikací, Osobní monitorování, Bezpečnost a síťová politika, Tutorial pro Hello World",1.0,True,cz,5,0
Jak lze nakonfigurovat vydání certifikátu spravovaného Kubernetes pomocí protokolu ACME?,Certifikát,"Certifikát, Bezpečnostní Kontext, Přidání shellu do obrazu, který jej nemá, Vystavování aplikací, Přehled platformy kontejnerů",1.0,True,cz,5,0
Co obsahuje tajemství generované pomocí konfigurace certifikátu v Kubernetes?,Certifikát,"Certifikát, Bezpečnostní Kontext, Vystavování aplikací, Tutorial pro Hello World, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
Jaký je rozdíl mezi vydavateli `letsencrypt-prod` a `letsencrypt-prod-dns`?,Certifikát,"Certifikát, Vystavování aplikací, Tutorial pro Hello World, Spuštění Virtuálního Stroje, Bezpečnost a síťová politika",1.0,True,cz,5,0
Jaké kroky jsou potřebné pro přístup k databázi z externího světa mimo Kubernetes cluster?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Vystavování aplikací, Spuštění Nextflow Pipelines v Kubernetes, Spuštění aplikace Omero, Rancher",1.0,True,cz,5,0
Jak lze použít vlastní přihlašovací údaje k databázi v manifestu clusteru?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Harbor (hub.cerit.io), Přidání shellu do obrazu, který jej nemá, Rancher, Žádost o projekt, řízení přístupu",1.0,True,cz,5,0
Jaké možnosti vysoké dostupnosti nabízí Postgres Operator Cloudnative-PG pro replikované clustery?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Spuštění aplikace Omero, Spark Operator, Přehled Operátorů",1.0,True,cz,4,1
Jaké jsou hlavní rozdíly mezi nasazením jednotlivé instance a instance clusteru pomocí Postgres Operator Cloudnative-PG?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Spark Operator, Spuštění aplikace Omero, BinderHub",1.0,True,cz,4,1
Jakým způsobem je možné povolit automatické zálohy do S3 úložiště pomocí Postgres Operator?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Spuštění aplikace Omero, Spark Operator, Minio, Přehled Operátorů",1.0,True,cz,5,0
Jaké možnosti docker obrazů jsou k dispozici pro použití s virtuálními stroji?,Spuštění Virtuálního Stroje,"Přehled platformy kontejnerů, Harbor (hub.cerit.io), Spuštění Virtuálního Stroje, BinderHub, Dockerfile",3.0,True,cz,5,0
Jak lze vygenerovat SSH klíč na Linuxu nebo MacOS?,Spuštění Virtuálního Stroje,"Spuštění Virtuálního Stroje, MPI Operator, Secrets pro úložiště, Samba Server, BinderHub",1.0,True,cz,5,0
Jaké jsou předpoklady pro spuštění virtuálního stroje na platformě Rancher?,Spuštění Virtuálního Stroje,"Secrets pro úložiště, Rancher Aplikace, RStudio, Spuštění Virtuálního Stroje, Scipion",4.0,True,cz,5,0
Jakým způsobem vytvoříme secret s veřejným SSH klíčem pomocí `kubectl`?,Spuštění Virtuálního Stroje,"Spuštění Virtuálního Stroje, Secrets pro úložiště, Vystavování aplikací, Ukládání Kubernetes Secrets do Gitu, MPI Operator",1.0,True,cz,5,0
Jak lze zvýšit sdílenou paměť (SHM) pro aplikace využívající GPU?,Spuštění Virtuálního Stroje,"JupyterHub, GPU a další zdroje, BinderHub, Spuštění Virtuálního Stroje, Projekty, Namespaces a Kvóty",4.0,True,cz,5,0
"Jaký problém může nastat, pokud není správně nastaven `spec.driver.serviceAccount`?",Spark Operator,"ShinySOM, Projekty, Namespaces a Kvóty, JupyterHub, BinderHub, Ansys",,False,cz,5,0
Jaká je správná forma URL pro přístup k Spark UI?,Spark Operator,"Spark Operator, Vystavování aplikací, RStudio, Moodle, Harbor (hub.cerit.io)",1.0,True,cz,5,0
Jak mohu přidat vlastní anotace k Ingress v Spark aplikaci?,Spark Operator,"Spark Operator, Osobní monitorování, Vystavování aplikací, Tutorial pro Hello World, Bezpečnost a síťová politika",1.0,True,cz,5,0
Co mám použít místo `hostPath` jako zdroj objemu v clusteru?,Spark Operator,"Vystavování aplikací, Omezení spouštění Docker obrazů, Tutorial pro Hello World, Postgres Operator Cloudnative-PG, Přidání shellu do obrazu, který jej nemá",,False,cz,5,0
Kde mohu najít úplnou dokumentaci o struktuře typů `ScheduledSparkApplication` a `SparkApplication`?,Spark Operator,"Spark Operator, Úložiště, Žádost o projekt, řízení přístupu, Rancher, RStudio",1.0,True,cz,5,0
Jaký je kontaktní email pro požadavkový systém?,Kontakty,"Kontakty, JupyterHub, BinderHub, Žádost o projekt, řízení přístupu, Ansys",1.0,True,cz,5,0
Jak mohu kontaktovat tým spravující požadavkový systém?,Kontakty,"Kontakty, Žádost o projekt, řízení přístupu, Desktop, Spuštění Virtuálního Stroje, Rancher Aplikace",1.0,True,cz,5,0
Kde mohu najít další informace o požadavkovém systému?,Kontakty,"Desktop, Spuštění Virtuálního Stroje, Harbor (hub.cerit.io), Dostupný hardware, Přehled platformy kontejnerů",,False,cz,5,0
Jaké informace jsou k dispozici ohledně požadavkového systému?,Kontakty,"Harbor (hub.cerit.io), Secrets pro úložiště, Přidání shellu do obrazu, který jej nemá, Jak získat přístup, JupyterHub",,False,cz,5,0
Kdo je zodpovědný za správu požadavkového systému?,Kontakty,"NBGrader Docs, Secrets pro úložiště, Ansys, NBGrader Docs, Desktop",,False,cz,4,1
Jaké jsou důležité podmínky pro synchronizaci dat pomocí klienta ownCloud?,ownCloud,"ownCloud, Omezení spouštění Docker obrazů, Scipion, BinderHub, Jak spustit webový server NGINX",1.0,True,cz,5,0
Jak lze odstranit běžící instanci aplikace ownCloud a co se stane s daty v domovském adresáři?,ownCloud,"ownCloud, Jak získat přístup, Omezení spouštění Docker obrazů, Přidání shellu do obrazu, který jej nemá, Ansys",1.0,True,cz,5,0
Jak se postupuje při výběru konkrétní verze aplikace ownCloud k instalaci?,ownCloud,"ownCloud, Osobní monitorování, Ansys, Desktop, Omezení spouštění Docker obrazů",1.0,True,cz,5,0
"Jakým způsobem lze zkontrolovat, zda je připojený vzdálený souborový systém k domovskému adresáři?",ownCloud,"Matlab, Minio, Ansys, ownCloud, ShinySOM",4.0,True,cz,5,0
"Co je třeba udělat, pokud je potřeba nainstalovat aplikaci ownCloud?",ownCloud,"ownCloud, Spuštění Virtuálního Stroje, Ansys, BinderHub, Desktop",1.0,True,cz,5,0
"Jaký je doporučený postup, pokud má uživatel zájem o použití nějakého operátora?",Přehled Operátorů,"BinderHub, Žádost o projekt, řízení přístupu, NBGrader Docs, Přehled Operátorů, NBGrader Docs",4.0,True,cz,4,1
Co jsou operátoři v kontextu Kubernetes a jaké úkoly automatizují?,Přehled Operátorů,"Přehled Operátorů, Spark Operator, MinIO Operator, Úložiště, Spuštění aplikace Omero",1.0,True,cz,5,0
Co jsou Custom Resources (CR) v Kubernetes a jaký je jejich vztah s operátory?,Přehled Operátorů,"Přehled Operátorů, Spuštění Nextflow Pipelines v Kubernetes, Operator Summary, Projekty, Namespaces a Kvóty, Rancher",1.0,True,cz,4,1
"Kde lze najít různé operátory a jak zjistit, zda existuje operátor, který vyhovuje uživatelským potřebám?",Přehled Operátorů,"Přehled Operátorů, Desktop, Spuštění Virtuálního Stroje, Ansys, ShinySOM",1.0,True,cz,5,0
Proč se nedoporučuje nasazovat operátory v rámci jmenného prostoru?,Přehled Operátorů,"Přehled Operátorů, ShinySOM, Matlab, Secrets pro úložiště, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
Kde můžete omezit grafy pouze na `cerit-sc` při výběru aplikace?,Rancher Aplikace,"Desktop, Rancher Aplikace, Ansys, Minio, JupyterHub",2.0,True,cz,5,0
