question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
Jak uživatel může vytvořit ad-hoc PVC pomocí šablony pvc.yaml?,Úložiště,"Úložiště, Jak spustit webový server NGINX, Samba Server, Spuštění Nextflow Pipelines v Kubernetes, Spark Operator",1.0,True,cz,5,0
Jaké jsou výkonnostní charakteristiky třídy úložiště nfs-csi?,Úložiště,"Úložiště, Dostupný hardware, Postgres Operator Cloudnative-PG, Storage, Přehled platformy kontejnerů",1.0,True,cz,4,1
Kdy je obsah ephemeral úložiště ztracen?,Úložiště,"Úložiště, ownCloud, Jak získat přístup, Secrets pro úložiště, FAQ",1.0,True,cz,5,0
"Co se stane s uživatelským účtem, pokud není prodloužen do 2. února?",Jak získat přístup,"Jak získat přístup, How to get Access, Bezpečnostní Kontext, Secrets pro úložiště, ownCloud",1.0,True,cz,4,1
"Jaký je vzorec poděkování, který musí být použit v publikacích vytvořených s podporou MetaCentra, CERIT-SC a/nebo Elixir CZ?",Jak získat přístup,"Jak získat přístup, Ansys, How to get Access, JupyterHub, Žádost o projekt, řízení přístupu",1.0,True,cz,4,1
Kde lze změnit heslo pro účet Metacentra?,Jak získat přístup,"Jak získat přístup, How to get Access, Secrets pro úložiště, JupyterHub, Desktop",1.0,True,cz,4,1
Jaké jsou podmínky pro získání přístupu k platformě CERIT-SC Kubernetes a uživatelskému rozhraní Rancher?,Jak získat přístup,"Jak získat přístup, How to get Access, Welcome to the CERIT-SC Kubernetes Container Platform, Přehled platformy kontejnerů, Contacts",1.0,True,cz,2,3
Jakým způsobem lze prodloužit uživatelský účet v Metacentru?,Jak získat přístup,"How to get Access, Jak získat přístup, JupyterHub, Secrets pro úložiště, RStudio",2.0,True,cz,4,1
Jaký je rozdíl mezi privilegovaným a neprivilegovaným režimem v Kubernetes při nasazení NGINX?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, How to Run NGINX Web Server, Omezení spouštění Docker obrazů, Bezpečnost a síťová politika, Přidání shellu do obrazu, který jej nemá",1.0,True,cz,4,1
"Co je potřeba k tomu, aby byl běžící NGINX přístupný z internetu?",Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Přehled platformy kontejnerů, Přidání shellu do obrazu, který jej nemá, Vystavování aplikací, Spuštění Virtuálního Stroje",1.0,True,cz,5,0
Jaké hodnoty pro `RunAsUser` a `RunAsGroup` by měly být použity pro image `nginx-unprivileged`?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, How to Run NGINX Web Server, Vytváření Docker kontejnerů s GitLab, Přidání shellu do obrazu, který jej nemá, FAQ",1.0,True,cz,4,1
Jaké jsou kroky pro přidání trvalého úložiště do nasazení NGINX?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, BinderHub, Přidání shellu do obrazu, který jej nemá, Spuštění Nextflow Pipelines v Kubernetes, Desktop",1.0,True,cz,5,0
Jaké porty a štítky jsou potřebné pro správnou konfiguraci služby pro NGINX?,Jak spustit webový server NGINX,"Jak spustit webový server NGINX, Vystavování aplikací, Exposing Applications, Security and Network Policy, Omezení spouštění Docker obrazů",1.0,True,cz,3,2
Jakou roli hraje PVC při synchronizaci dat pomocí klienta ownCloud?,ownCloud,"ownCloud, ownCloud, Úložiště, Spuštění Nextflow Pipelines v Kubernetes, Jak spustit webový server NGINX",1.0,True,cz,4,1
Jakým způsobem lze odstranit běžící instanci aplikace ownCloud a co se stane s daty v domovském adresáři?,ownCloud,"ownCloud, ShinySOM, ownCloud, Minio, Moodle",1.0,True,cz,4,1
Co je třeba udělat před instalací aplikace ownCloud z grafů v Rancheru?,ownCloud,"ownCloud, Minio, Rancher Aplikace, Osobní monitorování, Ansys",1.0,True,cz,5,0
Jak můžete zkontrolovat připojení vzdáleného souborového systému v aplikaci ownCloud?,ownCloud,"ownCloud, RStudio, ownCloud, Minio, Samba Server",1.0,True,cz,4,1
Jaké jsou kroky pro spuštění klienta ownCloud?,ownCloud,"ownCloud, ownCloud, ShinySOM, Scipion, RStudio",1.0,True,cz,4,1
Jakým způsobem lze omezit příchozí provoz na server pouze z *kube-system* namespace?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Projekty, Namespaces a Kvóty, Namespaces, Přidání shellu do obrazu, který jej nemá, Ukládání Kubernetes Secrets do Gitu",1.0,True,cz,5,0
Jaké anotace je třeba přidat do ingressu pro použití SSO e-infra?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Security and Network Policy, Žádost o projekt, řízení přístupu, Jak získat přístup, RStudio",1.0,True,cz,4,1
Jak lze zmírnit bezpečnostní chybu základní autentizace na ingressu?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Osobní monitorování, Spark Operator, Vystavování aplikací, Harbor (hub.cerit.io)",1.0,True,cz,5,0
Jaký je účel síťové politiky v kontextu zabezpečení ingressu?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, MinIO Operator, Postgres Operator Cloudnative-PG, Osobní monitorování, Security and Network Policy",1.0,True,cz,4,1
Jak nakonfigurovat SSO endpoint pro použití s ingress?,Bezpečnost a síťová politika,"Bezpečnost a síťová politika, Osobní monitorování, Security and Network Policy, Vystavování aplikací, Spark Operator",1.0,True,cz,4,1
Jaké úkoly může Operátor automatizovat?,Přehled Operátorů,"Přehled Operátorů, Spark Operator, MinIO Operator, MPI Operator, Operator Summary",1.0,True,cz,4,1
Proč se nedoporučuje nasazovat Operátora v rámci jmenného prostoru?,Přehled Operátorů,"Přehled Operátorů, Namespaces, Ukládání Kubernetes Secrets do Gitu, FAQ, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
Co je hlavním účelem vzoru Operátora v Kubernetes?,Přehled Operátorů,"Spark Operator, Přehled Operátorů, MinIO Operator, MPI Operator, Operator Summary",2.0,True,cz,4,1
Kde lze najít informace o různých Operátorech dostupných pro Kubernetes?,Přehled Operátorů,"Přehled Operátorů, MPI Operator, Přehled platformy kontejnerů, Spark Operator, Operator Summary",1.0,True,cz,4,1
Jaké jsou možné důsledky špatné konfigurace Operátora?,Přehled Operátorů,"Přehled Operátorů, FAQ, Bezpečnostní Kontext, Projekty, Namespaces a Kvóty, Operator Summary",1.0,True,cz,4,1
Jaké oprávnění by měl mít soubor `$HOME/.kube/config`?,Kubectl,"Kubectl, Kubectl, MinIO Operator, Přidání shellu do obrazu, který jej nemá, GitLab Kubernetes Agent",1.0,True,cz,4,1
Kde se nachází soubor kube config potřebný pro fungování Kubectl?,Kubectl,"Kubectl, Kubectl, Postgres Operator Cloudnative-PG, GitLab Kubernetes Agent, Tutorial pro Hello World",1.0,True,cz,4,1
Je možné mít více konfigurací clusterů v jednom konfiguračním souboru?,Kubectl,"Kubectl, Kubectl, Postgres Operator Cloudnative-PG, Matlab, Storage Secrets",1.0,True,cz,3,2
Jak se instaluje nástroj Kubectl?,Kubectl,"Kubectl, Postgres Operator Cloudnative-PG, GitLab Kubernetes Agent, Rancher Aplikace, Matlab",1.0,True,cz,5,0
"Co udělat, pokud soubor `$HOME/.kube/config` neexistuje?",Kubectl,"Kubectl, Kubectl, Tutorial pro Hello World, Matlab, FAQ",1.0,True,cz,4,1
Jaké jsou doporučené kroky pro ladění a řešení problémů při spuštění Nextflow pipeline v Kubernetes?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes, Logging, FAQ, Jak spustit webový server NGINX",1.0,True,cz,4,1
Jaké jsou hlavní komponenty architektury Nextflow pipeline a jak spolupracují?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, TES/WES, Přehled platformy kontejnerů, Running Nextflow Pipelines in Kubernetes, Žádost o projekt, řízení přístupu",1.0,True,cz,4,1
Jaké možnosti konfigurace jsou k dispozici v `nextflow.config` souboru pro spuštění v Kubernetes?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes, Kubectl, Jak spustit webový server NGINX, Kubectl",1.0,True,cz,3,2
Jaké kroky jsou nezbytné pro spuštění Nextflow pipeline v Kubernetes?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes, Logging, Jak spustit webový server NGINX, Tutorial pro Hello World",1.0,True,cz,4,1
Jak nainstalovat specifickou verzi Nextflow na místním počítači?,Spuštění Nextflow Pipelines v Kubernetes,"Spuštění Nextflow Pipelines v Kubernetes, Rancher Aplikace, Matlab, Running Nextflow Pipelines in Kubernetes, Osobní monitorování",1.0,True,cz,4,1
Jaké jsou požadavky pro nastavení GitLab pipeline pro vytváření Docker image?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Building Docker containers with Gitlab, BinderHub, Dockerfile, Přidání shellu do obrazu, který jej nemá",1.0,True,cz,4,1
Jakým způsobem se konfiguruje soubor `.gitlab-ci.yml` pro automatické vytváření a publikaci Docker image?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Building Docker containers with Gitlab, Přidání shellu do obrazu, který jej nemá, Harbor (hub.cerit.io), GitLab Kubernetes Agent",1.0,True,cz,4,1
Jak lze zjistit stav GitLab pipeline po provedení commitu?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Spuštění Nextflow Pipelines v Kubernetes, Building Docker containers with Gitlab, Logging, BinderHub",1.0,True,cz,4,1
"Jaké kroky je nutné provést pro použití Docker image z GitLab Container Registry, pokud je projekt nastaven jako soukromý?",Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Building Docker containers with Gitlab, Přidání shellu do obrazu, který jej nemá, Dockerfile, Jak spustit webový server NGINX",1.0,True,cz,4,1
Jaké proměnné je nutné použít v GitLab pipeline pro přístup k GitLab Container Registry?,Vytváření Docker kontejnerů s GitLab,"Vytváření Docker kontejnerů s GitLab, Building Docker containers with Gitlab, Přidání shellu do obrazu, který jej nemá, MinIO Operator, GitLab Kubernetes Agent",1.0,True,cz,4,1
Jak vytvoříte a nasadíte manifestní soubor pro ConfigMap pomocí GitLab Kubernetes Agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, Spuštění Virtuálního Stroje, Spuštění aplikace Omero, Vytváření Docker kontejnerů s GitLab",1.0,True,cz,4,1
Jaké jsou požadavky na instalaci GitLab Kubernetes Agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, Matlab, Vytváření Docker kontejnerů s GitLab, BinderHub",1.0,True,cz,4,1
Jak vytvoříte konfigurační soubor pro GitLab Kubernetes Agenta v repozitáři?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, GitLab Kubernetes Agent, Vytváření Docker kontejnerů s GitLab, BinderHub, Kubectl",1.0,True,cz,4,1
Jakým způsobem zaregistrujete agenta a získáte token agenta?,GitLab Kubernetes Agent,"GitLab Kubernetes Agent, Osobní monitorování, Jak získat přístup, MinIO Operator, Žádost o projekt, řízení přístupu",1.0,True,cz,5,0
Jaké zdroje a akce můžete definovat v souboru nasazení `resources.yaml`?,GitLab Kubernetes Agent,"FAQ, GitLab Kubernetes Agent, GPU a další zdroje, Projekty, Namespaces a Kvóty, BinderHub",2.0,True,cz,5,0
"Jaké atributy musí být nastaveny pro Pod, Job nebo Deployment, aby se zabránilo selhání nasazení?",FAQ,"FAQ, Projekty, Namespaces a Kvóty, Bezpečnostní Kontext, Přehled Operátorů, Tutorial pro Hello World",1.0,True,cz,5,0
Co značí chybový kód 413 při použití Helm nasazení a jak ho lze vyřešit?,FAQ,"FAQ, Matlab, Ansys, FAQ, Rancher Aplikace",1.0,True,cz,4,1
"Co znamená chybová zpráva, která říká, že nasazení překračuje kvótu v Namespace?",FAQ,"Projekty, Namespaces a Kvóty, FAQ, FAQ, Žádost o projekt, řízení přístupu, Namespaces",2.0,True,cz,4,1
"Jak přidat `securityContext` do nasazení, které vrací chybu s `CreateContainerConfigError`?",FAQ,"FAQ, Bezpečnostní Kontext, MinIO Operator, Jak spustit webový server NGINX, Projekty, Namespaces a Kvóty",1.0,True,cz,5,0
"Jak mohu opravit chybu, kdy `nvidia-smi` vrací `command not found`?",FAQ,"FAQ, GPU a další zdroje, Spuštění Virtuálního Stroje, BinderHub, Minio",1.0,True,cz,5,0
Jaké závislosti je třeba nasadit spolu s aplikací Omero v Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Use case Omero, Přidání shellu do obrazu, který jej nemá, Matlab, Rancher Aplikace",1.0,True,cz,4,1
Jakým způsobem je možné nasadit a zpřístupnit Omero webovou aplikaci na internetu pomocí Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Use case Omero, Přidání shellu do obrazu, který jej nemá, Vystavování aplikací, Tutorial pro Hello World",1.0,True,cz,4,1
Jaké jsou požadavky na úložiště pro spuštění Omero serveru a Omero webové aplikace?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Matlab, ShinySOM, Rancher Aplikace, Minio",1.0,True,cz,5,0
Jakým způsobem je možné nasadit databázi Postgres pro aplikaci Omero v Kubernetes?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Postgres Operator Cloudnative-PG, Use case Omero, Přidání shellu do obrazu, který jej nemá, Postgres Operator Cloudnative-PG",1.0,True,cz,3,2
Jaké kroky je třeba provést pro vytvoření tajemství pro přihlašovací údaje databáze Postgres?,Spuštění aplikace Omero,"Spuštění aplikace Omero, Postgres Operator Cloudnative-PG, Secrets pro úložiště, Ukládání Kubernetes Secrets do Gitu, MinIO Operator",1.0,True,cz,5,0
Jaké jsou české koncové body pro TESK a WES?,TES/WES,"TES/WES, TES/WES, Žádost o projekt, řízení přístupu, Jak získat přístup, JupyterHub",1.0,True,cz,4,1
Co je TESK a na jakém API je založen?,TES/WES,"TES/WES, TES/WES, Přehled platformy kontejnerů, Matlab, Žádost o projekt, řízení přístupu",1.0,True,cz,4,1
Kde lze najít implementaci TESK?,TES/WES,"TES/WES, TES/WES, Matlab, Žádost o projekt, řízení přístupu, Přidání shellu do obrazu, který jej nemá",1.0,True,cz,4,1
Jak se WES vztahuje k TESK a co umožňuje uživatelům?,TES/WES,"TES/WES, TES/WES, Žádost o projekt, řízení přístupu, VPN, Matlab",1.0,True,cz,4,1
Jakou roli hraje ELIXIR v kontextu TESK/WES?,TES/WES,"TES/WES, TES/WES, Jak získat přístup, Žádost o projekt, řízení přístupu, Rancher",1.0,True,cz,4,1
Jaký prostor názvů by měl být vybrán před spuštěním aplikace?,Rancher Aplikace,"Matlab, Ansys, Projekty, Namespaces a Kvóty, RStudio, Rancher Aplikace",5.0,True,cz,5,0
Jaké kroky je třeba dodržet pro spuštění aplikace v Rancher?,Rancher Aplikace,"Rancher Aplikace, Scipion, Ansys, Desktop, Matlab",1.0,True,cz,5,0
"Co se stane, když v kroku instalace aplikace nevyberete možnost 'Přizpůsobit možnosti Helm před instalací'?",Rancher Aplikace,"Matlab, Ansys, Rancher Aplikace, Scipion, Matlab",3.0,True,cz,4,1
Jak omezit grafy pouze na 'cerit-sc' při výběru aplikace k spuštění?,Rancher Aplikace,"Desktop, Rancher Aplikace, Ansys, Matlab, ownCloud",2.0,True,cz,5,0
Jaké jsou kvóty pro garantované CPU a limit CPU v rámci výchozího projektu?,Rancher Aplikace,"Projekty, Namespaces a Kvóty, Žádost o projekt, řízení přístupu, GPU a další zdroje, RStudio, Requesting a Project, Access Control",,False,cz,4,1
Jaké kroky jsou nutné k instalaci desktopové aplikace pomocí Rancher?,Desktop,"Rancher Aplikace, Desktop, Osobní monitorování, Ansys, Scipion",2.0,True,cz,5,0
Jaké jsou možnosti pro zachování dat při odinstalaci desktopové aplikace?,Desktop,"ownCloud, phpMyAdmin, ShinySOM, Desktop, Scipion",4.0,True,cz,5,0
Jaké možnosti zobrazení jsou k dispozici při konfiguraci desktopové aplikace a jaké jsou jejich výhody?,Desktop,"Desktop, Přidání shellu do obrazu, který jej nemá, Přehled Operátorů, Vystavování aplikací, Bezpečnostní Kontext",1.0,True,cz,5,0
"Co je nutné vyplnit ve formuláři při instalaci aplikace, pokud chcete použít zobrazení pomocí WEBRTC?",Desktop,"Desktop, Ansys, Matlab, Desktop, Rancher Aplikace",1.0,True,cz,4,1
Jaké jsou doporučené limity pro CPU při používání desktopové aplikace?,Desktop,"RStudio, Matlab, ShinySOM, Rancher Aplikace, Desktop",5.0,True,cz,5,0
Co poskytují namespaces v Kubernetes?,Namespaces,"Namespaces, Rancher, Projekty, Namespaces a Kvóty, Namespaces, Secrets pro úložiště",1.0,True,cz,4,1
Jaký je postup pro vytvoření nového namespace v Rancher GUI?,Namespaces,"Namespaces, Projekty, Namespaces a Kvóty, Rancher, Projects, Namespaces, and Quotas, Namespaces",1.0,True,cz,3,2
Jak lze zkontrolovat existující namespaces v Rancher GUI?,Namespaces,"Namespaces, Rancher, Projekty, Namespaces a Kvóty, Projects, Namespaces, and Quotas, Namespaces",1.0,True,cz,3,2
Proč není dobrým nápadem pojmenovat namespace jako *test*?,Namespaces,"GitLab Kubernetes Agent, Namespaces, Jak spustit webový server NGINX, Projekty, Namespaces a Kvóty, Rancher",2.0,True,cz,5,0
Proč není doporučeno vytvářet namespaces pomocí kubectl?,Namespaces,"Namespaces, Namespaces, Projekty, Namespaces a Kvóty, Postgres Operator Cloudnative-PG, Jak spustit webový server NGINX",1.0,True,cz,4,1
Jakým způsobem lze vytvořit a použít vlastní obraz pro JupyterHub?,JupyterHub,"Přidání shellu do obrazu, který jej nemá, JupyterHub, Vytváření Docker kontejnerů s GitLab, BinderHub, JupyterHub",2.0,True,cz,4,1
Jaký mechanismus je implementován pro rozhodování o odstranění instance notebooku na základě využití zdrojů?,JupyterHub,"JupyterHub, JupyterHub, Žádost o projekt, řízení přístupu, FAQ, Projekty, Namespaces a Kvóty",1.0,True,cz,4,1
Jaké jsou požadavky na členství pro přístup k JupyterHub na hub.cloud.e-infra.cz?,JupyterHub,"JupyterHub, JupyterHub, Secrets pro úložiště, Harbor (hub.cerit.io), BinderHub",1.0,True,cz,4,1
"Jaké jsou limity zdrojů (CPU, paměť, GPU) pro jednotlivé instance notebooků na JupyterHub?",JupyterHub,"BinderHub, JupyterHub, GPU a další zdroje, FAQ, JupyterHub",2.0,True,cz,4,1
Jaké předpřipravené obrazy jsou k dispozici pro uživatele JupyterHub?,JupyterHub,"JupyterHub, BinderHub, JupyterHub, Přidání shellu do obrazu, který jej nemá, Vytváření Docker kontejnerů s GitLab",1.0,True,cz,4,1
Jaké jsou doporučené limity pro CPU při spuštění aplikace Ansys?,Ansys,"RStudio, Ansys, Rancher Aplikace, ShinySOM, Matlab",2.0,True,cz,5,0
Jaký je postup pro připojení k běžící instanci Ansys pomocí VNC?,Ansys,"Ansys, Desktop, Ansys, Rancher Aplikace, Minio",1.0,True,cz,4,1
Jaké jsou možnosti zobrazení přístupu při instalaci Ansys a jaké jsou jejich výhody a nevýhody?,Ansys,"Ansys, Rancher Aplikace, Ansys, Přehled Operátorů, Bezpečnostní Kontext",1.0,True,cz,4,1
"Jaké kroky je třeba udělat, pokud instalace aplikace Ansys zdánlivě selže, ale ve skutečnosti funguje?",Ansys,"Ansys, Rancher Aplikace, ShinySOM, Scipion, Minio",1.0,True,cz,5,0
"Co se stane s domovským adresářem, pokud aplikaci Ansys odinstaluji a později znovu nainstaluji?",Ansys,"ownCloud, Ansys, ShinySOM, ShinySOM, Ansys",2.0,True,cz,3,2
Jaké možnosti zabezpečení sítě jsou dostupné pro MinIO Tenant pomocí NetworkPolicy?,MinIO Operator,"MinIO Operator, MinIO Operator, Minio, Bezpečnost a síťová politika, VPN",1.0,True,cz,4,1
Jak je definován typ `Tenant` v rámci MinIO Operator?,MinIO Operator,"MinIO Operator, MinIO Operator, MPI Operator, Spark Operator, Minio",1.0,True,cz,4,1
Jaké funkce poskytuje MinIO Operator pro nasazení na Kubernetes?,MinIO Operator,"MinIO Operator, MinIO Operator, MPI Operator, Spark Operator, Postgres Operator Cloudnative-PG",1.0,True,cz,4,1
Jak lze přistupovat k MinIO úložišti S3 z jiných podů v Kubernetes?,MinIO Operator,"MinIO Operator, MinIO Operator, Dostupný hardware, Minio, Přidání shellu do obrazu, který jej nemá",1.0,True,cz,4,1
Jak se konfiguruje uživatelský tajný klíč pro MinIO Tenant?,MinIO Operator,"MinIO Operator, MinIO Operator, Harbor (hub.cerit.io), Spuštění Virtuálního Stroje, Minio",1.0,True,cz,4,1
"Jaké jsou hlavní důvody, proč není bezpečné ukládat Kubernetes Secrets přímo do git repozitáře?",Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, Storing Kubernetes Secrets in Git, Jak spustit webový server NGINX, Přidání shellu do obrazu, který jej nemá, Secrets pro úložiště",1.0,True,cz,4,1
Jak se instaluje a používá kubeseal pro šifrování Secretů?,Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, MinIO Operator, Secrets pro úložiště, Storing Kubernetes Secrets in Git, Spuštění Virtuálního Stroje",1.0,True,cz,4,1
Jaký je proces konverze Secretu na Sealed Secret?,Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, Secrets pro úložiště, MinIO Operator, Certifikát, Storing Kubernetes Secrets in Git",1.0,True,cz,4,1
Jakým způsobem je zajištěna bezpečnost Sealed Secretů proti zneužití v jiných namespaces?,Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, Storing Kubernetes Secrets in Git, Certifikát, Bezpečnostní Kontext, MinIO Operator",1.0,True,cz,4,1
Jaký program je doporučený pro bezpečné ukládání Kubernetes Secrets do gitu?,Ukládání Kubernetes Secrets do Gitu,"Ukládání Kubernetes Secrets do Gitu, Secrets pro úložiště, MinIO Operator, Storage Secrets, Matlab",1.0,True,cz,4,1
Jaké jsou požadavky pro použití služby generování tajemství?,Secrets pro úložiště,"Secrets pro úložiště, Certifikát, Storage Secrets, Ukládání Kubernetes Secrets do Gitu, MinIO Operator",1.0,True,cz,4,1
Jaké typy objektů lze vytvořit pro přístup k úložišti v Kubernetes clusteru?,Secrets pro úložiště,"Secrets pro úložiště, Storage Secrets, Úložiště, Harbor (hub.cerit.io), Postgres Operator Cloudnative-PG",1.0,True,cz,4,1
"Jaké kroky je třeba podniknout, pokud není vaše kerberos jméno spojeno s Rancher účtem?",Secrets pro úložiště,"Storage Secrets, Secrets pro úložiště, Namespaces, Projekty, Namespaces a Kvóty, Rancher Aplikace",2.0,True,cz,4,1
Jaký prostor názvů by měl být vybrán pro uložení vygenerovaných objektů?,Secrets pro úložiště,"Projekty, Namespaces a Kvóty, Namespaces, Secrets pro úložiště, GitLab Kubernetes Agent, Žádost o projekt, řízení přístupu",3.0,True,cz,5,0
K čemu lze využít Samba tajemství?,Secrets pro úložiště,"Secrets pro úložiště, Storage Secrets, MinIO Operator, Samba Server, Ukládání Kubernetes Secrets do Gitu",1.0,True,cz,4,1
Jaké obrazy Dockeru jsou k dispozici pro použití s SSH?,Spuštění Virtuálního Stroje,"Přidání shellu do obrazu, který jej nemá, Spuštění Virtuálního Stroje, Vytváření Docker kontejnerů s GitLab, Harbor (hub.cerit.io), Dockerfile",2.0,True,cz,5,0
Jak vygenerovat SSH klíč na Linuxu/MacOS?,Spuštění Virtuálního Stroje,"Spuštění Virtuálního Stroje, MinIO Operator, Harbor (hub.cerit.io), Running Virtual Machine, BinderHub",1.0,True,cz,4,1
Jak lze nainstalovat další software do virtuálního stroje?,Spuštění Virtuálního Stroje,"Matlab, Přidání shellu do obrazu, který jej nemá, Spuštění Virtuálního Stroje, Rancher Aplikace, Scipion",3.0,True,cz,5,0
Jak vytvořit a nasadit manifest pro jednoduchý virtuální stroj?,Spuštění Virtuálního Stroje,"Spuštění Virtuálního Stroje, Rancher Aplikace, Minio, GitLab Kubernetes Agent, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,cz,5,0
Jaké jsou požadavky pro spuštění virtuálního stroje?,Spuštění Virtuálního Stroje,"Spuštění Virtuálního Stroje, Rancher Aplikace, Matlab, Running Virtual Machine, FAQ",1.0,True,cz,4,1
Jakým způsobem aplikace Osobní monitorování shromažďuje metriky z vašeho namespace?,Osobní monitorování,"Osobní monitorování, Personal Monitoring, Namespaces, GitLab Kubernetes Agent, Žádost o projekt, řízení přístupu",1.0,True,cz,4,1
"Co znamená, když se aplikace zobrazí jako zelená `Nasazeno`?",Osobní monitorování,"Rancher Aplikace, ShinySOM, ownCloud, Ansys, Desktop",,False,cz,5,0
Jakým způsobem se mění výchozí přihlašovací údaje pro instanci Grafany?,Osobní monitorování,"Osobní monitorování, Personal Monitoring, Žádost o projekt, řízení přístupu, Vytváření Docker kontejnerů s GitLab, Matlab",1.0,True,cz,4,1
Jaký je postup instalace aplikace Osobní monitorování pomocí Rancher?,Osobní monitorování,"Osobní monitorování, Rancher Aplikace, Ansys, Scipion, Personal Monitoring",1.0,True,cz,4,1
Kde se nachází osobní instance Grafany po instalaci?,Osobní monitorování,"Osobní monitorování, Personal Monitoring, Rancher Aplikace, Přidání shellu do obrazu, který jej nemá, Ansys",1.0,True,cz,4,1
Jaký je email pro kontaktování požadavkového systému?,Kontakty,"Žádost o projekt, řízení přístupu, Kontakty, Jak získat přístup, Contacts, Requesting a Project, Access Control",2.0,True,cz,3,2
Jak mohu kontaktovat požadavkový systém prostřednictvím emailu?,Kontakty,"Žádost o projekt, řízení přístupu, Kontakty, Jak získat přístup, Requesting a Project, Access Control, Harbor (hub.cerit.io)",2.0,True,cz,4,1
Kde mohu najít kontakty pro požadavkový systém?,Kontakty,"Žádost o projekt, řízení přístupu, Kontakty, Contacts, Requesting a Project, Access Control, TES/WES",2.0,True,cz,3,2
Kdo je odpovědný za emailovou adresu k8s@ics.muni.cz?,Kontakty,"Kontakty, Žádost o projekt, řízení přístupu, Ansys, Matlab, Desktop",1.0,True,cz,5,0
Jaká je emailová adresa pro komunikaci s požadavkovým systémem na ICS MU?,Kontakty,"Žádost o projekt, řízení přístupu, Kontakty, Ansys, Matlab, Bezpečnost a síťová politika",2.0,True,cz,5,0
Jaké jsou doporučené postupy pro použití vlastních přihlašovacích údajů k databázi?,Postgres Operator Cloudnative-PG,"Žádost o projekt, řízení přístupu, Postgres Operator Cloudnative-PG, Moodle, BinderHub, phpMyAdmin",2.0,True,cz,5,0
Jakým způsobem se přistupuje k databázi z jiného namespace nebo zvenčí Kubernetes clusteru?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Namespaces, Bezpečnost a síťová politika, Přidání shellu do obrazu, který jej nemá",1.0,True,cz,4,1
Jakým způsobem lze povolit automatické zálohování databáze do S3 úložiště?,Postgres Operator Cloudnative-PG,"RStudio, MinIO Operator, Dostupný hardware, Moodle, Postgres Operator Cloudnative-PG",5.0,True,cz,5,0
Jaké jsou hlavní rozdíly mezi nasazením jednotlivé instance a clusterové instance Postgres na Kubernetes?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Jak spustit webový server NGINX, GPU a další zdroje, Spuštění aplikace Omero",1.0,True,cz,4,1
Jaké kroky jsou nutné pro nastavení vysoké dostupnosti v Postgres clusteru?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Spuštění aplikace Omero, Matlab, Jak spustit webový server NGINX, Vystavování aplikací",1.0,True,cz,5,0
Jaké jsou hlavní komponenty Docker image?,Dockerfile,"Dockerfile, Harbor (hub.cerit.io), Dockerfile, Spuštění Virtuálního Stroje, Přidání shellu do obrazu, který jej nemá",1.0,True,cz,4,1
