question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
How can you expose a Kubernetes service as a network service in this tutorial?,Hello world tutorial,"Hello world tutorial, Exposing Applications, Wireguard, MinIO Operator, Limitations of Running Docker Images",1.0,True,en,0,5
What types of applications and workflows can be deployed on the platform?,Welcome to the CERIT-SC Kubernetes Container Platform,"Welcome to the CERIT-SC Kubernetes Container Platform, Exposing Applications, TES/WES, Operator Summary, Running Nextflow Pipelines in Kubernetes",1.0,True,en,0,5
What networking capabilities are available on the CERIT-SC Kubernetes Container Platform?,Welcome to the CERIT-SC Kubernetes Container Platform,"Welcome to the CERIT-SC Kubernetes Container Platform, Contacts, Available Hardware, How to get Access, Security and Network Policy",1.0,True,en,0,5
What resources are available for users wanting to develop custom applications on the platform?,Welcome to the CERIT-SC Kubernetes Container Platform,"Welcome to the CERIT-SC Kubernetes Container Platform, Operator Summary, Exposing Applications, Matlab",1.0,True,en,0,4
How can users access the CERIT-SC Kubernetes Container Platform?,Welcome to the CERIT-SC Kubernetes Container Platform,"Welcome to the CERIT-SC Kubernetes Container Platform, How to get Access, Contacts, Postgres Operator Cloudnative-PG, Harbor (hub.cerit.io)",1.0,True,en,0,5
What architecture does the CERIT-SC Kubernetes Container Platform support?,Welcome to the CERIT-SC Kubernetes Container Platform,"Welcome to the CERIT-SC Kubernetes Container Platform, Contacts, Available Hardware, How to get Access, Postgres Operator Cloudnative-PG",1.0,True,en,0,5
How can a user create an ad-hoc PVC using a template in Kubernetes?,Storage,"Storage, How to Run NGINX Web Server, GitLab Runner in Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,0,4
"How can administrators describe the ""classes"" of storage they offer in Kubernetes?",Storage,"Storage, Jobs, Storage Secrets, Operator Summary, Available Hardware",1.0,True,en,0,5
What are the three important Kubernetes objects related to storage?,Storage,"Storage, Jobs, Available Hardware, Storage Secrets, MinIO Operator",1.0,True,en,0,5
What are some characteristics of the 'nfs-csi' storage class?,Storage,"Storage, Available Hardware, Postgres Operator Cloudnative-PG, GitLab Runner in Kubernetes",1.0,True,en,0,4
What is the difference between ephemeral storage from local disk and local memory in Kubernetes?,Storage,"Storage, Jobs, GPU and other Resources, JupyterHub, Postgres Operator Cloudnative-PG",1.0,True,en,0,5
How do you configure the Nextflow pipeline to run in a Kubernetes cluster?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Spark Operator, Postgres Operator Cloudnative-PG, GitLab Runner in Kubernetes",1.0,True,en,0,4
What command is used to start a Nextflow pipeline in Kubernetes?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Logging, Welcome to the CERIT-SC Kubernetes Container Platform, GitLab Runner in Kubernetes",1.0,True,en,0,4
What are the steps to install Nextflow on a local computer for use with Kubernetes?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Scipion, Matlab, Rancher Applications",1.0,True,en,0,4
What should you do if a Nextflow job is stuck or in an error state in Kubernetes?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, FAQ, Operator Summary, Jobs, Limitations of Running Docker Images",1.0,True,en,0,5
What are the specific requirements to run the nf-core/sarek pipeline in a Kubernetes environment?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Jobs, Postgres Operator Cloudnative-PG, How to Run NGINX Web Server, GPU and other Resources",1.0,True,en,0,5
"What should be included in the resource section of a Pod, Job, or Deployment to avoid deployment failure?",FAQ,"FAQ, Projects, Namespaces, and Quotas, Jobs, Operator Summary",1.0,True,en,0,4
How can you resolve an error when a Pod requests more memory than the available quota allows?,FAQ,"FAQ, Projects, Namespaces, and Quotas, GPU and other Resources, JupyterHub",1.0,True,en,0,4
What adjustments can be made to fix a PodSecurity violation error related to privilege escalation and capabilities?,FAQ,"FAQ, Security Context, Limitations of Running Docker Images, Projects, Namespaces, and Quotas, GPU and other Resources",1.0,True,en,0,5
How can the security context be set to resolve a CreateContainerConfigError related to running as root?,FAQ,"FAQ, Limitations of Running Docker Images, Jobs, MinIO Operator, Security Context",1.0,True,en,0,5
What should you do if `nvidia-smi` returns `command not found`?,FAQ,"FAQ, GPU and other Resources, Running Virtual Machine, Desktop",1.0,True,en,0,4
What should you do if the GitLab runner pod is in the `ImagePullbackOff` state?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, Building Docker containers with Gitlab, FAQ, Add shell to an image without one, Limitations of Running Docker Images",1.0,True,en,0,5
How can you check if the deployment of a GitLab runner in Kubernetes was successful?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Building Docker containers with Gitlab, Dockerfile, MPI Operator",1.0,True,en,0,5
What steps are necessary to upgrade an existing GitLab runner to a new version?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, Building Docker containers with Gitlab, Security Context, GitLab Kubernetes Agent, Running Nextflow Pipelines in Kubernetes",1.0,True,en,0,5
How can you securely store GitLab tokens when setting up a GitLab runner in Kubernetes?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Storing Kubernetes Secrets in Git, Building Docker containers with Gitlab, MinIO Operator",1.0,True,en,0,5
What are the prerequisites needed to set up a GitLab runner in a Kubernetes cluster?,GitLab Runner in Kubernetes,"GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Building Docker containers with Gitlab, MPI Operator, Hello world tutorial",1.0,True,en,0,5
How can an administrator assign a group to a project in CESNET Perun?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Rancher, Matlab, Projects, Namespaces, and Quotas",1.0,True,en,0,4
How can someone who is not a member of MetaCentrum register to access projects in Rancher?,"Requesting a Project, Access Control","Storage Secrets, Requesting a Project, Access Control, Rancher, Welcome to the CERIT-SC Kubernetes Container Platform, Matlab",2.0,True,en,0,5
What information is needed to request a new group for access control if you don't have one yet?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Storage Secrets, Scipion, Projects, Namespaces, and Quotas, RStudio",1.0,True,en,0,5
What should you do if you need a group project and the request form is not yet available?,"Requesting a Project, Access Control","Requesting a Project, Access Control, Rancher, Projects, Namespaces, and Quotas",1.0,True,en,0,3
What are the two types of projects in a Kubernetes cluster according to the documentation?,"Requesting a Project, Access Control","Rancher, Hello world tutorial, Jobs, Requesting a Project, Access Control, GitLab Runner in Kubernetes",4.0,True,en,0,5
What should a user do if no cluster is shown after logging into the Rancher dashboard?,Rancher,"Rancher, Ansys, Scipion, Storage Secrets, Rancher Applications",1.0,True,en,0,5
Where can you find the list of clusters you are allowed to access in Rancher?,Rancher,"Rancher, Storage Secrets, Requesting a Project, Access Control, Rancher Applications, GitLab Runner in Kubernetes",1.0,True,en,0,5
"How are clusters, projects, and namespaces organized within Rancher and Kubernetes?",Rancher,"Rancher, Namespaces, GitLab Runner in Kubernetes, Hello world tutorial, Requesting a Project, Access Control",1.0,True,en,0,5
What is the default namespace created for each user in Rancher?,Rancher,"Rancher, Projects, Namespaces, and Quotas, Namespaces, Storage Secrets, Matlab",1.0,True,en,0,5
What are the available login options for accessing the Rancher instance?,Rancher,"Storage Secrets, Scipion, Rancher, Running Virtual Machine, Rancher Applications",3.0,True,en,0,5
What steps do I need to follow to set up Secure VPN on a Linux based OS?,VPN,"VPN, Samba Server, Running Virtual Machine, Scipion, Exposing Applications",1.0,True,en,0,5
How do I install WireGuard on a Windows system to use Secure VPN?,VPN,"VPN, Wireguard, Minio, Scipion",1.0,True,en,0,4
How can I activate a VPN tunnel on a Windows device using WireGuard?,VPN,"VPN, Wireguard, Minio, Samba Server",1.0,True,en,0,4
How can I check the status of my VPN tunnel on a Linux system?,VPN,"VPN, Running Virtual Machine, Minio, ownCloud",1.0,True,en,0,4
What is the procedure for creating a VPN configuration file on Windows?,VPN,"VPN, Scipion, Samba Server, Minio",1.0,True,en,0,4
What is the purpose of the `Ingress` resource when exposing a web-based application?,Exposing Applications,"Exposing Applications, Spark Operator, Security and Network Policy, Hello world tutorial, Certificate",1.0,True,en,0,5
How can you restrict access to your application to only specific IP ranges using the `Ingress` level?,Exposing Applications,"Exposing Applications, Security and Network Policy, Wireguard, Hello world tutorial, Spark Operator",1.0,True,en,0,5
How should YAML definitions be deployed according to the instructions provided in the documentation?,Exposing Applications,"Exposing Applications, Postgres Operator Cloudnative-PG, FAQ, GitLab Kubernetes Agent, How to Run NGINX Web Server",1.0,True,en,0,5
"What are the two main types of applications that can be exposed according to the documentation, and what is the primary distinction between them?",Exposing Applications,"Exposing Applications, RStudio, Matlab, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,0,4
What annotations and configuration are necessary to enable TLS termination at the NGINX Ingress?,Exposing Applications,"Exposing Applications, Spark Operator, Security and Network Policy, Hello world tutorial, How to Run NGINX Web Server",1.0,True,en,0,5
How can I run a desktop application with a persistent home directory?,Desktop,"ShinySOM, Desktop, Storage Secrets, Matlab, ownCloud",2.0,True,en,0,5
How do I connect to a running instance using VNC or WEBRTC?,Desktop,"Desktop, Ansys, Matlab, Running Virtual Machine",1.0,True,en,0,4
What are the limitations on CPU usage when selecting resources for a desktop application?,Desktop,"JupyterHub, Projects, Namespaces, and Quotas, Desktop, Ansys, GPU and other Resources",3.0,True,en,0,5
What steps are necessary to select the version of the desktop application?,Desktop,"Desktop, Ansys, Scipion, Minio, Matlab",1.0,True,en,0,5
"How can I install additional software on a running desktop, and will it persist after a reboot?",Desktop,"Desktop, Matlab, Minio, Running Virtual Machine, ShinySOM",1.0,True,en,0,5
How can you configure the output destination of logs using `SyslogNGOutput`?,Logging,"Logging, Limitations of Running Docker Images, Foldify, Running Nextflow Pipelines in Kubernetes",1.0,True,en,0,4
What is the required value for the `loggingRef` in both `SyslogNGFlow` and `SyslogNGOutput`?,Logging,"Logging, Running Nextflow Pipelines in Kubernetes, Limitations of Running Docker Images, FAQ",1.0,True,en,0,4
What are the two components of the logging pipeline in a Kubernetes cluster?,Logging,"Logging, GitLab Runner in Kubernetes, Running Nextflow Pipelines in Kubernetes, Jobs",1.0,True,en,0,4
What command is used to deploy a new logging pipeline in Kubernetes?,Logging,"Logging, Running Nextflow Pipelines in Kubernetes, Hello world tutorial, GitLab Kubernetes Agent",1.0,True,en,0,4
How does the `SyslogNGFlow` component specify which logs to send to the output destination?,Logging,"Logging, Running Nextflow Pipelines in Kubernetes, Jobs, Limitations of Running Docker Images",1.0,True,en,0,4
What is the purpose of the `letsencrypt-stage` issuer?,Certificate,"Certificate, Exposing Applications, Spark Operator, Security and Network Policy",1.0,True,en,0,4
What protocol does Kubernetes use to issue and manage custom trusted certificates?,Certificate,"Certificate, Security and Network Policy, Spark Operator, Hello world tutorial",1.0,True,en,0,4
What is the main difference between the `letsencrypt-prod` and `letsencrypt-prod-dns` issuers?,Certificate,"Certificate, Exposing Applications, Spark Operator, Security and Network Policy",1.0,True,en,0,4
Why is enabling TLS without Ingress important for non-web applications?,Certificate,"Exposing Applications, Spark Operator, Hello world tutorial, Security and Network Policy, Certificate",5.0,True,en,0,5
How is the certificate and private key pair stored in Kubernetes?,Certificate,"Certificate, Storing Kubernetes Secrets in Git, Storage, MinIO Operator, GitLab Runner in Kubernetes",1.0,True,en,0,5
What are the necessary environment variables for deploying the Omero server in Kubernetes?,Use case Omero,"Use case Omero, FAQ, Hello world tutorial, Jobs, Limitations of Running Docker Images",1.0,True,en,0,5
What are the two main requirements for running the Omero application in Kubernetes?,Use case Omero,"Use case Omero, Jobs, Hello world tutorial, MPI Operator, Matlab",1.0,True,en,0,5
What steps are needed to make the Omero web interface accessible from the internet?,Use case Omero,"Use case Omero, Chat AI, Desktop, ShinySOM, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,0,5
"Which database is suggested for use with Omero, and how is it deployed in Kubernetes?",Use case Omero,"Use case Omero, Postgres Operator Cloudnative-PG, Hello world tutorial, Matlab",1.0,True,en,0,4
How do you create a secret for the Postgres database user and password for Omero?,Use case Omero,"Use case Omero, Postgres Operator Cloudnative-PG, MinIO Operator, Storage",1.0,True,en,0,4
What types of pre-configured Docker images are available for different computational requirements in JupyterHub?,JupyterHub,"JupyterHub, Welcome to the CERIT-SC Kubernetes Container Platform, BinderHub, Jobs, Dockerfile",1.0,True,en,0,5
What steps are needed to start a custom JupyterLab environment with a personalized name?,JupyterHub,"JupyterHub, BinderHub, Matlab, GitLab Runner in Kubernetes, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,0,5
How does the shutdown mechanism work for unused Jupyter notebook instances in JupyterHub?,JupyterHub,"JupyterHub, BinderHub, RStudio, Matlab, Running Virtual Machine",1.0,True,en,0,5
What is the process for sharing a Jupyter notebook with another user or using it from another browser session?,JupyterHub,"JupyterHub, BinderHub, RStudio, Matlab, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,0,5
How can I access JupyterHub on the hub.cloud.e-infra.cz platform?,JupyterHub,"JupyterHub, BinderHub, Welcome to the CERIT-SC Kubernetes Container Platform, RStudio",1.0,True,en,0,4
How do you configure the service manifest to correctly route traffic to a running NGINX Pod on port 8080?,How to Run NGINX Web Server,"Exposing Applications, How to Run NGINX Web Server, Hello world tutorial, Running Virtual Machine, FAQ",2.0,True,en,0,5
How can you ensure that the NGINX Pod does not run with elevated privileges on a multitenant Kubernetes platform?,How to Run NGINX Web Server,"How to Run NGINX Web Server, FAQ, Limitations of Running Docker Images, GPU and other Resources",1.0,True,en,0,4
What modifications are needed in the Ingress manifest to secure the NGINX application with a Let's Encrypt certificate?,How to Run NGINX Web Server,"Exposing Applications, Security and Network Policy, How to Run NGINX Web Server, Spark Operator, Certificate",3.0,True,en,0,5
What are the required steps to change the default served content of an NGINX deployment using a Persistent Volume Claim?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Limitations of Running Docker Images, GitLab Runner in Kubernetes, Minio",1.0,True,en,0,4
What is the main purpose of using the nginxinc/nginx-unprivileged image in a Kubernetes deployment?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Add shell to an image without one, Security and Network Policy, Limitations of Running Docker Images",1.0,True,en,0,4
How can Snakemake be used in workflow management?,Snakemake,"TES/WES, Welcome to the CERIT-SC Kubernetes Container Platform, Foldify, Running Nextflow Pipelines in Kubernetes",,False,en,0,4
What is Snakemake?,Snakemake,"Storage Secrets, Welcome to the CERIT-SC Kubernetes Container Platform, TES/WES, Samba Server",,False,en,0,4
Does the documentation provide installation instructions for Snakemake?,Snakemake,"Matlab, Scipion, Samba Server, Rancher Applications",,False,en,0,4
What are the features of Snakemake?,Snakemake,"JupyterHub, Storage Secrets, Welcome to the CERIT-SC Kubernetes Container Platform, Samba Server",,False,en,0,4
Are there any examples or tutorials available within the Snakemake documentation?,Snakemake,"Storage Secrets, JupyterHub, Samba Server, Matlab",,False,en,0,4
Where can I find the TESK endpoint for the Czech deployment?,TES/WES,"TES/WES, Ansys, Requesting a Project, Access Control, Contacts",1.0,True,en,0,4
What is the purpose of the WES microservice?,TES/WES,"TES/WES, Minio, Storage Secrets, Matlab",1.0,True,en,0,4
What is TESK and where can I find its implementation?,TES/WES,"TES/WES, Welcome to the CERIT-SC Kubernetes Container Platform, Matlab, Contacts",1.0,True,en,0,4
How is TESK related to the TES API?,TES/WES,"TES/WES, Chat AI, Spark Operator, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,0,4
What type of workflows can be executed using WES?,TES/WES,"TES/WES, Running Nextflow Pipelines in Kubernetes, Welcome to the CERIT-SC Kubernetes Container Platform, Foldify",1.0,True,en,0,4
What is the consequence of not specifying a USER in the Dockerfile or runAsUser in YAML?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Building Docker containers with Gitlab, FAQ, Use case Omero, Dockerfile",1.0,True,en,0,5
How can you work around the limitation of not being able to write to certain directories like /var/log in a Docker container?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Building Docker containers with Gitlab, JupyterHub, Welcome to the CERIT-SC Kubernetes Container Platform, Dockerfile",1.0,True,en,0,5
"How can you specify a user for a Docker image to run as, if you can't use root?",Limitations of Running Docker Images,"Limitations of Running Docker Images, Building Docker containers with Gitlab, Jobs, Use case Omero, Dockerfile",1.0,True,en,0,5
What error will you encounter if a Docker image does not have a numeric UID?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Dockerfile, Building Docker containers with Gitlab, How to Run NGINX Web Server, Jobs",1.0,True,en,0,5
What are the limitations of running Docker images without root privileges on the container platform?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Jobs, How to Run NGINX Web Server, Use case Omero, Building Docker containers with Gitlab",1.0,True,en,0,5
What options are available for database configuration when installing Moodle?,Moodle,"Moodle, phpMyAdmin, Matlab, Desktop",1.0,True,en,0,4
What steps do I need to follow to select and install the Moodle application in Rancher?,Moodle,"Moodle, Scipion, Rancher Applications, RStudio, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,0,5
How do I configure the hostname and login credentials during the Moodle installation process?,Moodle,"Moodle, phpMyAdmin, Matlab, Ansys",1.0,True,en,0,4
How can I access the Rancher platform to start installing Moodle?,Moodle,"Moodle, Scipion, Welcome to the CERIT-SC Kubernetes Container Platform, Rancher Applications, RStudio",1.0,True,en,0,5
How can I delete a running Moodle instance and ensure my data is not lost?,Moodle,"Moodle, phpMyAdmin, BinderHub, ownCloud",1.0,True,en,0,4
What section of the Job configuration should you edit to define resource requests and limits for CPU and memory?,Jobs,"Projects, Namespaces, and Quotas, FAQ, JupyterHub, GPU and other Resources, Ansys",,False,en,0,5
What are the two possible values for the restart policy in a Kubernetes Job?,Jobs,"Jobs, Projects, Namespaces, and Quotas, FAQ, Running Nextflow Pipelines in Kubernetes, Operator Summary",1.0,True,en,0,5
What is the relationship between volumes and volumeMounts in a Kubernetes Job configuration?,Jobs,"Jobs, MinIO Operator, Running Nextflow Pipelines in Kubernetes, Spark Operator",1.0,True,en,0,4
Where should you specify the user for a container in a Kubernetes Job configuration?,Jobs,"Jobs, Limitations of Running Docker Images, Projects, Namespaces, and Quotas, Operator Summary, Hello world tutorial",1.0,True,en,0,5
Can you explain the importance of using labels in Kubernetes Jobs and Pods?,Jobs,"Jobs, Projects, Namespaces, and Quotas, Running Nextflow Pipelines in Kubernetes, Hello world tutorial, MPI Operator",1.0,True,en,0,5
What network policies can be applied to restrict access to the MinIO Tenant?,MinIO Operator,"MinIO Operator, Minio, FAQ, Security and Network Policy",1.0,True,en,0,4
How can you access the MinIO S3 storage from other Pods within the Kubernetes cluster?,MinIO Operator,"MinIO Operator, Minio, Storage Secrets, Postgres Operator Cloudnative-PG",1.0,True,en,0,4
How can you deploy a single instance of MinIO on Kubernetes using the MinIO Operator?,MinIO Operator,"MinIO Operator, Minio, Postgres Operator Cloudnative-PG, Hello world tutorial",1.0,True,en,0,4
What is the purpose of the MinIO Operator on Kubernetes?,MinIO Operator,"MinIO Operator, Minio, Operator Summary, MPI Operator",1.0,True,en,0,4
What are the specifications required for MinIO Pools in a Tenant?,MinIO Operator,"MinIO Operator, Minio, Projects, Namespaces, and Quotas, BinderHub",1.0,True,en,0,4
How can you configure the `.gitlab-ci.yml` file to build and push Docker images?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, Jobs, JupyterHub",1.0,True,en,0,4
How can you run Docker images from the GitLab Container Registry if the project is public?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, Jobs, Running Virtual Machine",1.0,True,en,0,4
What are the prerequisites for setting up a GitLab pipeline to build and publish a Docker image?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, JupyterHub, Harbor (hub.cerit.io), BinderHub",1.0,True,en,0,5
What changes are needed in the `before_script` section to upload an image to a custom container registry?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Jobs, JupyterHub, Hello world tutorial",1.0,True,en,0,4
What happens when the pipeline job succeeds in the GitLab CI/CD process?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, GitLab Runner in Kubernetes, Running Nextflow Pipelines in Kubernetes, Foldify",1.0,True,en,0,4
What kind of backup is available for the kuba-cluster's storage?,Available Hardware,"Available Hardware, Postgres Operator Cloudnative-PG, Storage Secrets, Matlab, Storage",1.0,True,en,0,5
What GPUs are available in the kuba-cluster?,Available Hardware,"Available Hardware, GPU and other Resources, Jobs, Postgres Operator Cloudnative-PG",1.0,True,en,0,4
What is the total storage capacity of the primary network storage for the secure cluster?,Available Hardware,"Available Hardware, Storage Secrets, Storage, Postgres Operator Cloudnative-PG, Matlab",1.0,True,en,0,5
Which nodes in the kubas-cluster have on-demand NVIDIA A100 GPUs?,Available Hardware,"Available Hardware, GPU and other Resources, Postgres Operator Cloudnative-PG, JupyterHub",1.0,True,en,0,4
How many nodes does the kubh-cluster have and where are they located?,Available Hardware,"Available Hardware, Postgres Operator Cloudnative-PG, Rancher, Hello world tutorial",1.0,True,en,0,4
Where can I find the form to create storage access objects for MetaCentrum?,Storage Secrets,"Storage Secrets, Ansys, JupyterHub, RStudio, Desktop",1.0,True,en,0,5
How do I ensure my kerberos name is associated with my Rancher account?,Storage Secrets,"Storage Secrets, Scipion, Projects, Namespaces, and Quotas, Matlab, Requesting a Project, Access Control",1.0,True,en,0,5
What is the purpose of the Samba secret in relation to Matlab applications?,Storage Secrets,"Storage Secrets, Samba Server, Matlab, RStudio",1.0,True,en,0,4
How can I generate SSH secrets for accessing storage servers in MetaCentrum?,Storage Secrets,"Storage Secrets, Matlab, JupyterHub, Running Virtual Machine",1.0,True,en,0,4
What are the requirements to use the service for generating storage secrets?,Storage Secrets,"Storage Secrets, Storage, Certificate, Matlab, Storing Kubernetes Secrets in Git",1.0,True,en,0,5
How can you customize the database credentials for a PostgreSQL cluster deployed with the Postgres Operator?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Use case Omero, Operator Summary, Storage Secrets",1.0,True,en,0,4
What is the recommended storage type for a minimal single instance deployment of a PostgreSQL cluster using the Postgres Operator?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Use case Omero, Storage, Storage Secrets",1.0,True,en,0,4
How can you ensure high availability in a PostgreSQL cluster setup using the Postgres Operator?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Use case Omero, Operator Summary, Storage Secrets",1.0,True,en,0,4
What steps are necessary to access a PostgreSQL database from outside a Kubernetes cluster?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Use case Omero, Hello world tutorial, Limitations of Running Docker Images",1.0,True,en,0,4
What are some caveats mentioned in the documentation regarding deployment errors and image locales?,Postgres Operator Cloudnative-PG,"Add shell to an image without one, Limitations of Running Docker Images, FAQ, JupyterHub, Jobs",,False,en,0,5
How can you run an MPI job using the MPI Operator from Kubeflow?,MPI Operator,"MPI Operator, Spark Operator, Running Nextflow Pipelines in Kubernetes, GitLab Runner in Kubernetes",1.0,True,en,0,4
What is the purpose of the MPI Operator in the context of Kubernetes?,MPI Operator,"MPI Operator, Operator Summary, Jobs, Spark Operator",1.0,True,en,0,4
How do you execute an MPI Job once the Docker image and manifest are prepared?,MPI Operator,"MPI Operator, JupyterHub, Add shell to an image without one, Building Docker containers with Gitlab",1.0,True,en,0,4
What modifications need to be made to the MPI Job manifest before it can be used?,MPI Operator,"MPI Operator, Jobs, Foldify, Security Context",1.0,True,en,0,4
What components are necessary in the Docker image to run an MPI job?,MPI Operator,"MPI Operator, JupyterHub, Dockerfile, Jobs, BinderHub",1.0,True,en,0,5
How can you change the Docker image used in the manifest for running a virtual machine?,Running Virtual Machine,"Add shell to an image without one, Building Docker containers with Gitlab, Running Virtual Machine, Jobs, Limitations of Running Docker Images",3.0,True,en,0,5
What modifications need to be made to a manifest to enable GPU usage in a virtual machine?,Running Virtual Machine,"Running Virtual Machine, GPU and other Resources, FAQ, Jobs, JupyterHub",1.0,True,en,0,5
How can you ensure that data is persistent across container restarts when running a virtual machine?,Running Virtual Machine,"JupyterHub, Minio, Running Virtual Machine, GitLab Runner in Kubernetes, ownCloud",3.0,True,en,0,5
What steps are necessary to install additional software packages using `conda` in a running container?,Running Virtual Machine,"Running Virtual Machine, Dockerfile, JupyterHub, Limitations of Running Docker Images, BinderHub",1.0,True,en,0,5
What is the purpose of generating SSH keys and creating a secret with the public SSH key?,Running Virtual Machine,"Running Virtual Machine, Storage Secrets, BinderHub, MinIO Operator, Certificate",1.0,True,en,0,5
